"","GTEX.1117F.3026.SM.5GZYU","GTEX.111FC.2926.SM.5GZY7","GTEX.1192X.2926.SM.5N9BA","GTEX.11EMC.2526.SM.5PNVU","GTEX.11EQ9.2026.SM.5P9JI","GTEX.11NV4.1926.SM.5N9D4","GTEX.11P81.2026.SM.5P9GT","GTEX.11P82.0926.SM.5986X","GTEX.11TUW.2426.SM.5EQKB","GTEX.11WQK.2926.SM.5EQKT","GTEX.11ZTS.3026.SM.5EQM7","GTEX.11ZTT.2226.SM.5CVLP","GTEX.12BJ1.2226.SM.5BC6G","GTEX.12WSL.2126.SM.5GCNG","GTEX.12WSM.1826.SM.5BC64","GTEX.12WSN.2226.SM.5DUXT","GTEX.13111.2326.SM.5LZUQ","GTEX.13113.1526.SM.5EGHV","GTEX.1314G.2026.SM.5LZUM","GTEX.131XF.2826.SM.5EGKH","GTEX.131XH.2626.SM.5GCNP","GTEX.1339X.2326.SM.5HL5B","GTEX.13CF2.2426.SM.5LZYL","GTEX.13G51.2426.SM.5LZY8","GTEX.13JVG.2926.SM.5J2N9","GTEX.13NYB.2426.SM.5IFF4","GTEX.13NYC.2626.SM.5K7VN","GTEX.13O21.1926.SM.5MR39","GTEX.13OVI.2326.SM.5KM47","GTEX.13OVK.1826.SM.6PALE","GTEX.13OVL.2926.SM.5IFG3","GTEX.13QBU.2126.SM.5KLZN","GTEX.13QJC.2326.SM.5Q5CD","GTEX.13VXT.1726.SM.5IFF5","GTEX.1445S.2926.SM.5O993","GTEX.145ME.1626.SM.5RQI3","GTEX.146FR.1226.SM.5MR78","GTEX.14B4R.1426.SM.5Q5CG","GTEX.14E1K.2626.SM.664OJ","GTEX.14JIY.3026.SM.6EU1R","GTEX.14PJ3.1526.SM.664O9","GTEX.14PJN.1726.SM.69LO7","GTEX.14PN4.2526.SM.686ZG","GTEX.15CHC.1226.SM.686ZH","GTEX.15EU6.2626.SM.7KUN4","GTEX.15RJE.2726.SM.6LPJ1","GTEX.15SDE.1226.SM.HAV36","GTEX.15SHV.2226.SM.6M464","GTEX.178AV.1426.SM.6LLID","GTEX.17KNJ.2726.SM.7KFRE","GTEX.17MFQ.1626.SM.7938Z","GTEX.18A67.0626.SM.7KFSL","GTEX.18A7B.2826.SM.7KFTK","GTEX.18D9U.2226.SM.7KFTN","GTEX.18QFQ.0626.SM.718AW","GTEX.1A3MV.1726.SM.72D68","GTEX.1AMEY.1126.SM.72D79","GTEX.1AX8Z.0626.SM.731EH","GTEX.1AX9K.2126.SM.72D7K","GTEX.1AYD5.2726.SM.7MXVG","GTEX.1B8KZ.1726.SM.73KV7","GTEX.1B8SF.1826.SM.731DJ","GTEX.1B932.0626.SM.731EM","GTEX.1B97J.2126.SM.79OL6","GTEX.1C4CL.2026.SM.731EB","GTEX.1C64N.2926.SM.79OLM","GTEX.1C64O.0626.SM.7DHL1","GTEX.1C6VR.0726.SM.7P8OV","GTEX.1CB4I.2526.SM.7MKG1","GTEX.1EH9U.2926.SM.7DHLX","GTEX.1GF9X.0226.SM.7P8SM","GTEX.1GMR2.2026.SM.7MKHK","GTEX.1GN1V.2926.SM.9JGI3","GTEX.1GN1W.2526.SM.9JGHX","GTEX.1GPI7.0326.SM.7MKH6","GTEX.1GTWX.2526.SM.9JGHG","GTEX.1GZ2Q.2526.SM.9KNVW","GTEX.1H4P4.2026.SM.9WPNV","GTEX.1HCU7.0126.SM.C1YR3","GTEX.1HFI6.2826.SM.GA91I","GTEX.1HFI7.2426.SM.B2LXV","GTEX.1HGF4.2326.SM.GA91Q","GTEX.1HR9M.2526.SM.A9G3J","GTEX.1HSEH.1826.SM.A96SA","GTEX.1HSGN.0626.SM.A9G2E","GTEX.1HSMP.1926.SM.GA8Z5","GTEX.1HSMQ.0926.SM.A96SI","GTEX.1I1HK.2526.SM.A96SM","GTEX.1I4MK.1326.SM.B2LWT","GTEX.1I6K6.0626.SM.ARU7J","GTEX.1I6K7.0926.SM.A96SV","GTEX.1ICLY.0626.SM.GA915","GTEX.1IDJC.1626.SM.AHZ2R","GTEX.1IDJD.2526.SM.C1YSA","GTEX.1IDJV.2326.SM.GA8ZL","GTEX.1IE54.0826.SM.AHZ2Z","GTEX.1IKJJ.2826.SM.GA8ZM","GTEX.1IOXB.2826.SM.AHZ32","GTEX.1IY9M.2926.SM.A96TH","GTEX.1J1R8.1826.SM.AHZ3B","GTEX.1J8EW.2826.SM.A96T9","GTEX.1J8QM.1826.SM.A96TA","GTEX.1JKYR.0726.SM.AHZ3K","GTEX.1JN1M.2426.SM.ARU93","GTEX.1JN6P.2526.SM.CNNPX","GTEX.1KANC.1326.SM.CYPT8","GTEX.1KD4Q.2526.SM.CXZKL","GTEX.1KD5A.2226.SM.EV79U","GTEX.1LBAC.0626.SM.D3L9T","GTEX.1LC47.2426.SM.DHXKK","GTEX.1LH75.2726.SM.HL11E","GTEX.1LKK1.2926.SM.EVR4Z","GTEX.1LSNL.2626.SM.EV7AT","GTEX.1LVA9.2526.SM.EVR5H","GTEX.1LVAM.0626.SM.HPAFZ","GTEX.1LVAO.2626.SM.EVR4S","GTEX.1MCC2.2226.SM.EV7AJ","GTEX.1MCQQ.2226.SM.DLHC4","GTEX.1MGNQ.1926.SM.DTX8L","GTEX.1NHNU.2226.SM.GRR2I","GTEX.1NSGN.0626.SM.E9J35","GTEX.1O97I.2826.SM.HPAEO","GTEX.1OJC3.1026.SM.E6CQK","GTEX.1OJC4.3126.SM.EXOJK","GTEX.1P4AB.2926.SM.EXOJR","GTEX.1PDJ9.2126.SM.HPAFH","GTEX.1PIEJ.0626.SM.DTX99","GTEX.1POEN.2226.SM.DPRXV","GTEX.1PPH8.1526.SM.E6CQO","GTEX.1QCLZ.2526.SM.EXUST","GTEX.1QEPI.0626.SM.E76QE","GTEX.1QMI2.0426.SM.EWRND","GTEX.1QP28.2026.SM.F2I3M","GTEX.1QP9N.2026.SM.DPRZT","GTEX.1R9K4.0526.SM.E76P1","GTEX.1R9K5.0626.SM.DPRZB","GTEX.1R9PM.1726.SM.E76T2","GTEX.1R9PO.2626.SM.E6CPU","GTEX.1RAZA.0626.SM.EAZ4H","GTEX.1RNSC.2926.SM.EV79L","GTEX.1RQED.2926.SM.HPAFT","GTEX.1S5VW.1026.SM.HK797","GTEX.1S5ZU.0926.SM.HPAEX","GTEX.1S82P.0726.SM.EVR4O","GTEX.1S83E.0626.SM.E9TKC","GTEX.W5X1.2426.SM.HPAGA","GTEX.WFJO.2026.SM.4LVM3","GTEX.WH7G.2126.SM.4M1XU","GTEX.WHSB.2326.SM.4M1XK","GTEX.WOFM.2126.SM.4M9R4","GTEX.WY7C.1426.SM.4OND1","GTEX.WYVS.2026.SM.4RGNS","GTEX.X15G.2126.SM.4PQZR","GTEX.X261.2426.SM.4PQZU","GTEX.X3Y1.1926.SM.4PQZO","GTEX.X5EB.1726.SM.4E3J7","GTEX.XGQ4.2626.SM.4AT6B","GTEX.XMK1.2626.SM.4B65R","GTEX.XV7Q.2426.SM.4BRV8","GTEX.Y111.2626.SM.4TT24","GTEX.Y3I4.1926.SM.4TT8L","GTEX.Y5LM.1826.SM.4VDT9","GTEX.Y5V6.2226.SM.4VDTC","GTEX.YB5K.1726.SM.5IFIZ","GTEX.YF7O.2226.SM.5CVN8","GTEX.YJ8A.1826.SM.GNTAB","GTEX.Z9EW.1426.SM.HPAG9","GTEX.ZA64.1726.SM.5CVMF","GTEX.ZAB5.2326.SM.5IJFR","GTEX.ZC5H.2726.SM.5KLZW","GTEX.ZE7O.2926.SM.51MSG","GTEX.ZF29.2126.SM.DNZYX","GTEX.ZG7Y.2426.SM.DO11H","GTEX.ZLFU.2226.SM.EXUS7","GTEX.ZLWG.2026.SM.DO11F","GTEX.ZP4G.1926.SM.57WDZ","GTEX.ZPU1.2326.SM.57WEP","GTEX.ZQUD.2126.SM.51MSY","GTEX.ZT9W.2126.SM.51MSF","GTEX.ZXG5.2826.SM.5NQ8T"
"1053",4.83804,2.92646,88.3584,18.6091,0.739082,1.87705,0.78232,0.869967,2.98105,0.620477,14.5592,2.36682,45.9411,0.981008,1.21897,0.232106,1.43264,1.38653,5.0853,2.32477,21.8242,0.800135,3.27473,2.16569,0.943625,0.969886,10.2261,1.53604,0.847411,0.83488,1.25634,61.1452,1.05123,0.424602,4.43027,3.16352,3.04352,1.36883,16.7339,1.3971,0.634819,1.31757,1.65489,1.73854,0.915257,1.7647,3.62036,1.0106,3.23831,3.75954,10.3277,3.78837,1.84986,0.37727,13.923,0.854441,1.40595,1.66689,10.3998,3.20145,1.93485,2.1711,1.53672,16.6251,1.66026,3.43024,0.400063,9.49692,32.586,0.503711,1.45004,1.4932,3.60032,3.06014,1.77819,1.2989,0.711534,2.28583,82.1211,0.824594,1.62119,2.46477,1.35777,1.77065,1.20996,0.535584,2.90841,9.4883,1.64543,1.08126,7.08654,1.95746,1.00519,0.555468,0.59238,1.00337,0.842336,2.14015,5.33161,4.6511,5.3761,1.68996,1.09292,13.4042,4.91309,1.74008,1.44589,1.23737,1.70841,0.309944,1.06732,0.806655,0.393308,1.39461,0.548855,0.858699,11.3221,2.35756,2.42605,0.31216,8.75981,5.92735,1.21732,7.83903,2.64171,0.898612,2.72205,1.62192,0.892422,9.00685,3.36032,3.18344,1.94937,0.564423,1.18148,10.9151,0.36044,5.64383,1.42802,0.643514,0.714311,0.563518,0.722677,0.968407,25.4429,1.10412,28.8726,4.10289,5.70599,8.9272,0.917761,2.36788,2.80769,0.565364,1.58393,2.18026,2.75409,3.49155,20.601,1.08162,6.90173,44.2931,1.35355,1.43918,0.900515,1.561,9.0521,2.03627,4.14811,4.12624,2.24523,57.5278,1.95619,61.2988,80.1652,19.9551,40.9776,1.34334,34.5151,1.48208
"1054",0.353717,0.116755,0.06548,0.189249,0.1089,0.296748,0.104608,0.038675,0.129746,0.163273,0.153688,0.026118,0.157562,0.086947,0.064513,0.240766,0.104724,0.059378,0.13936,0.133523,0.258955,0.11971,0.057902,0.104121,0.321178,0.056591,0.176667,0.144041,0.214461,0.087634,0.05468,0.027229,0.110271,0.081134,0.113212,0.091154,0.059195,0.049367,0.036724,0.023758,0.11171,0.084416,0.143053,0.048091,0.162595,0.095784,0.123225,0.094347,0.173955,0.126916,0.096288,0.082753,0.02757,0.053365,0.12014,0.075383,0.066515,0.089983,0.105487,0.11253,0.064883,0.029807,0.115432,0.118577,0.139386,0.086086,0.120252,0.063969,0.051009,0.067565,0.231559,0.179138,0.059176,0.143418,0.117736,0.234257,0.079622,0.09678,0.070837,0.030189,0.069772,0.201647,0.208573,0.092998,0.293747,0.130721,0.11876,0.067878,0.066736,0.100944,0.080878,0.109846,0.062065,0.103339,0.139904,0.095863,0.241434,0.12025,0.04596,0.189539,0.166277,0.086497,0.094475,0.086136,0.109962,0.099055,0.096143,0.057594,0.037265,0.120565,0.08801,0.054356,0.032399,0.04173,0.045288,0.072337,0.054565,0.091478,0.124719,0.123905,0.034208,0.03811,0.112151,0.104667,0.158092,0.103773,0.116357,0.012432,0.067407,0.173445,0.02806,0.079042,0.04568,0.071207,0.105606,0.189088,0.101355,0.145516,0.061493,0.07152,0.041679,0.104382,0.065375,0.093707,0.046961,0.110244,0.108551,0.075774,0.053873,0.241196,0.103052,0.121461,0.06597,0.128569,0.032948,0.118202,0.103933,0.185628,0.072339,0.107423,0.206036,0.061443,0.061288,0.129191,0.079098,0.048577,0.050543,0.152789,0.23779,0.187409,0.081099,0.116566,0.158385,0.040142,0.098747,0.063597,0.0684,0.141708,0.018476,0.14963
"1055",7.09171,2.26346,1.43868,1.52868,4.57421,2.82596,8.75716,4.60277,1.62446,1.35327,1.6387,5.73851,1.20145,4.21399,1.39658,4.44878,4.13295,7.77003,5.45338,6.02027,2.39853,4.38361,3.98222,2.69137,1.77899,1.93009,2.8357,4.1197,9.67545,2.49838,2.47344,0.835809,7.21489,1.31075,2.92635,8.3826,3.92089,2.98508,1.80952,3.58867,4.95821,2.64959,2.69074,4.95288,7.6629,2.29534,6.62631,1.9713,4.86471,3.91435,4.70127,6.04691,2.79712,3.86235,6.53692,1.70496,2.79389,9.18395,3.57878,6.73857,1.02723,2.08669,7.24621,1.38516,3.51285,4.22786,8.11367,0.992101,2.2799,5.43584,6.50341,3.63069,2.50684,4.58757,6.31484,3.99227,2.47462,2.03256,1.02995,2.60927,6.57234,7.22832,4.15217,3.36164,5.28483,2.56061,4.36229,2.97906,6.66483,8.28438,8.53652,4.42035,3.11498,8.1045,3.58971,2.87616,1.8945,2.67491,1.89337,6.56951,4.5873,5.57093,12.2712,2.28214,4.73252,3.6806,2.889,1.39568,2.84957,5.36906,3.38767,3.5285,1.26781,2.48476,2.6548,4.27578,3.41274,1.35963,7.36102,8.18306,3.95443,0.451503,12.7231,2.86331,5.04911,9.8648,11.8301,1.46613,14.0477,6.76227,2.64436,4.46932,9.00328,6.36539,2.42645,4.30444,7.27014,4.23154,1.93389,2.0254,1.07734,1.57391,3.75993,3.14883,5.13367,3.1168,3.55746,6.30436,3.23766,4.49606,10.75,2.40375,2.69993,3.06095,3.42794,6.85543,3.90062,10.1562,1.76598,2.71887,5.50726,0.430138,4.12251,6.00628,4.92887,1.3698,3.56557,7.53498,0.987831,3.94571,1.31018,0.94158,6.96428,1.01601,0.704586,3.51607,0.833019,2.10332,1.21385,8.4464
"1056",38.8118,5.99458,3.73125,58.1215,29.7699,29.7095,60.3438,22.4704,24.8255,97.9419,41.7846,20.1237,3.86126,24.9345,6.89573,55.5114,71.5013,12.7711,19.031,13.2799,22.5358,31.6251,60.7973,11.7217,15.408,18.2431,45.4427,30.2407,56.8876,17.4038,3.79296,5.50163,103.1,5.35279,23.7174,18.1236,11.3319,13.1986,18.8235,39.8284,64.4988,6.59108,21.3303,84.4607,42.5669,6.46584,27.5444,4.81395,33.7787,33.335,9.70249,27.9991,9.80603,30.1606,40.8786,4.59415,7.51439,44.0104,21.2152,44.0759,12.1669,30.2696,30.0323,7.049,6.43717,19.2209,42.1783,36.3085,39.2299,55.7503,40.1021,23.4017,25.2104,10.349,53.3097,14.8575,13.9656,13.8321,12.5975,7.56129,19.5492,21.1557,39.9678,11.0943,11.3381,110.47,12.5591,32.6431,51.5286,17.4317,46.8774,36.1316,19.8098,29.5826,33.8992,41.4921,28.2218,11.4892,6.10871,45.2747,11.8496,29.992,47.7825,22.8625,9.01808,19.4758,23.4717,25.9625,6.62325,15.5013,24.598,164.281,11.9525,106.061,9.3852,45.1736,10.3135,87.202,36.9434,75.8102,8.26703,198.535,58.6743,25.8841,17.8903,50.915,54.3143,15.3487,61.9333,45.0889,36.8559,162.659,80.7774,138.314,56.6522,40.4454,15.7977,104.338,17.2683,24.3727,22.4391,44.0723,14.7794,9.33921,22.2853,10.6069,25.5566,46.2119,19.2618,12.9217,35.7348,17.6518,28.801,24.7737,5.14162,111.092,7.44398,50.9064,50.8153,12.1442,71.8057,8.38112,26.146,59.3961,62.6532,55.1559,37.1778,34.9663,43.3573,28.4146,14.347,1.99702,49.871,9.99196,3.83095,15.2773,17.6266,5.5746,12.3977,39.2553
"1057",11.75,32.9506,0.660462,8.03976,11.4451,21.7834,22.9226,21.5778,17.1808,34.0695,2.69373,13.6525,3.24621,17.3162,23.0786,27.6126,25.0221,22.0909,19.0619,9.40831,3.96071,18.1842,4.85546,24.8387,28.5641,33.5465,9.18298,28.2104,25.4731,12.9135,19.6086,4.36735,54.0924,13.7367,42.9617,9.65794,17.9659,21.486,6.64923,3.52082,22.4331,17.7419,21.2506,22.474,14.3233,21.5859,28.9986,13.4111,19.1873,11.3419,12.914,16.099,29.4859,11.5595,11.5814,20.9066,18.8683,22.3357,14.1458,17.3418,26.6601,34.1557,12.6723,13.8756,24.6457,29.6432,19.6792,17.0084,7.19029,20.9474,17.5096,11.6957,17.1668,18.5387,15.8371,90.7381,11.8772,11.4619,2.00584,22.9623,17.6957,38.7277,37.6196,15.9155,25.9084,19.9533,19.296,41.4949,20.921,21.9879,16.9228,22.3655,24.6095,20.1551,7.25977,15.4096,46.7252,21.4359,30.6119,23.427,25.7969,13.8114,24.9632,21.9527,13.1932,36.4839,45.0454,38.1953,16.5717,15.4631,38.0835,140.545,17.4821,42.5982,16.8328,34.525,16.8559,73.8114,19.8939,22.8891,14.6247,2.22132,22.8405,31.5101,10.3407,32.3628,23.8767,11.0232,23.2612,12.2652,27.8773,54.7513,38.7179,47.4107,25.2877,22.1917,17.9183,12.0463,38.8043,26.6223,39.7497,19.7394,16.986,14.3851,8.08216,12.5666,10.2951,15.7791,17.2192,12.5577,21.9873,31.2136,16.1623,10.6743,11.8331,74.2559,19.8096,18.9791,10.2536,16.8041,11.8207,2.8955,14.3443,21.3382,19.0112,20.9534,20.6915,16.0825,8.35245,13.315,16.4373,2.02381,26.3315,0.735669,4.60925,8.39511,2.54041,14.6557,6.72623,14.3646
"1058",1.73766,1.87434,3.76362,21.9105,0.032099,1.40984,0,0.284993,0.079673,0,20.8381,0.55333,8.56856,0.142379,0.33277,0.19405,0.523654,0.437546,0.171154,0.111808,28.1778,0.382254,2.19431,1.42988,0.112701,0.440183,0.377953,0.353807,0.234124,0.816699,0.579213,3.16024,0.135428,0.08541,0.162214,0,0.174481,0.051969,6.57931,0,0.08665,0.177728,0.395302,0.398672,0.309864,0.058818,0.729667,0.139046,0.574623,0.127532,4.02071,0.37526,0.386004,0,0.407235,0.201995,0.163381,0.27303,1.55465,2.43238,0.932318,0.695545,0.121514,3.66314,0.718984,2.09338,0.10425,11.0067,2.4432,0.423197,0.43752,0.080003,27.1688,0.607675,0.173516,0.203084,0.600691,0.579442,4.21938,0.055615,0.375717,1.44385,0.297474,0,0.147585,0.511737,0.944214,0.937844,0.335295,0.495897,0.993302,0.220756,0.09147,0.276905,0,0.857778,0.330404,0.153365,2.68822,0.253943,1.06033,0.403679,0.034809,5.28937,0.664444,0.456202,0.460505,0.848812,0.152555,0.038627,0.437057,0.145651,0.305057,0.39536,0.143023,0.407619,0.933412,0.303341,0.306347,0.109565,0.434126,62.3445,0.527996,1.41401,0.784108,0,0,1.37413,0.074507,4.38811,1.99879,1.96578,0.67322,0,0.317044,0.855018,0.024896,9.11447,0.151045,0.124006,0.068251,0.102557,0.160581,0.165723,2.33584,0.473886,2.45684,2.68714,1.23065,0.31901,0.759375,0.652629,0.59415,0.149591,0.145675,0.217754,0.147283,0.091191,2.8726,0.791587,0.230038,6.22551,0.287396,0.211554,0.1249,0.227793,2.26572,0.029629,0.425545,0.779593,0.712532,9.57741,0.304466,6.064,3.86567,6.58694,3.58639,0.310005,3.85755,0.259437
"1059",1.17281,0.44934,0.705614,0.470617,1.0718,0.462832,0.580709,0.68303,0.310697,0.050998,0.303626,0.703627,0.939495,0.381718,0.162211,0.121617,0.900119,2.06175,1.02897,4.02221,1.87583,0.487329,1.03991,0.323001,0.288418,0.632415,0.982587,1.27433,0.4565,1.00915,0.331443,1.40599,0.858198,0.364292,0.508319,1.59934,2.4346,0.215325,0.412226,2.76282,1.35162,0.400685,0.834999,2.81785,0.805571,0.831469,0.308256,0.689085,1.06655,1.21223,1.51797,0.480171,1.38644,0.47922,0.189878,0.073848,0.796407,0.912615,2.17873,1.9402,0.570992,0.249824,0.547904,0.458691,0.851148,0.371065,0.876596,0.516997,0.961921,0.970774,0.639814,1.78415,0.850234,0.57955,0.602642,0.420726,0.306429,0.380224,0.360463,0.216878,0.819334,2.93142,0.918367,0.824681,1.89445,0.352163,0.886846,1.0159,0.348675,0.253814,1.21047,0.672555,1.31533,0.506171,0.502534,0.762469,0.63184,0.116291,0.495264,1.06765,1.58505,4.8676,0.373288,1.28917,0.940062,1.54182,0.474852,0.30293,0.557727,0.216535,1.05835,0.292868,0.129306,0.214134,0.586786,0.573162,0.678995,0.993984,0.761586,0.249238,3.99342,0.308008,0.54832,0.789525,0.87364,0.176567,0.585138,0.066982,0.786903,3.77961,0.772736,1.70352,1.41111,0.394321,0.288015,2.05304,1.39559,0.931758,0.714187,0.528913,1.03134,0.374941,0.32876,0.922268,2.16478,2.41723,0.612724,0.646425,0.232215,1.71053,0.594902,0.545361,2.90938,0.255217,0.390555,1.12514,1.43588,0.477856,0.216535,0.482329,2.82576,0.331054,1.34089,0.64452,0.882802,0.142764,1.03636,0.462163,0.085414,3.40929,0.302511,0.502446,0.568919,0.456607,1.57398,0.698008,0.538635,0.779428,0.431382,0.379391
"1060",11.1366,14.5102,17.9324,32.6414,8.61634,8.17088,8.57033,5.30539,27.5422,10.6396,49.6718,13.7516,54.3968,11.7044,8.2672,6.8646,45.2352,10.7524,20.834,21.7158,70.0692,15.5009,35.5427,6.6778,40.2343,6.72895,38.2967,13.4746,25.6185,6.63664,2.95017,29.6863,10.7637,3.41571,10.9712,9.71609,18.4137,8.26085,20.7293,35.2543,11.4986,7.4308,15.5276,14.3959,18.8677,14.4225,8.37109,7.01179,17.8915,20.7187,39.1402,14.5716,8.10016,6.33828,17.5236,5.96685,17.4348,14.5981,49.2835,9.3569,10.2653,9.8932,19.4753,24.1785,4.20448,16.0928,10.1492,20.6128,19.8403,14.2797,21.3414,8.58041,17.8303,12.3699,9.75179,30.019,9.57642,9.38987,38.2713,9.08759,13.8355,12.8714,17.7748,14.6287,9.27069,20.7694,18.2433,25.1389,13.0389,9.33503,23.9248,24.048,9.18826,4.16674,12.163,11.7711,12.0328,4.24035,16.5028,22.735,22.2257,12.6852,16.1565,12.5894,16.4712,17.0282,10.1241,5.17391,3.70373,5.1571,19.0678,14.8858,4.64528,19.2095,4.50649,9.5314,16.9098,16.7128,12.2391,10.4306,16.9147,75.0531,17.193,22.6509,8.66986,8.10469,26.7625,8.41889,12.019,44.9351,29.6105,45.8026,21.498,10.5364,14.5887,29.5119,15.9653,45.6139,8.7009,7.25727,7.07873,15.0077,6.00033,12.9596,33.876,7.00091,22.9998,17.1001,24.4719,14.4515,21.0019,20.4808,13.0916,8.75212,9.54301,14.3293,9.01968,30.5477,67.5433,10.2593,36.1669,25.8573,15.0428,10.2765,15.1111,8.6498,20.1734,19.5569,116.47,27.7764,6.31379,53.8089,12.0942,58.3726,39.8355,22.7804,35.6786,4.52145,33.2651,16.5325
"1061",265.936,185.289,155.644,172.373,187.558,112.242,331.591,233.055,197.379,114.888,242.001,230.5,127.373,234.139,109.388,87.0326,679.085,421.056,286.785,375.744,234.693,332.316,241.831,134.652,251.663,73.8106,328.976,317.358,362.48,276.645,34.8128,205.245,192.142,46.5729,349.398,523.676,393.359,124.625,82.8912,94.1242,370.761,230.13,521.668,503.727,368.753,156.829,312.968,112.549,278.137,578.825,230.079,570.025,332.757,137.645,255.084,72.7558,156.103,493.168,781.46,449.444,108.469,117.583,229.69,207.546,135.126,99.4234,450.922,167.166,166.352,251.761,286.29,214.677,288.147,298.337,283.819,311.31,68.0119,104.71,188.838,74.6522,427.477,408.057,455.567,349.438,167.854,148.375,294.748,331.2,232.948,275.62,655.691,374.064,296.145,134.2,188.665,206.346,136.427,70.6096,136.854,439.054,359.149,398.279,218.297,321.978,439.978,222.961,102.932,89.5364,110.669,139.551,526.697,181.413,36.0453,133.083,163.713,254.217,225.301,134.067,374.463,144.784,328.611,240.101,316.522,253.047,387.247,218.528,460.409,56.8292,294.233,392.365,265.083,341.597,378.91,157.465,148.744,883.588,260.155,324.537,162.846,94.9651,83.2028,165.571,141.591,136.133,484.397,218.134,339.697,333.108,354.394,182.412,518.886,276.24,411.279,214.068,152.485,293.762,242.976,569.778,363.823,97.5906,812.179,199.983,481.978,257.92,335.116,72.855,302.476,289.31,213.08,585.646,125.932,161.367,260.505,79.4363,172.318,169.831,167.976,135.239,215.972,483.873
"1062",7.66755,1.67867,1.86921,3.19664,2.50289,2.80081,3.28896,2.85444,2.03785,2.90976,2.84044,2.77203,2.60641,4.63169,1.88881,2.72605,2.38173,5.10675,4.42021,2.15456,4.26471,3.24201,1.60444,4.01843,2.68672,3.03764,3.10766,5.15443,4.24416,2.58462,1.52589,2.06781,5.64991,2.56634,1.56524,5.31197,2.85965,2.60684,2.65442,0.5869,3.1846,2.03019,2.50552,3.93803,3.85762,1.4314,4.25205,2.20985,5.13698,0.992309,2.50591,3.40132,1.59422,1.23042,1.86426,1.2791,1.2442,5.05597,2.31636,7.96214,3.1819,3.34536,1.50876,1.70247,3.06073,4.44227,2.53702,2.10701,3.36024,3.70909,3.34635,5.28456,2.95978,3.28047,3.74871,3.66466,3.51064,2.87781,3.28377,4.11557,3.43738,7.21271,2.78246,3.1057,3.95812,4.39539,4.66659,3.47784,4.39627,3.32489,3.18195,2.19279,2.31686,2.64737,7.04775,4.03464,4.01404,2.52204,2.54407,6.99975,3.72143,2.638,4.59856,4.22418,4.90973,1.8428,3.80012,1.92715,2.06085,5.54429,2.43673,4.4307,1.63365,2.02902,1.66927,5.73075,1.4692,3.63247,2.00835,4.09932,0.987633,2.88249,1.96103,3.77951,6.31988,3.69791,4.40036,1.56966,1.87486,1.05795,3.20061,2.96508,4.71443,3.40954,1.30263,4.30938,1.87941,2.82486,0.960215,4.71146,2.20329,2.62317,2.50425,2.34574,2.34885,4.30367,4.56863,2.49583,3.07575,9.77782,3.39431,1.94478,5.76759,3.04609,2.45989,3.09303,4.3304,3.64588,2.67687,3.096,2.44493,2.81083,3.44605,2.73179,1.79892,1.16366,1.44898,2.73701,2.51131,2.85412,3.92693,2.64495,2.69665,1.81192,2.33399,1.81027,1.92561,1.70172,1.55523,4.34868
"1063",0,0,0,0,0,0,0,0,0.016869,0.022151,0,0,0.019666,0,0,0,0.046683,0,0,0,0,0,0,0.059072,0,0,0,0,0,0,0,0.042483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025822,0,0,0,0,0,0,0,0,0,0,0.035837,0,0.051515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045937,0,0.022872,0,0,0,0,0,0,0,0,0.015977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
