"","GTEX.1117F.2526.SM.5GZY6","GTEX.113JC.1926.SM.5N9GE","GTEX.11DXX.1726.SM.5H11T","GTEX.11EM3.1826.SM.5A5KO","GTEX.11EMC.1926.SM.5A5JU","GTEX.11GSP.2226.SM.5HL5Q","GTEX.11I78.2026.SM.5987C","GTEX.11P81.2126.SM.5HL6N","GTEX.11TTK.2726.SM.5GU58","GTEX.11VI4.0726.SM.5GU5B","GTEX.11XUK.1326.SM.5EQM4","GTEX.12WSD.2926.SM.5LZUH","GTEX.12WSJ.1326.SM.5GCOB","GTEX.12ZZX.1926.SM.5EGKC","GTEX.131XG.2126.SM.5DUXG","GTEX.131YS.2426.SM.5J2OD","GTEX.132AR.1626.SM.5EGHP","GTEX.1399S.2326.SM.5K7YV","GTEX.1399U.1526.SM.5J2N7","GTEX.139D8.2626.SM.GJ3QN","GTEX.13D11.1326.SM.5IJFY","GTEX.13FTY.2026.SM.GIN9K","GTEX.13N11.1526.SM.5L3FL","GTEX.13OVI.0926.SM.5J1MI","GTEX.13PL7.2726.SM.5L3GB","GTEX.13PVR.1426.SM.5S2PW","GTEX.13QBU.1726.SM.5IJFQ","GTEX.13QIC.1826.SM.5J1MY","GTEX.13U4I.2026.SM.5LU3L","GTEX.13W3W.2326.SM.5LU4Y","GTEX.145LS.2526.SM.5TDC9","GTEX.145ME.1426.SM.5RQJS","GTEX.146FH.2626.SM.5Q5E1","GTEX.146FR.2426.SM.5NQAU","GTEX.147F3.1526.SM.5MR7L","GTEX.14A5I.2726.SM.5MR84","GTEX.14AS3.1726.SM.5RQJV","GTEX.14BMU.1926.SM.5S2QC","GTEX.14DAQ.2326.SM.5S2QX","GTEX.14H4A.2426.SM.664OQ","GTEX.14JG6.0726.SM.69LQH","GTEX.14PJ6.1626.SM.6872D","GTEX.14PJM.2926.SM.69LOE","GTEX.14PKU.1326.SM.6871B","GTEX.14PN3.1626.SM.6AJAV","GTEX.15DYW.2926.SM.6PANA","GTEX.15ER7.2526.SM.7KUFW","GTEX.15SB6.1426.SM.7KUEM","GTEX.15SDE.1726.SM.6LPJS","GTEX.15SHU.2926.SM.7KUKT","GTEX.15UF6.2126.SM.6M46Z","GTEX.16MT8.2426.SM.GQ1DK","GTEX.16NGA.1626.SM.72D6M","GTEX.16NPV.2526.SM.6M483","GTEX.17F9Y.2326.SM.7DUFP","GTEX.17JCI.2526.SM.7DHLB","GTEX.183WM.2126.SM.7LG4I","GTEX.18A7A.2826.SM.7LT8J","GTEX.18D9A.1026.SM.7KFRU","GTEX.1A8FM.2426.SM.7IGPE","GTEX.1AMFI.1526.SM.73KVY","GTEX.1C475.0526.SM.793AC","GTEX.1CAMS.2326.SM.793CR","GTEX.1EWIQ.2326.SM.7IGNF","GTEX.1F48J.2526.SM.7P8TU","GTEX.1F5PL.1826.SM.7P8PP","GTEX.1GF9U.1926.SM.7P8TZ","GTEX.1GMR8.2526.SM.7RHI9","GTEX.1GN1U.2426.SM.9KNTU","GTEX.1GN1W.1526.SM.7P8TG","GTEX.1HBPH.2926.SM.9WPNX","GTEX.1HBPM.2726.SM.9WYUA","GTEX.1HCU6.2326.SM.ACKXP","GTEX.1HCUA.1026.SM.A9SMI","GTEX.1HFI7.1126.SM.A96S5","GTEX.1I1GT.1226.SM.B2LVK","GTEX.1I4MK.1726.SM.ARL7O","GTEX.1ICG6.1626.SM.ARL81","GTEX.1IDJU.1026.SM.AHZ2U","GTEX.1IE54.2626.SM.CMKFY","GTEX.1J1OQ.1826.SM.CL53R","GTEX.1J8EW.2526.SM.CKZO2","GTEX.1JMQL.2326.SM.CNNPV","GTEX.1JN1M.2326.SM.ARZNG","GTEX.1JN76.1526.SM.CNPPF","GTEX.1LGOU.1126.SM.D3LAI","GTEX.1LGRB.2126.SM.COH48","GTEX.1LH75.1726.SM.DHXKZ","GTEX.1LKK1.1826.SM.GNIPA","GTEX.1LNCM.1026.SM.E9U5D","GTEX.1LVAM.1926.SM.E6CIM","GTEX.1LVAN.1626.SM.CNPQ7","GTEX.1MA7W.1226.SM.HL9SB","GTEX.1MCC2.1126.SM.EVYD6","GTEX.1MCYP.1326.SM.EV7AD","GTEX.1NUQO.1826.SM.E6CQU","GTEX.1PIEJ.1926.SM.EVYB7","GTEX.1QCLZ.2226.SM.DTX7R","GTEX.1QP28.1426.SM.EVR4E","GTEX.1QPFJ.1626.SM.DTX7X","GTEX.1R9JW.1426.SM.DTX9K","GTEX.1S5ZU.2626.SM.E9TII","GTEX.N7MT.1926.SM.3LK5N","GTEX.NPJ7.2526.SM.EV79A","GTEX.O5YV.2226.SM.HM8V7","GTEX.OHPK.2526.SM.3MJH9","GTEX.OHPL.2526.SM.3MJGT","GTEX.OHPN.2426.SM.E9TI5","GTEX.OXRK.2026.SM.GOQY5","GTEX.P4PP.2526.SM.3P61P","GTEX.P78B.2226.SM.3P5ZZ","GTEX.PLZ4.2726.SM.3P61A","GTEX.PWCY.1726.SM.48TD3","GTEX.PWN1.2526.SM.48TDS","GTEX.PX3G.2526.SM.48TZV","GTEX.Q734.1426.SM.DTXFX","GTEX.QCQG.1226.SM.48U23","GTEX.QDT8.2526.SM.48TYX","GTEX.QVJO.2526.SM.CYPRA","GTEX.R45C.2226.SM.GQ1EF","GTEX.RNOR.2526.SM.F21KT","GTEX.RTLS.2126.SM.GPRWH","GTEX.RU1J.1426.SM.46MUV","GTEX.RWS6.1726.SM.47JXP","GTEX.S341.1226.SM.4AD5S","GTEX.S4P3.1126.SM.4AD52","GTEX.S4UY.1026.SM.4AD53","GTEX.S7SF.1426.SM.4AT5A","GTEX.SE5C.1126.SM.4BRWZ","GTEX.SN8G.2626.SM.EXUQT","GTEX.T2IS.1926.SM.4DM74","GTEX.T6MO.1226.SM.4DM5S","GTEX.TML8.1126.SM.4DXSS","GTEX.TMMY.1926.SM.4DXUU","GTEX.TSE9.2526.SM.4DXUS","GTEX.U3ZN.0926.SM.4DXTU","GTEX.UJHI.1326.SM.4IHJO","GTEX.W5WG.1026.SM.4LMIF","GTEX.W5X1.2226.SM.GRR1G","GTEX.WEY5.0826.SM.4LMIH","GTEX.WI4N.2626.SM.GPI8F","GTEX.WRHU.2926.SM.4MVNQ","GTEX.WYBS.2826.SM.GOQYI","GTEX.WYVS.1426.SM.4ONCV","GTEX.X15G.1926.SM.4PQZQ","GTEX.X8HC.2826.SM.46MWJ","GTEX.XUW1.0326.SM.4BOOR","GTEX.XUZC.1226.SM.4BRVJ","GTEX.XV7Q.1626.SM.4BRWC","GTEX.XYKS.2826.SM.H7OG8","GTEX.Y3IK.2226.SM.4YCD4","GTEX.YFC4.2926.SM.5IFJ8","GTEX.YJ8O.1226.SM.5P9JE","GTEX.ZAJG.2926.SM.5HL8P","GTEX.ZAK1.2426.SM.EXOHM","GTEX.ZC5H.2226.SM.4WAWS","GTEX.ZE7O.2426.SM.57WD7","GTEX.ZGAY.2226.SM.4YCCX","GTEX.ZLWG.1126.SM.4WWFQ","GTEX.ZP4G.0826.SM.4WWF3","GTEX.ZQG8.1126.SM.51MRL","GTEX.ZTPG.2226.SM.57WF9","GTEX.ZV6S.1326.SM.59HJA","GTEX.ZVT2.0626.SM.5GICR","GTEX.ZVT3.2726.SM.5GU5X","GTEX.ZVZQ.2726.SM.GPRY1","GTEX.ZXES.0626.SM.5E45P","GTEX.ZYVF.0326.SM.5GIES","GTEX.ZYY3.2626.SM.5N9DH","GTEX.ZZPU.2226.SM.5EGIV"
"746",145.385,80.9149,126.317,0.614203,147.01,1.06114,154.631,197.309,76.3211,156.206,180.631,0.561585,1.6091,0.332007,79.3065,36.8377,153.886,152.196,136.276,118.137,69.4805,2.62449,1.25157,0.385893,127.067,101.581,135.181,22.1295,59.3347,2.65469,1.14428,109.856,102.018,33.441,1.1033,62.9101,185.676,134.677,23.7748,129.186,206.134,137.429,27.9702,152.648,142.879,38.061,116.701,189.706,152.551,109.166,0.43532,58.0485,167.924,57.6765,132.62,27.3065,2.96588,118.289,143.953,90.9377,70.4436,147.211,185.113,1.59269,7.37558,162.748,176.367,34.0219,54.5425,125.191,183.637,131.246,65.2503,107.848,0.44535,26.4308,0.340978,99.9435,171.595,1.44573,154.662,150.821,135.7,0.67337,195.404,144.665,1.23021,71.3643,105.637,125.061,186.059,203.531,168.927,5.7339,172.746,121.319,49.3344,51.4324,179.467,7.62024,131.348,8.10761,131.449,13.3576,0.387941,148.569,65.264,28.4137,0.39009,79.7828,143.551,41.8201,176.842,140.915,82.9752,110.202,130.794,33.2145,152.655,12.4401,84.856,4.2105,3.21836,32.5075,141.449,111.339,151.621,141.656,168.147,69.5356,86.9874,115.836,184.278,76.5668,27.3427,148.327,4.4096,2.93407,100.376,0.637849,9.90222,0.330732,0.703135,78.8633,115.562,86.0565,70.37,73.0975,44.6202,215.908,173.926,0.585758,125.482,107.489,4.6055,195.071,97.1013,76.191,169.039,127.514,1.11759,125.039,1.11365,167.596,6.46922,50.6414,189.954,10.8355,108.939,188.155
"747",29.0377,212.478,12.7879,126.005,12.2901,80.7415,5.96886,6.75526,9.85685,16.0065,46.1334,466.469,55.5264,15.1744,103.047,9.72418,7.78042,15.6599,16.7857,16.6718,13.7787,145.121,37.0598,154.074,21.2499,15.4312,68.6658,40.5647,13.038,94.077,33.7307,44.3283,30.277,43.5314,61.6848,78.1811,59.6719,49.3594,40.687,16.4032,110.016,2.85212,343.745,9.32028,2.36367,18.0218,51.4382,6.07707,6.21728,14.0768,100.005,54.5172,13.4245,39.9065,6.02596,44.0787,12.7034,27.5917,23.5676,7.46369,10.4473,26.5943,22.8513,12.658,17.4383,17.883,9.38609,13.7471,37.258,21.8555,8.53718,3.98957,46.3766,14.5773,44.4263,63.8705,123.018,18.1238,5.97585,64.0453,18.7527,10.2955,179.822,21.1604,7.58706,20.9727,39.3816,15.2686,242.267,3.90847,4.24713,6.9858,5.35651,193.548,5.50261,25.486,28.7705,16.4479,18.9585,235.087,9.55744,18.5354,20.4317,22.1449,79.2029,17.1303,29.5384,14.9536,36.2423,25.6637,14.9579,42.5912,9.30931,117.666,4.09761,2.60387,11.1464,15.5969,1.61783,85.3254,8.04821,43.6968,110.553,42.6852,7.51164,18.4189,23.7302,3.10701,8.9178,44.3887,41.094,21.5686,1.63278,123.327,108.572,22.7552,30.6598,87.1153,4.51024,57.0138,434.876,128.873,26.0342,23.1977,7.8953,205.97,29.619,21.0291,32.8181,67.9819,3.67672,4.55474,11.9487,20.7442,18.2589,6.92025,5.15992,29.4574,6.23584,31.1247,41.841,39.313,208.268,6.46231,19.8824,29.3089,11.1091,84.9514,46.5018,2.16355
"748",1255.62,1942.31,143.793,2.8223,3134.07,2.35118,2862.68,2204.33,3554.62,2731.19,1230.46,1.13119,12.3897,5.14738,1677.93,14.5575,3899.6,1122.07,1718.17,2857.84,3711.69,31.9452,6.64631,2.48137,2160.75,142.609,2954.59,638.031,583.002,7.79361,9.95885,2229.42,2057.57,34.7726,3.62917,2257.42,5289.99,2012.82,16.2905,2931.49,1198.55,3686.94,38.2259,3290.96,3278.95,6.88543,3187.17,2264.93,4037.11,2657.98,8.90008,458.452,5196.51,1942.11,4957.34,8.88691,31.1858,4362.57,3236.61,1014.79,3925.24,2110.72,2047.35,1.90628,22.5605,1712.59,1015.81,111.328,880.79,3028.41,4068.17,2292.22,2887.86,1700.26,6.51547,22.5065,7.2845,229.009,2665.15,5.36532,3543.87,2343.19,1134.93,2.0496,961.885,1823.19,6.59631,66.4159,1194.83,1910.54,1506.43,5091.16,2668.15,7.12888,3142.46,3587.48,9.45071,14.5298,2900.64,239.368,1517.06,59.583,4364.57,744.642,6.52715,3189.28,39.8673,27.9481,5.0703,168.967,1769.31,1218.56,2651.94,2157.54,2011.18,2978.92,973.692,1029.29,4987.76,52.4482,1605.5,6.80303,2.53195,105.469,5095.15,2389.98,2847.39,1727.49,2835.25,1104.48,936.67,2551.43,2482.22,621.375,28.2108,3429.2,62.4402,6.68089,2885.35,2.63385,7.68744,1.77649,1.60864,688.239,356.647,1907.95,1198.23,13.4181,77.7447,1524.66,5308.23,3.82663,3374.5,8163.61,3.11739,2292.01,70.1471,1352.34,3591.58,1011.33,17.1487,779.593,3.98419,1391.8,3.94209,132.943,2147.83,114.358,1513.72,3844.01
"749",1089.33,497.044,285.323,2.50645,783.244,1.6103,861.452,703.632,526.477,551.24,688.739,2.21776,1.75158,2.93296,582.595,142.292,796.934,694.814,799.597,702.867,327.31,18.0619,2.908,2.25231,926.345,191.433,591.151,195.542,214.253,4.60969,2.81075,630.097,250.893,128.793,5.69951,324.295,878.069,669.572,80.052,903.328,344.682,463.582,95.4129,878.161,725.892,155.962,620.962,660.597,496.479,425.724,1.66021,407.361,947.412,207.86,803.091,228.381,11.4041,509.717,740.118,676.975,532.107,612.3,892.163,8.40675,19.6336,718.156,561.118,123.336,347.391,579.217,978.542,798.862,472.016,419.206,2.84559,55.1182,3.49912,367.6,850.484,0.713812,711.443,806.067,1623.14,0.872458,666.053,770.255,1.90284,386.07,641.209,513.829,801.144,1055.04,677.935,5.33512,804.655,552.527,29.9998,52.9664,754.85,40.386,539.72,168.632,762.633,71.5651,0.391864,777.976,123.512,130.051,1.35794,335.765,634.704,180.664,791.15,756.124,307.51,542.26,352.307,163.744,465.46,139.782,286.759,22.1915,2.57049,126.157,1003.76,649.273,949.351,694.363,815.796,582.14,338.595,824.314,684.696,375.988,180.065,550.718,11.4594,3.50057,372.61,3.64254,13.2157,3.20653,1.8581,419.51,353.953,585.72,362.127,52.7047,112.944,846.655,549.126,1.13799,545.738,633.376,2.68154,866.512,386.758,238.064,662.952,510.84,3.66709,352.569,4.6531,582.485,61.5363,280.451,860.266,31.5912,373.278,924.636
"750",15.7105,6.84088,7.94021,7.90357,7.12305,9.1564,6.69051,11.4456,23.0965,10.7164,4.70874,6.08192,12.0919,14.2811,7.13212,30.0415,7.34745,7.49827,9.04193,13.141,4.77905,11.9635,28.9217,14.1872,8.63316,10.6232,11.4294,12.5446,11.7898,8.88117,24.4234,8.46658,8.04259,24.4864,10.1625,16.4703,4.02496,6.6553,21.0388,3.50919,3.84975,3.17577,8.40117,3.69158,4.9537,11.0634,5.95792,8.45226,9.44416,13.3742,27.3212,9.4681,4.74949,13.6289,12.5901,15.6462,18.8209,10.5166,8.97385,12.9592,3.14918,8.02598,6.99094,18.8815,18.7795,4.62991,13.1076,20.7079,14.1925,5.10096,12.3175,9.6806,12.5414,7.82855,23.1861,20.247,17.1529,16.677,8.20713,16.7184,14.918,16.901,7.43606,16.1313,5.06382,9.11872,20.1298,18.8061,6.24208,12.3986,9.4956,8.13562,1.94088,15.1503,5.06409,6.46739,22.3212,13.7802,7.62595,15.9461,12.1586,22.9983,11.415,17.6889,19.4904,7.06858,7.54552,11.9275,4.9718,15.3615,11.5384,15.9773,5.21178,5.1646,13.7749,9.28514,7.49384,18.3754,7.87565,11.2907,14.4964,22.3872,9.23506,8.39387,5.69656,7.96295,6.06404,7.88249,6.71402,10.8674,18.5628,10.221,8.33039,9.94307,11.4022,7.83889,14.0885,12.3862,10.2608,11.9964,9.85492,7.39596,15.0611,9.71943,7.67397,8.07994,13.1333,10.7735,13.6526,5.42021,5.46071,10.1813,13.7535,13.2813,21.7125,19.2112,15.4007,9.75304,3.38239,6.10111,7.08095,6.3821,21.3022,5.39525,14.5254,18.4055,10.0968,9.13176,23.2991,6.45626
"751",50.3356,122.511,41.1081,17.0198,72.0414,107.017,48.9746,57.4855,44.1679,45.1063,25.6093,39.881,18.1061,61.7236,16.0434,96.5366,29.0649,49.2628,32.2599,40.3486,38.0582,27.4646,20.7865,27.3134,46.4544,58.5921,27.5089,109.704,71.4042,36.8029,49.7717,41.5074,61.3608,7.33156,39.3981,46.2375,30.0704,30.193,123.411,34.624,5.51901,61.3335,95.2466,28.5486,53.3027,130.113,49.2528,75.7476,53.3612,66.1019,27.8229,36.2007,30.1018,42.5164,69.5428,113.113,29.9863,121.781,27.9629,76.3706,26.5574,49.1977,35.9489,117.527,41.7443,27.5651,44.7585,37.1715,97.9931,67.8418,98.799,33.9282,79.1457,32.4683,20.2768,19.6578,19.2032,63.7019,55.3009,24.9938,67.6987,74.7825,23.4984,79.4011,18.5952,44.7112,15.4625,42.4736,5.45522,85.3775,42.9789,41.565,10.8654,4.70141,43.5183,49.6586,3.97956,3.47249,59.5102,19.5814,73.66,26.2909,69.9649,37.2029,17.0706,47.3097,70.2582,73.1221,111.761,83.7989,54.5171,62.7111,55.4973,24.7261,76.3548,48.6899,61.9304,55.5626,65.8776,38.9239,103.457,44.4077,27.6857,61.6942,42.4601,40.3662,33.8184,51.4387,33.7602,59.1664,76.2266,48.3752,79.2392,21.3896,42.6403,52.7927,42.531,29.2906,44.2413,34.3815,1.54877,92.0655,118.867,65.5699,98.3204,21.4218,39.641,2.0491,71.4169,32.9497,56.2349,172.329,75.5978,49.9861,96.9125,96.736,110.833,50.6495,45.8339,30.7907,21.9252,29.3535,13.7833,68.5151,125.753,92.7087,46.5022,25.53,49.9488,45.8966
"752",0.485335,0,56.6042,0.122439,0.580289,0.225637,11.1007,0.100462,1.87568,8.2687,4.38378,0.729745,0.027593,0.320893,1.08975,7.66359,0.194626,6.3049,2.61644,1.86785,3.53742,0.132871,0.193548,1.1677,0.212553,50.7363,0.283714,0.696979,3.54363,0.182828,0.964072,8.91709,0.10099,77.9994,0.903968,11.4287,0.047069,1.19078,26.866,0.250041,1.56113,3.19984,16.8519,0.089294,8.37046,0.668569,1.12914,2.31589,3.32237,5.80209,0.185129,21.0085,0.194891,0.162993,1.09679,1.77486,0.043393,0.047524,6.00101,2.1527,8.81683,3.69322,3.20833,0.368112,2.30929,1.16742,0.329542,1.02256,0.558375,2.53348,0.65068,1.04035,0.436407,1.44198,0,13.2018,0.153796,34.1696,2.23648,0.204942,1.51564,0.125551,1.48744,0.318183,2.03208,0.263021,0.663175,2.09508,0.039191,0.053404,0.479562,0.468629,0.192121,1.00567,1.33478,0.30145,0.222525,3.92133,1.46363,0.105904,7.88611,0,0.711268,0.875943,0.097047,0.285968,25.3744,17.2212,0.031301,54.5312,0.390874,1.54106,3.94217,0.246779,0.817342,0.631831,21.9836,0.376169,0.227642,0.706113,0.096695,1.48419,0.092167,1.96774,2.09501,0.138773,0.453012,1.80653,2.48357,0,1.16831,0.152183,1.95171,0.645181,15.9285,0.083394,0.233243,0.077501,0.225415,0.203444,0.365549,0.078139,1.2367,3.5843,23.3116,0.49293,2.00399,0.042283,12.1229,5.04224,0.060183,0.168315,0.988159,2.65906,0.212313,0.131274,9.31357,0.334729,4.74858,0.161457,0.090817,3.35539,0.706869,46.2278,1.73393,1.33635,1.23015,0.056333,5.08798,13.5776
"753",0.088777,0.557732,0.138266,2.91153,0.158609,0.558908,0,0.111483,0.125641,0.107446,0.068944,0.29798,0.874861,1.52613,0.525049,0.431612,0.173554,0.288669,0.076247,0.578932,0.240636,0.62139,0.920494,0.137586,0.05616,0.295562,0.18205,0.453301,0.317983,0.45287,0.545836,0.422735,0.224139,3.4308,0.409445,0.313649,0,0.222087,0.90167,0.099097,0.137492,0.060151,0.3453,0.050556,0.038725,0.543529,0.159823,0.23252,0,0.481163,1.19228,0.155365,0.03862,0.590611,0.28979,0.401954,0.664983,0.395538,0.373074,0.104775,0.233243,0.274446,0.199813,0.992063,0.891353,0.095397,0.174141,0.662124,0.622912,0.147265,0.11052,0.060635,0.627776,0.07495,0.474074,0.76867,0.174152,0.110459,0,1.07806,0.247342,0.099518,0.158161,1.51324,0.188968,0.208484,0.16062,0.058474,0.201919,0.465634,0.342112,0.119397,1.90356,1.85402,0,0.119472,1.46987,0,0.078922,0.335779,0.243542,0.939841,0.102507,0.44318,0.230773,0.090669,0.129376,0.401995,8.27429,0.97047,0.142004,1.48999,0.059331,0.320087,0.265036,0.051366,0.379155,0.596341,0.150367,0.129162,1.32214,0.246673,2.08209,0.398999,0.022905,0.251424,0.172358,0.012672,0.119309,0.414782,0.236441,0.060314,0.125012,0.529037,0.368159,0.049577,1.14626,0.952186,0.151874,1.16913,0.912719,8.26858,1.09731,0.152747,0.082953,0.217067,0.718591,1.52495,0.462368,0.028616,0.083483,0.266829,0.132757,0.11393,0.44176,0.104055,0.280762,0.94069,0.09765,0.170638,0.947817,0.389217,0.504269,0.093001,0.526852,0.81767,0.148113,0.424196,0.238312,0.016087
"754",0.485394,0.131315,0.143238,1.34054,0.684635,1.42822,0.166426,0.247484,0.397709,0.278273,0.071424,0.665814,0.717504,0.497726,0.643357,1.98726,0.299658,0.342661,0.473932,0.376892,0.234838,0.854676,1.02644,0.928625,0.33938,0.61238,0.499227,0.513626,0.530729,1.6264,0.659709,0.175174,0.193499,1.09391,0.589124,1.01938,0.225462,0.063909,1.32788,0.307983,0.215812,0.311568,0.90998,0.157123,0.133724,0.844611,0.413926,0.359209,0.174883,0.425048,0.760096,0.438961,0.066681,1.17909,0.767206,1.38803,0.534488,0.325207,0.342205,0.646088,0.522041,0.252725,0.156817,0.806069,0.274823,0.214126,0.21047,0.650454,0.792489,0.416074,0.667884,0.167507,0.774228,0.097056,0.443373,0.422286,0.992281,0,0.27513,0.586461,0.101681,0.28638,0.397208,1.1322,0.217515,0.205696,0.68071,0.242307,0.214543,0.840508,0.229713,0.274869,0.112686,1.12891,0.398566,0.165024,1.57349,0.688646,0.218026,0.615991,0.4205,0.489394,0.29498,0.357091,0.365248,0.195686,0.463944,0.422487,0.599729,1.97685,0.178315,0.973421,0.956114,0.61407,0.584725,0.3991,0.518263,0.675702,0.311548,0.545137,0.661681,1.24495,1.35599,0.501027,0.039548,0.379845,0.396792,0.262556,0.154499,0.159147,0.408239,0.277702,0.080942,0.639404,0.822623,0.171198,1.21301,0.954607,0.03085,0.858494,1.17567,0.695112,0.732588,0.237359,0.107421,0.89949,0.326505,1.59136,0.798324,0.197635,0.041183,2.21139,0.618887,0.393423,1.23492,0.230992,0.38496,0.187407,0.245239,0.18414,0.55931,0.604819,0.290224,0.187338,1.18652,0.272732,0.277043,1.92741,0.316516,0
"755",0.111473,0.071623,0.169273,0.015233,0.074684,0.863205,0.025935,0.224974,0,0.11805,0.038957,0.198084,0.061792,0.111783,0.111652,0.316139,0.108961,0.033981,0.086165,0.008938,0.088676,0.138857,0.198656,0.153127,0.013222,0.241229,0.04034,0.293487,0.269511,0.290009,5.99706,0,0,0.09006,0.096397,0.10425,0.087838,0,0.124873,0.027997,0.176565,0.056646,0.222492,0.038089,0,0.153558,0.060205,0.02305,0.015898,0.136992,0.155467,0.864579,0,0.13905,0,0.492095,1.03653,0.088689,0.032938,0.084575,0,0.051691,0.102639,0.256464,0.914367,0.026952,0.065598,0.161262,0.077187,0.176508,0.104081,0.01142,0.108588,0.211749,0.130215,0.213875,0.131204,0,0.075032,0.292057,0.122011,0.06248,0.013541,0.593782,0.059319,0.018699,0.206266,0.539658,0.014627,0.009966,0,0.049974,0,0.160261,0,0.067507,0.110739,0.025904,0.022297,0.05929,0,0.154538,0,0.125208,0.036221,0.010673,1.26524,3.78574,0.011682,0.09242,0.085101,0.290748,0,0.016747,0.055465,0.14512,0.208287,1.03544,0.113285,0.216242,0.018045,0.071477,0.068799,0.187876,0.02157,0.103589,0.067632,0,0,0,0,0.1136,0.088296,0.083036,1.04013,0.124502,0.017411,0.216946,0.084132,0.063277,0.300157,0.043746,0.055114,0.143847,0.429662,0.511049,0.106851,0.031563,0.511155,0.017966,0.011231,0.050257,0.537593,0.035764,0.316969,0.027998,0.513255,0.068145,0.03344,0.030131,0.101688,0.207706,0.250636,0.072985,0.258864,0.078753,0.011624,0.252304,0.155373,0.090899
"756",1.18372,0.396814,0.737434,1.61286,0.735594,0.699866,0.989859,1.14487,0.291348,0.64365,0.495612,1.30068,1.03971,1.90709,0.805142,1.98319,0.424811,0.397451,0.990126,0.825295,0.691446,3.74887,4.20235,3.10345,2.66969,1.75913,0.484237,2.13516,1.30269,0.714106,1.77203,1.19594,0.352691,1.0395,3.16487,2.22474,0.173031,0.34333,3.53604,0.907695,0.289844,0.778778,0.653213,0.269639,0.493892,3.7654,1.51951,0.936486,0.450176,2.42614,2.29689,1.32647,0.873169,2.05434,1.72478,2.60985,2.60549,1.04824,0.10814,0.242962,1.08173,0.848549,0.800325,4.28522,1.90086,0.320762,0.666293,2.35603,2.18571,0.79164,2.07163,0.773331,0.891273,1.19488,1.85511,1.88374,1.19133,0.461056,0.692831,3.37316,0.983244,0.730776,2.0005,3.18739,0.646862,1.00143,1.08352,0.81357,0.396192,1.16565,0.209349,0.876754,0.7441,1.69271,0.17843,0.567938,2.86312,3.84303,0.494129,3.33353,2.08957,5.96737,1.01023,0.822149,3.07704,0.998695,1.44235,2.39125,2.07118,1.75735,3.35278,2.87927,0.642049,0.804102,0.665806,0.610452,1.41041,4.38623,1.09836,2.61241,1.04418,1.60602,2.43525,3.40655,0.517862,0.40083,0.482947,0.088156,0.121041,1.87023,1.32501,0.81586,0.308007,1.22678,0.753283,0.747259,3.45117,0.83691,0.383254,1.51135,3.67867,1.74145,1.86601,1.15116,0.793486,0.427851,0.920869,3.12817,0.862406,0.917951,0.566934,10.395,1.09286,0.396287,0.975613,0.517053,1.01488,1.99958,0.854294,0.272038,1.93358,1.94049,1.49416,0.718865,4.91341,2.8549,0.701227,4.06409,2.69934,0.074609
"757",109.275,1935.65,91.0268,184.895,154.319,1056.03,10.6922,70.2189,64.8994,51.4799,52.9634,1364.82,328.436,296.857,111.074,861.73,50.6166,54.4698,83.6817,184.819,120.783,1725.48,487.498,4771.33,38.7853,67.2834,81.6217,487.745,98.1977,862.43,838.384,120.904,222.912,126.707,125.699,467.266,221.34,134.654,1617.72,30.5011,651.207,24.894,2660.47,53.3644,18.1141,834.065,540.662,78.9976,20.7338,484.001,789.567,198.373,36.4141,586.723,147.908,1543.7,174.896,239.391,153.43,231.368,53.1198,129.501,104.439,354.292,195.41,314.62,60.5342,166.47,301.805,57.4701,75.4783,114.051,231.668,61.2531,263.149,473.751,943.427,113.553,9.79632,677.371,65.263,95.3631,100.52,94.5139,44.4369,30.2648,862.832,85.7294,72.3013,79.924,39.6133,26.737,13.1709,590.291,107.156,201.968,474.609,1097.78,41.3151,792.116,203.104,1013.09,130.855,1044.81,932.768,25.75,959.196,548.935,168.313,608.514,125.827,234.618,128.985,82.3491,150.619,128.254,34.6476,345.098,76.9079,853.418,424.566,382.013,670.864,98.1909,17.464,59.8328,53.5952,60.1901,44.4476,120.724,385.832,22.8927,122.549,165.354,1289.25,50.6209,228.728,92.5281,225.577,94.7744,1364.63,465.683,588.157,402.2,66.7407,548.325,85.0691,484.899,99.4886,38.4105,114.521,207.903,74.1815,31.6455,413.645,155.973,316.154,112.6,21.8776,37.1156,324.107,1148,401.389,21.2749,546.736,735.983,23.0281,148.385,429.776,6.38549
