"","GTEX.1117F.2126.SM.GIN9G","GTEX.11GS4.2326.SM.5A5KS","GTEX.11OF3.1326.SM.5N9FJ","GTEX.11TTK.1926.SM.5PNW8","GTEX.12696.0926.SM.5FQTV","GTEX.12WSG.0826.SM.5EQ5A","GTEX.13112.2126.SM.5GCO4","GTEX.1399S.0526.SM.5IJG8","GTEX.13FHP.2126.SM.GIN8J","GTEX.13NYB.1726.SM.5N9G2","GTEX.13O1R.2526.SM.5N9FW","GTEX.13O3O.1726.SM.GJ3RL","GTEX.13OVI.1126.SM.5KLZF","GTEX.13OVL.1826.SM.5KLZR","GTEX.13OW6.1826.SM.5N9F9","GTEX.13RTJ.2226.SM.5S2Q1","GTEX.145MN.0326.SM.5QGQI","GTEX.147F4.2626.SM.5Q5CS","GTEX.1497J.0826.SM.5NQAJ","GTEX.14C39.2126.SM.664OH","GTEX.14C5O.2026.SM.5YYB1","GTEX.14E6D.2526.SM.5YYA9","GTEX.14JG1.2326.SM.HAUZ5","GTEX.14PJ2.1826.SM.HL9UB","GTEX.15CHQ.2126.SM.6871M","GTEX.15DCD.1926.SM.HAV33","GTEX.15DYW.2026.SM.6AJBD","GTEX.16MT8.1926.SM.7EPGL","GTEX.16XZY.1026.SM.HAV39","GTEX.16XZZ.2226.SM.HAV34","GTEX.16Z82.2826.SM.HAUZZ","GTEX.17F96.1926.SM.7MGWY","GTEX.17F97.1926.SM.7IGM4","GTEX.17HHY.2326.SM.7KFSR","GTEX.1A3MW.2226.SM.73KUX","GTEX.1A8FM.2026.SM.7P8RN","GTEX.1AX8Z.2326.SM.731CR","GTEX.1BAJH.1826.SM.731DA","GTEX.1C6VQ.2326.SM.7IGN1","GTEX.1CB4J.1926.SM.7MGX8","GTEX.1E2YA.1626.SM.7MGXS","GTEX.1EKGG.2226.SM.7IGOA","GTEX.1F48J.2226.SM.7MXTN","GTEX.1GF9V.1926.SM.9JGHE","GTEX.1GF9W.1326.SM.7P8PX","GTEX.1GMR3.2426.SM.7MXV2","GTEX.1GN1U.2126.SM.AHZ4J","GTEX.1GTWX.1826.SM.9QEHG","GTEX.1H3NZ.2126.SM.9WPQ6","GTEX.1H3VY.1926.SM.9JGHJ","GTEX.1HB9E.1826.SM.D4P33","GTEX.1HBPI.2026.SM.CE6RZ","GTEX.1HCU7.1826.SM.A9G2A","GTEX.1HCVE.2126.SM.HL9UO","GTEX.1I1GP.1926.SM.CNNQU","GTEX.1ICLY.2026.SM.GA913","GTEX.1IKK5.0926.SM.A9G2U","GTEX.1IL2V.1826.SM.ARU7R","GTEX.1J1OQ.1426.SM.AHZ3P","GTEX.1JJ6O.2526.SM.AHZ3J","GTEX.1JMLX.1526.SM.AHZ3N","GTEX.1JMPZ.1226.SM.ARU8Y","GTEX.1JMQJ.1726.SM.E9U4V","GTEX.1JMQK.1926.SM.CJI3B","GTEX.1K9T9.1826.SM.CXZK2","GTEX.1KWVE.0826.SM.CXZKO","GTEX.1LG7Y.2726.SM.D5OVW","GTEX.1LH75.1326.SM.F2I1R","GTEX.1MUQO.2526.SM.E9TJN","GTEX.1N2DW.1826.SM.EAZ54","GTEX.1N2EF.1426.SM.EXUSH","GTEX.1NV8Z.2226.SM.EXOJ2","GTEX.1O9I2.1926.SM.F2TBQ","GTEX.1OJC4.2326.SM.DTXA5","GTEX.1PWST.2226.SM.EVR3G","GTEX.1QAET.2126.SM.F2TBS","GTEX.1QP6S.1526.SM.EXUSG","GTEX.1R9PO.1626.SM.E6CPT","GTEX.1RQEC.2426.SM.F2I1J","GTEX.NFK9.1826.SM.HL9T3","GTEX.O5YV.1226.SM.EV795","GTEX.P4QS.1126.SM.3NMD5","GTEX.QDT8.1726.SM.EYYV6","GTEX.QDVN.1726.SM.HL9TO","GTEX.QLQW.1626.SM.CMKFE","GTEX.REY6.1826.SM.EAZAT","GTEX.RN64.1626.SM.48FD7","GTEX.S33H.1426.SM.EZ6L7","GTEX.T5JC.1526.SM.4DM68","GTEX.T6MN.1826.SM.EXOHN","GTEX.W5X1.1626.SM.H7OGO","GTEX.WL46.1926.SM.GNIN6","GTEX.XPVG.0526.SM.4B65N","GTEX.Y5V5.1226.SM.EYYVP","GTEX.Y5V6.2026.SM.5IFHO","GTEX.ZC5H.1726.SM.5HL7X","GTEX.ZDXO.0226.SM.4WKH7","GTEX.ZE9C.1426.SM.4WKGM","GTEX.ZLFU.0926.SM.5P9F8","GTEX.ZVZP.0926.SM.5GIDB","GTEX.ZXG5.2026.SM.HAUZV","GTEX.ZYFG.1626.SM.5GZYY","GTEX.ZYT6.2226.SM.5GIC9"
"651",3.01459,2.89053,3.44806,5.85895,0.612481,4.1701,0.139075,1.07469,5.20592,1.68556,1.08031,2.46192,1.81081,0.951356,4.20201,5.3651,5.04244,5.24096,1.98186,2.46286,1.69607,3.18664,4.34518,10.5768,3.46174,5.28443,3.7922,2.62642,2.00698,1.21054,3.54729,4.69591,10.1577,2.12386,1.2505,1.56072,2.09717,4.80721,2.46703,1.58125,3.40636,4.75422,2.66689,3.47367,1.03425,3.55065,2.43557,1.22011,0.790288,1.01498,3.05215,2.11438,1.34028,1.59373,2.69983,0.956451,3.77098,3.93208,1.59762,2.3439,4.42727,4.96816,3.70746,1.3612,3.50318,4.94121,6.3759,1.67028,4.15378,6.80201,1.38673,11.7461,0.299495,0.042258,1.00177,12.9046,3.6512,2.34074,10.9331,6.50284,4.05478,2.57992,1.30591,2.21625,2.87653,0.787229,0.714352,3.19444,3.77254,4.11344,3.08333,3.5541,1.64421,3.33212,6.40095,2.88461,1.16102,2.96587,3.90252,1.65525,0.285273,2.72428,0.874442
"652",0.371988,1.46766,0.33756,2.94791,2.00711,1.13072,1.40902,369.015,0.237069,0.787999,8.3455,0.153638,93.7135,0.386805,0.572573,4.51788,0.755085,1.02506,0.907662,0.398636,0.282691,0.057084,0.074696,0.27746,0.185048,3.12997,0.443514,0.023199,1.80132,0.717181,0.119987,0.54291,0.914878,0.130617,0.537236,0.655283,9.04443,0.355914,0.118712,0.619948,0.330589,0.035184,0.316845,0.147051,8.25997,4.89363,0.072943,0.664385,1.19019,82.324,1.10757,0.300202,0.783757,2.11485,0.188442,0.385953,3.57487,0.089724,0.401007,0.509478,0.38427,1.38011,0.409977,4.73074,0.159874,0.324987,0,0.847458,1.85611,3.89994,0.768581,0.113805,1.05244,0.48599,2.04402,0,0.562374,188.761,0.996512,1.2352,0.468192,1.21956,0.500619,0.104033,2.1913,0.782403,0.931079,0.183023,0.343077,0.222097,0.092343,0.503634,0.827946,9.85843,0.64303,10.367,0.23425,1.89494,1.41135,1.77671,0.385974,2.98387,1.97187
"653",102.484,102.037,21.0891,183.82,118.737,58.6975,87.3049,61.1618,38.1766,35.5799,83.8659,68.7808,75.9329,56.4462,71.2201,68.871,129.796,88.4327,47.8419,58.0022,132.868,32.0687,32.5167,53.4246,58.9842,99.8142,19.6334,70.2795,38.819,55.8803,20.2907,65.4392,130.42,22.75,109.923,62.612,83.2691,59.7677,124.462,51.0529,51.4157,31.6591,69.8754,27.8532,45.6452,53.6514,59.6969,40.6292,32.8725,101.74,139.737,31.9495,173.821,60.8689,71.4458,87.211,40.0967,48.0285,79.5369,40.6838,56.7849,117.974,38.9558,28.9755,22.6255,27.3801,105.159,263.821,78.3932,84.3008,157.48,36.1952,166.985,163.814,210.854,23.04,45.8327,65.2843,56.3321,25.2906,28.2873,44.8686,50.383,37.1532,52.6656,22.6788,267.091,22.1665,182.55,29.9083,81.1882,24.0725,82.8775,25.2728,40.1879,32.4295,32.9308,115.037,45.8339,43.1497,96.5574,51.7045,71.3228
"654",0.327934,1.47764,0.797352,0.468758,0.349027,0.718707,0.671435,14.7649,0.328171,0.294712,3.38607,0.844321,6.82098,0.177141,1.84316,2.74143,3.71157,3.17653,1.45485,0.201776,0.02124,0.137246,1.35442,0.696741,0.995748,2.40393,2.84356,2.38912,15.4273,0.64239,1.67481,1.20226,4.44509,0.654255,6.37555,1.83807,10.5648,4.08844,0.3647,1.1593,1.49031,1.46627,2.14147,1.53207,0.161817,1.1428,0.460364,0.191685,1.13812,3.33714,3.15224,1.84453,0.59323,0.282484,1.36501,0.396309,1.34885,5.40204,0.715798,0.439243,1.4885,3.53938,0.465471,1.33272,2.002,2.23247,0.374644,4.1128,14.2295,2.22437,1.51424,0.43323,0.479235,0.146058,3.04048,2.80571,0.338027,1.31194,0.469785,1.74362,0.287671,0.73639,2.74161,0.618363,1.43751,1.05253,3.59929,0.820074,0.105751,0.011125,6.67293,0.212435,1.61604,2.29178,0.319513,1.01548,1.09512,6.83399,15.3377,5.79733,0.605773,1.66356,1.05354
"655",246.687,20.4528,17.9697,1.76563,5.92,127.845,3.63903,27.0987,51.6235,101.404,38.9081,10.121,50.8997,14.8933,66.6766,30.1731,96.0831,24.2958,125.168,15.8439,82.3046,62.7262,116.256,51.0421,74.8123,92.775,42.3333,71.8263,18.1482,98.0752,17.3849,121.459,25.4567,31.1614,13.366,34.9599,60.0515,53.8162,28.5149,18.4813,55.1351,32.0695,12.349,47.4325,59.8976,61.4134,42.5281,59.0468,101.683,28.1075,117.583,54.9342,26.5439,52.2171,18.5329,116.832,81.0834,103.766,54.7908,51.0378,51.2044,146.557,146.628,69.0423,79.9123,64.3175,15.4139,0.646009,28.4363,10.6717,31.104,93.999,50.6363,2.10371,68.4921,66.813,27.3751,150.696,156.511,44.1871,47.2329,78.9453,75.3732,101.043,27.2615,72.5744,1.79824,32.1413,111.957,244.462,15.7327,41.0602,61.7363,58.06,141.511,87.0926,17.5537,3.66136,48.9393,29.9135,1.35553,35.4113,18.7623
"656",3.25495,1.21764,5.9489,0.244267,0.649557,0.145386,0.851983,0.302909,0.160722,4.44656,3.50958,0.310991,0.495651,0.412086,1.73645,1.44395,1.42653,0.891847,0.07521,0.79797,0.816914,1.48996,0.905201,0.53798,1.75457,0.875316,1.06575,2.00688,0.84243,3.13037,0.507055,0.575349,0.575666,4.15608,0.893744,0.722392,0.8376,1.62203,0.295098,1.07876,0.801245,0.708438,0.204782,1.77289,0.903448,2.29599,0.285587,1.50621,1.5331,0.559971,1.37661,2.42532,0.454601,0.458317,0.508071,1.01638,0.583787,0.836395,2.12054,0.702319,0.668662,0.617528,8.56073,0.42763,0.596131,1.02137,0.597627,2.6333,0.400689,1.8257,1.1941,4.97903,2.88969,0.090607,4.04177,0.603498,0.955278,2.11002,3.01631,0.502447,1.02419,0.585559,5.65338,1.35769,3.51872,0.375093,6.12664,0.384652,1.92872,3.74735,1.07888,2.96515,1.17513,1.94171,3.37596,1.03083,1.39754,1.77654,0.589409,0.757132,0.263853,0.749803,1.15191
"657",14.8959,17.3386,11.0426,48.1322,44.0482,27.8258,47.8436,49.7441,9.9928,23.1912,16.5666,21.1401,49.5774,38.2467,17.2616,30.7604,36.8819,37.9803,33.5686,14.7442,24.7857,12.9804,32.4076,15.9077,19.6981,35.4211,21.1672,38.4995,46.5986,18.5087,11.2546,19.2432,52.9089,12.9065,41.3113,11.727,41.7909,31.7908,13.5741,22.0619,20.7941,16.6426,18.3338,16.0544,19.8109,18.0369,15.1514,22.8384,26.1717,25.9164,33.1295,26.2285,11.8623,18.6524,10.0556,14.6095,21.8796,54.1559,25.9085,16.7687,14.9176,45.6862,31.6288,31.8069,24.7115,14.1605,13.2912,62.6573,50.0079,55.9063,14.1049,20.1964,32.358,52.2757,39.3046,26.5959,23.3583,30.2759,35.1322,26.9604,22.1536,20.0462,41.973,26.8557,30.9161,14.8376,88.1346,18.6216,27.9278,19.3193,58.7005,15.0212,40.2435,19.6066,17.1334,19.3451,16.9888,77.8671,49.7605,35.6881,35.6021,36.6074,49.2333
"658",0,0,0,0,0,0,0.806812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122876,0,0,0,0,2.12001,0,0,0,0,0,0.314384,0,0,0.186355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16961,0,0,0,0,0,0,0,0.517425,0,0,0.100463,0.506757,0.107254,0,0,0,0,0,0.14869,0,0,0.126265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"659",200.668,40.4203,6.83903,3.87297,1.44286,194.453,5.80369,243.111,0.453035,20.1879,24.1545,10.0637,32.3083,0,2.70809,83.9463,261.83,90.6798,88.0674,22.2171,15.4595,1.02496,1.2267,13.0501,11.5654,325.089,4.07883,321.888,837.969,180.576,5.64874,3.34114,80.269,7.40764,110.651,13.4377,1335.67,14.08,8.604,338.918,44.3739,2.21879,104.789,4.13225,288.421,8.8562,3.09062,30.8298,7.56958,94.8396,331.32,2.23497,147.362,36.0254,3.75171,575.187,2.39976,22.8686,128.981,25.7194,7.48868,21.3351,10.0993,431.828,69.8393,1.67738,9.87048,5.62882,299.11,52.6213,6.73176,6.30462,48.6457,1.27699,1694.51,181.251,17.6913,974.613,6.35357,10.7696,30.2635,504.865,149.677,172.055,5.75787,4.58894,113.331,14.3836,4.02195,9.26436,3.96315,0.4179,41.1593,16.3143,107.933,7.23049,5.74482,15.5065,59.1872,196.465,1.01419,7.24387,3.10877
"660",0,0.077759,0.033468,0,0.053504,0.055087,0.134508,0.006832,0.035524,0.01237,0.039401,0.113701,0.026084,0.039035,0.008988,0.020264,0.177802,0.032183,0.015832,0.069166,0.00416,0.013442,0.043972,0.021778,0,0,0.011604,0.076478,0.050324,0.109273,0.023545,0.047099,0,0.061514,0.204353,0.013417,0.083518,0.121056,0,0.178421,0.038922,0.033139,0.004974,0.030779,0.0778,0.144993,0.017176,0.087609,0.038217,0.016074,0.04681,0.106034,0.030759,0.025538,0.006827,0.034081,0.024578,0.079228,0,0.014542,0,0.119158,0.136763,0.060761,0.075292,0.054661,0.03145,0.011086,0,0.033516,0.022622,0.008933,0.022529,0.038146,0.138559,0.03314,0.051498,0.028553,0.013803,0,0.088197,0.039339,0.011227,0.036745,0.049935,0.00658,0.090277,0.058768,0.0435,0.039223,0.079729,0.024967,0,0.047161,0.121133,0.012055,0.105722,0.305971,0.053174,0.039844,0.075739,0.084009,0.131558
"661",8.98672,31.3086,10.9247,54.6848,37.9965,45.6996,5.30438,90.2205,4.34425,4.55103,159.691,105.584,24.5449,9.04223,7.19727,14.2767,45.6045,31.4968,36.8129,17.1543,2.18088,2.26254,3.91222,21.0936,6.79557,43.3708,10.1845,34.2841,44.6007,78.2063,53.9434,27.6665,64.1374,4.36352,414.263,21.5522,121.501,11.0615,24.9822,142.36,117.896,11.1163,109.197,14.7098,83.0209,13.6524,19.5977,7.58392,12.7123,20.1373,256.316,9.85884,75.7873,13.08,65.6937,150.16,32.7706,40.0584,76.2499,17.1861,12.5109,17.7647,3.24991,299.617,20.8204,6.12503,9.81243,77.4151,45.7999,72.4359,109.811,5.13357,76.4388,10.4567,211.236,24.9825,18.0088,78.0428,4.81266,3.49697,34.5689,17.8972,21.138,16.6309,15.8696,20.4734,4.0935,15.5069,16.3773,7.32523,10.1784,0.690403,27.5834,14.5158,3.96135,65.9469,10.832,30.7783,30.7826,22.9944,16.6823,45.8741,3.94499
"662",21.0048,48.4902,36.9473,160.674,87.3583,113.699,12.4058,565.964,6.33774,26.503,346.324,274.601,132.901,21.8448,33.205,43.8693,271.423,112.454,130.706,26.6745,7.43577,5.89715,13.0547,76.1534,28.8612,170.706,28.506,117.815,275.53,186.648,126.138,84.3305,260.028,12.382,1189.15,52.8282,586.883,33.5649,52.0859,248.719,301.11,25.9594,208.482,55.7736,178.258,36.0097,59.7276,18.9527,49.3944,81.648,729.219,42.3784,168.03,42.8107,120.556,381.972,108.026,150.372,202.661,53.0674,37.3857,46.1745,12.9346,746.605,102.545,31.5159,21.3143,246.892,300.955,227.076,228.273,12.692,166.034,40.3644,376.893,53.6549,46.1034,181.213,22.5539,21.6025,124.491,99.8159,69.0962,136.905,102.255,55.3064,26.9078,39.2896,45.1702,12.8082,124.883,1.82038,133.613,47.9647,29.8478,148.207,43.793,582.037,312.198,287.907,104.498,196.466,12.2687
"663",1.11565,3.26201,2.32165,23.757,6.00341,3.50815,1.71319,1.67813,0.277015,0.844046,8.69263,7.09983,1.26561,1.30214,0.81773,4.8853,1.61758,2.12274,1.80041,0.224731,1.21119,0.489153,0.840094,1.54541,3.17135,7.26395,1.37239,4.02554,0.457833,5.8744,3.81279,12.1202,18.864,0.512995,10.9778,2.13619,2.53274,0.508304,2.88218,4.2056,7.14107,0.602982,5.06809,3.57023,7.3139,2.22164,2.77367,2.33418,0.521525,0.877406,21.5366,1.447,2.51851,2.24591,4.37847,10.4385,6.87567,10.4275,6.16959,1.15758,0.823203,2.36523,1.17103,14.6796,1.54121,5.42045,1.85981,15.2298,3.45307,99.463,6.9976,1.21899,10.5555,4.59825,14.4633,0.904495,2.94494,9.43826,6.84385,0.781806,2.07283,1.46735,4.18767,0.520016,0.681433,0.65847,6.68779,1.03367,2.99637,1.96262,0.725349,0.11357,0.972656,0.524405,0.110202,6.63521,1.17092,5.45125,1.39079,0.453114,3.92755,1.94545,0.844847
"664",0.891005,1.24505,0.106387,24.0503,12.4346,2.21806,1.67228,757.592,0.043018,1.33695,6.74251,0.525717,102.888,0.38604,0.361912,52.3037,18.5886,11.1852,38.2812,1.25636,1.34012,0.113942,0.149097,0.147686,1.00256,12.4951,0.098364,1.69018,43.8165,4.75771,0.219541,9.29676,42.5718,0.608342,172.277,0.511815,66.5486,2.24966,2.03385,5.29351,6.18629,0.351143,0.906493,0.22014,12.7135,0.97032,0.80079,1.03439,2.32167,18.3773,48.3814,0.94876,4.95397,2.05655,0.694408,1.84169,12.6566,2.30582,17.5002,1.72572,0.38351,1.23964,1.84125,43.1219,4.70696,2.47892,0.366571,26.5951,42.9962,9.80159,0.191765,0.795056,4.05819,1.17215,82.0935,6.21538,0.124725,24.0023,0.409517,0.672414,12.8654,11.4712,1.07063,14.5877,27.2842,0.752968,6.55932,0.132844,0.210707,0.3879,4.27011,0.820093,17.7256,27.1626,4.85169,9.14581,0.642913,5.24131,31.3264,31.6219,11.0106,29.5531,0.885585
"665",0,0.300293,0.083088,0.32825,0.708429,0,0.133573,0.067842,0,0.245683,1.32055,0,0,0.129213,0.044629,0.100613,0,0.079899,0.078609,0.392486,0.123943,0.044494,0.087333,0.151386,0.061815,0.101653,0,0,1.21366,0.147973,0,0,0,0.050905,0.386538,0,0.552917,0,0,0,0.193259,0,0,0.019103,1.26619,0,0.085284,0,0.126504,0.119716,0,0,0,0,1.33888,0,0.061017,0.104903,0.127868,0.036101,0,0.215145,0,0.268173,0.093461,0,0,1.32111,0,0.199696,0.524188,0.044353,0.279656,0.852312,0,0,0,0.189032,0,0,0.036493,0,0,0.040544,0.227276,0.065341,0.12807,0.038907,0,0,0.287908,0,0.24981,0,0,0.179569,0,0.443105,0.13201,0.098918,0.338454,0.379204,0
"666",0.058057,1.73942,1.12299,1.20498,0.531938,1.82559,4.72504,1.08674,0.327951,0.860888,20.1494,0.308295,1.08052,2.03746,0.268087,0.352555,2.18017,1.67982,0.2361,0.343823,0.082725,0.423185,0.284162,1.47232,0.804532,1.52656,1.55745,0.325862,6.46847,1.58021,0.655428,0.133788,13.6205,0.433194,3.33776,1.33397,13.5622,0.601768,0.880056,0.72567,0.612696,1.56499,0.791206,0.24863,3.28731,0.379348,0.170765,0,0.601589,1.19854,0.232695,0.556379,0.356772,0.042316,4.58122,0.649421,0.580333,3.96469,0.42672,0.325288,0.412318,0.80773,0.279937,2.08075,1.87138,0.624957,0.801242,0.771539,1.54372,1.0996,0.299883,0.532848,1.79187,5.78349,1.3413,1.23555,0.585136,1.70326,0.686148,0.131441,0.073071,0.430216,2.42768,0.243547,3.51652,0.065416,2.30794,0.876414,0.061782,0.747418,18.5196,0.186164,0.406413,0.468879,0.060215,0.719109,0.708343,20.66,3.0067,1.68356,6.77693,1.82229,6.03962
"667",0.411468,2.53027,0.451379,5.96839,0.235627,0.363898,2.40893,62.8504,0,2.51956,1.31224,0.364166,18.8197,0.415442,0.56407,7.16141,1.14843,5.06691,0.976105,2.45856,1.52988,0.217052,0.15492,0.748086,1.2199,11.1799,0.498251,1.22692,42.0293,2.16553,0.197008,0.51855,9.7541,0.158025,37.7337,2.8806,9.53232,0.71766,0.913021,17.7686,2.77114,0.802686,4.85185,1.1098,2.10333,0.336072,1.00226,0.564953,0.855541,0.592847,11.7358,3.83948,8.30816,0.477983,0.849298,0.437755,1.66415,4.50098,5.80291,1.42488,0.86339,1.14493,2.14344,19.1176,1.30559,0.084253,2.01697,6.5911,22.439,7.15859,0.066418,0.245865,2.62922,3.38081,6.68009,1.47771,1.24736,5.97294,1.44369,0.334782,1.11668,0.762273,0.951759,0.863054,1.39275,0.246303,3.54974,0.207049,0.164202,0.115157,3.68675,0.109951,2.04951,3.42696,0.733503,0.968881,0.192309,2.30192,13.7283,17.2181,1.33418,2.85884,0.511206
"668",0.427957,0.710715,0.050056,2.20823,0.200057,0.068659,0.429173,3.22883,0.045541,0,0.051564,0.085028,0.39012,0.690859,0.12099,0.454604,0.248198,1.33573,0.236786,0.133003,0.136893,0.56291,0.184146,0.110745,0.567914,0.26027,0.121487,0.302299,1.37631,0.60173,0.161986,0.483039,2.19501,0.092002,3.1146,0.070237,0.395558,0.278547,0.222976,0.509447,0.135832,0.024782,0.357078,0.011509,0.019393,0.091308,0.057801,0.168469,0.409635,1.31622,2.35038,0.035242,0.245355,0.089123,0.214412,0.203888,0.091898,1.03487,0.87304,0.09787,0.146611,0.599459,0.180483,0.181754,0.056305,0.089929,0.141115,0.712986,2.66636,0.781985,0.033835,0.04676,0.336953,0.32805,0.599888,0.247828,0.352103,0.128116,0.092899,0.069207,0.076948,0.041185,0.738818,0.207617,0.124473,0.186979,0.713684,0.322286,0.297417,0.078218,0.140927,0.336071,0.564362,0.141073,0.335165,0.225375,0.460617,1.10592,4.98046,1.77288,0.566387,0.571122,0.54399
"669",3.4251,4.19444,5.00963,4.95833,6.12136,4.65682,6.08717,4.7991,1.54054,3.09941,2.56572,7.41085,8.36248,5.85043,4.9635,7.04773,5.72292,7.04499,3.96675,4.12617,2.36405,5.54994,5.67812,3.94338,3.04336,2.44378,2.92956,3.06243,5.17083,1.36762,2.07597,4.6393,9.54044,3.10442,8.70621,3.90934,5.03243,5.64649,3.01689,5.49295,1.70701,8.53708,4.18068,5.23076,2.04394,3.21876,4.87674,4.61547,1.97241,2.84431,3.12662,7.63371,1.52885,1.9446,1.13248,0.95745,4.78492,4.05683,2.54039,1.40304,4.0144,10.1461,6.31397,4.23794,5.37662,3.26445,6.6387,2.90034,3.35115,13.7888,1.38038,4.91569,2.35415,4.3424,3.94919,3.37447,7.46301,3.78218,6.11146,4.74948,4.98361,3.88861,4.24298,1.78436,3.39287,1.08402,7.6234,2.07088,2.24192,6.84094,7.05967,3.5372,4.02929,3.5132,4.68885,3.60893,2.90645,12.7188,3.25976,4.87766,3.53539,6.43671,5.17059
"670",0,0.225743,0,0.191924,0.621316,0,0.390492,0.119,0,0,0,0,0.530072,0.453295,0,0,0,0,0,0.344223,0,0,0,0,0,0.534915,0.202125,0.237884,0,0.216295,0.082024,0.586003,0,0.223227,0.169503,0,0,0,0,0.353166,0.225992,0,0,0,0,0,0,0,0,0,0,0.051305,0,0.593116,0.059455,3.06713,0,0.092003,0,0.15831,0.197017,0.094345,0.350327,0.117598,0.163936,0.047606,0,0.193109,2.60448,0.11676,0,0.388987,0,0.581393,0,0,0,0,0.360646,0,0,0,0,0,0.072483,0,0.224643,0,0.108244,0.11387,0,0.326166,0.273865,0,0.316496,0.104992,0.720604,0.444134,0,0.867547,0.19789,0.665148,1.41538
"671",1.27555,1.88723,2.46922,8.65407,9.07613,0.554705,10.7938,5.7151,2.75948,1.58098,1.0987,0.336271,3.8792,9.61506,1.65005,7.81652,9.80584,4.7489,1.43478,1.83685,0.986102,2.47799,0.756137,1.33602,3.0955,5.42342,1.05162,2.08182,4.74447,14.6352,1.64136,2.97069,11.7955,2.8112,6.37677,1.21598,2.91114,4.63069,2.83644,4.56067,2.86412,1.11661,1.54878,0.670529,0.622713,3.12102,2.13535,3.80988,2.72339,5.77083,9.26149,1.3415,1.95368,0.870376,3.01403,2.29665,1.59915,3.09299,1.79528,1.4868,1.01628,11.4282,2.24331,1.81984,0.30618,1.19398,3.36181,20.8671,10.9581,6.82247,0.595782,2.22102,4.08346,15.0247,5.49055,0.924115,2.7011,2.38863,2.91881,0.7066,1.19553,1.31635,1.93054,1.72671,0.657536,0.550434,32.2463,1.91189,1.15523,0.941833,6.26552,1.33438,2.51362,0.779318,1.01334,1.34462,7.13518,17.0047,11.9855,7.2682,16.8254,6.56635,13.1634
"672",0.553815,0.509019,0.192367,1.45662,0.256277,0.263859,0.257709,1.5118,0.058338,0.355507,0.325552,0.059412,0.699652,0.149578,0.193738,0.407649,0.476921,0.55495,0.159247,0.156181,0.03587,0.128768,0.075823,0.100141,0.608245,1.47093,0.450207,0.470982,3.0785,0.385414,0.202996,0.154695,1.12216,0.176785,0.279663,0.57841,1.84018,0.160571,0.160671,0.279691,0.111859,0.380959,0.228712,0.176913,0.14906,0,0.098725,0.683403,0.109832,0.473496,0.499679,0.507888,0.029466,0,0.156952,0.326481,0.105951,0.789342,0.518074,0.104478,0.368399,0.529241,0.323683,0.776102,0,0.36131,0.395437,0,1.52052,2.44655,0.650149,0.141194,0.356106,0.164441,0.691621,0.238105,0.169144,1.61384,0.595029,0.151981,0.16898,0.158278,2.21015,0.281607,5.71639,0.03782,0.66715,0.123857,0,0.28181,0.645742,0.233195,0.650663,0.542151,0.417749,0.138581,0.132103,1.319,0.553958,1.2596,0.217666,0.548713,0.444805
"673",3.7882,1.02161,0.072612,2.41445,1.02541,1.61349,0.311286,0.637358,0.066063,0.134193,0.0748,1.24465,1.69776,1.00218,0.009751,0.219821,1.4659,5.21944,0.755678,0.439472,0.090264,0.077769,0.076322,0.02835,0.067527,0.26651,0.075528,0.130372,2.29288,0.237081,0.020433,0,0.365155,0.066731,0.76006,0.422107,0.845614,0.202035,0.060648,0.035191,0.056298,0,0.15108,0.016695,0.403235,0.149012,0.186329,0.176501,0.276386,0,0.304683,0.051123,0.40041,0.018469,0.029622,0.043133,0.439924,0.263572,0.223493,0.015775,0,0.047005,0.209451,0.263658,0.32671,0.071156,0.110883,0.048106,0.773583,0.945311,0,0.048451,0,0.765547,0.031644,0.035951,0.191539,0.330399,0.089842,0.057368,0.047839,0.537705,0.085253,0.168305,0.234735,0,0.223847,0.119005,0.026965,0.170199,0.802007,0.58231,1.30989,0.329706,0.21025,0.510021,0.618321,1.71492,0.403782,1.36154,0.394377,1.2593,0.80592
"674",0,0.209294,0,0.029657,0.144011,0.098848,0,1.43428,0,0,0.556771,0.083464,1.42754,0,0.024193,0.109082,0,0.259871,0.042613,0,0.022396,0,0,0.046894,0,0,0.093699,0,0.193503,0.240641,0.076047,0.03622,0.072481,0.027595,0.052384,0.018057,0.074932,0,0.02508,0.130973,0.069842,0.044599,0.080326,0.020711,0.302474,0.08216,0,0.067373,0,0.043264,0.287987,0,0.027597,0,0.202118,0.045865,0.214996,0.028433,0.09242,0.11742,0.020296,0,0.086614,0.10903,0,0,0.021163,0.059679,0.123831,0,0.202968,0.048086,0,0.102672,0.196286,0.0892,0,0.461122,0,0,0,0,0,0.065935,0.179204,0.141681,0.451262,0.042181,0.016726,0.035191,0.039018,0.0336,0,0.169252,0.065208,0.275801,0,0.205886,0.07156,0.053622,0.081543,0.061668,0.124976
