"","GTEX.1117F.0011.R4b.SM.GI4VM","GTEX.111FC.0011.R4a.SM.GIN8K","GTEX.117XS.0011.R4b.SM.GJ3PR","GTEX.11DXY.0011.R4b.SM.GI4VR","GTEX.11DYG.0011.R4b.SM.GJ3RG","GTEX.11GS4.0011.R4a.SM.GJ3RJ","GTEX.11GSO.0011.R4b.SM.GJ3R8","GTEX.11NUK.0011.R4a.SM.DO12B","GTEX.11NV4.0011.R4a.SM.GI4XC","GTEX.11OF3.0011.R4a.SM.GJ3RB","GTEX.11ONC.0011.R4b.SM.DO93H","GTEX.11PRG.0011.R4a.SM.DNZZR","GTEX.11TTK.0011.R4a.SM.DNZZU","GTEX.11ZTS.0011.R4b.SM.GINAQ","GTEX.11ZU8.0011.R4a.SM.5BC6Y","GTEX.11ZVC.0011.R4a.SM.5BC6Z","GTEX.12WSA.0011.R4a.SM.57WB7","GTEX.12WSC.0011.R4a.SM.H6Q8M","GTEX.12WSD.0011.R4b.SM.5LZUA","GTEX.12WSF.0011.R4b.SM.5HL88","GTEX.12WSH.0011.R4a.SM.5GU6K","GTEX.12ZZW.0011.R4a.SM.5DUX9","GTEX.12ZZY.0011.R4a.SM.GIN9F","GTEX.12ZZZ.0011.R4b.SM.5DUV7","GTEX.13112.0011.R4b.SM.5DUXL","GTEX.1313W.0011.R4b.SM.5KLZV","GTEX.131XH.0011.R4b.SM.5DUWB","GTEX.131YS.0011.R4a.SM.5DUVL","GTEX.1399T.0011.R4b.SM.5DUVX","GTEX.139T8.0011.R4a.SM.5HL54","GTEX.13CZV.0011.R4b.SM.5J2NY","GTEX.13FHO.0011.R4b.SM.H6611","GTEX.13FLV.0011.R4a.SM.5LZYU","GTEX.13JVG.0011.R4a.SM.5MR4C","GTEX.13N1W.0011.R4a.SM.5MR52","GTEX.13N2G.0011.R4b.SM.5MR54","GTEX.13NYB.0011.R4b.SM.9QEGJ","GTEX.13NYS.0011.R4b.SM.5MR3O","GTEX.13O3O.0011.R4b.SM.5KM3F","GTEX.13O3Q.0011.R4a.SM.5P9H2","GTEX.13OVH.0011.R4a.SM.5KM3W","GTEX.13OVJ.0011.R4b.SM.5P9H5","GTEX.13OVL.0011.R4b.SM.5L3HV","GTEX.13OW5.0011.R4b.SM.5L3HS","GTEX.13OW6.0011.R4a.SM.5O9DX","GTEX.13OW7.0011.R4b.SM.5O9CX","GTEX.13OW8.0011.R4a.SM.9WG6V","GTEX.13PLJ.0011.R4b.SM.GJ3R6","GTEX.13PVQ.0011.R4a.SM.5O9CT","GTEX.13QIC.0011.R4a.SM.5PNX8","GTEX.13QJC.0011.R4a.SM.H65ZP","GTEX.13RTJ.0011.R4b.SM.5PNX1","GTEX.13SLW.0011.R4b.SM.5S2W2","GTEX.13SLX.0011.R4a.SM.5O9BJ","GTEX.13VXU.0011.R4b.SM.5O9CI","GTEX.13X6I.0011.R4b.SM.5PNU9","GTEX.13X6J.0011.R4b.SM.5P9K4","GTEX.13X6K.0011.R4b.SM.5P9HO","GTEX.1445S.0011.R4a.SM.5PNWN","GTEX.144GL.0011.R4a.SM.5PNUI","GTEX.145LS.0011.R4b.SM.5S2UT","GTEX.145LU.0011.R4b.SM.5P9K1","GTEX.147F4.0011.R4b.SM.GJ3R4","GTEX.147GR.0011.R4a.SM.5S2V2","GTEX.14ABY.0011.R4b.SM.5S2VN","GTEX.14ASI.0011.R4a.SM.69LQ4","GTEX.14BIM.0011.R4b.SM.5S2RK","GTEX.14BMV.0011.R4a.SM.H6Q7P","GTEX.14C5O.0011.R4b.SM.G9ERF","GTEX.14DAQ.0011.R4a.SM.5YYAI","GTEX.14E7W.0011.R4b.SM.62LEA","GTEX.14JFF.0011.R4a.SM.5ZZV5","GTEX.14JG1.0011.R4b.SM.62LEB","GTEX.14JIY.0011.R4b.SM.5ZZV7","GTEX.14PJM.0011.R4a.SM.5YYAS","GTEX.14PN4.0011.R4a.SM.686ZT","GTEX.14PQA.0011.R4b.SM.6AJBU","GTEX.15CHQ.0011.R4a.SM.686ZX","GTEX.15DCD.0011.R4a.SM.69LPB","GTEX.15DYW.0011.R4a.SM.6M46V","GTEX.15EO6.0011.R4a.SM.7KUKZ","GTEX.15ER7.0011.R4a.SM.6M46S","GTEX.15RJE.0011.R4a.SM.H7OH4","GTEX.15SHU.0011.R4b.SM.7IGLC","GTEX.16YQH.0011.R4a.SM.7EPGI","GTEX.17EVP.0011.R4a.SM.79OML","GTEX.17EVQ.0011.R4b.SM.7LT94","GTEX.17F97.0011.R4b.SM.7KFS2","GTEX.17HG3.0011.R4a.SM.7IGLL","GTEX.1A3MX.0011.R4b.SM.7EWFK","GTEX.1AX9I.0011.R4b.SM.7EPIB","GTEX.1B8L1.0011.R4a.SM.7EWFJ","GTEX.1B996.0011.R4b.SM.9OSVO","GTEX.1C6VR.0011.R4b.SM.9QEGZ","GTEX.1C6WA.0011.R4a.SM.9QEH2","GTEX.1CB4G.0011.R4b.SM.CJI28","GTEX.1E1VI.0011.R4b.SM.9QEHV","GTEX.1EMGI.0011.R4b.SM.CJI2D","GTEX.1EX96.0011.R4a.SM.ARU82","GTEX.1F48J.0011.R4b.SM.9OSVX","GTEX.1F6IF.0011.R4b.SM.CKZNJ","GTEX.1F75A.0011.R4a.SM.ARL8J","GTEX.1F7RK.0011.R4b.SM.9QEI7","GTEX.1GF9W.0011.R4a.SM.CE6RH","GTEX.1GMR8.0011.R4a.SM.9OSX1","GTEX.1GN73.0011.R4b.SM.9QEIK","GTEX.1GTWX.0011.R4a.SM.C1YQI","GTEX.1GZ4I.0011.R4a.SM.9QEI9","GTEX.1H1DG.0011.R4a.SM.CE6RQ","GTEX.1H1ZS.0011.R4b.SM.CKZO7","GTEX.1H23P.0011.R4b.SM.CL54R","GTEX.1H3NZ.0011.R4a.SM.CL54T","GTEX.1H3O1.0011.R4b.SM.A9SKE","GTEX.1HB9E.0011.R4b.SM.ARZLS","GTEX.1HBPH.0011.R4a.SM.A96RX","GTEX.1HBPI.0011.R4a.SM.CJI3K","GTEX.1HCU6.0011.R4b.SM.ARU74","GTEX.1HFI6.0011.R4b.SM.A96RT","GTEX.1I1GR.0011.R4a.SM.CMKHC","GTEX.1ICLZ.0011.R4a.SM.CMKHL","GTEX.1IY9M.0011.R4a.SM.C1YQ2","GTEX.1J1OQ.0011.R4a.SM.D4P2A","GTEX.1J8EW.0011.R4b.SM.ARU89","GTEX.1J8Q2.0011.R4a.SM.ADEHA","GTEX.1JJ6O.0011.R4a.SM.EY5YM","GTEX.1JMLX.0011.R4a.SM.EY5YJ","GTEX.1JMOU.0011.R4b.SM.EY5ZL","GTEX.1JMQJ.0011.R4b.SM.EXUT8","GTEX.1JMQK.0011.R4a.SM.G8LLQ","GTEX.1JN1M.0011.R4b.SM.F6494","GTEX.1KWVE.0011.R4a.SM.F3K5X","GTEX.1LB8K.0011.R4b.SM.F6487","GTEX.1LH75.0011.R4a.SM.F2TAM","GTEX.1LKK1.0011.R4b.SM.EY5YA","GTEX.1LSVX.0011.R4b.SM.EXURP","GTEX.1LVA9.0011.R4a.SM.F2TA2","GTEX.1LVAO.0011.R4a.SM.EXURO","GTEX.1MJK2.0011.R4a.SM.F3426","GTEX.1N2DW.0011.R4b.SM.EZ6MD","GTEX.1N2EE.0011.R4a.SM.EXOII","GTEX.1N2EF.0011.R4a.SM.F341F","GTEX.1NV8Z.0011.R4b.SM.G8LMZ","GTEX.1O9I2.0011.R4b.SM.F3K4K","GTEX.1OJC4.0011.R4a.SM.F3K54","GTEX.1P4AB.0011.R4b.SM.F2T9S","GTEX.1PIIG.0011.R4a.SM.F2TAQ","GTEX.1POEN.0011.R4b.SM.F3K4O","GTEX.1PPGY.0011.R4a.SM.F3K4F","GTEX.1PWST.0011.R4a.SM.F2T9X","GTEX.1QMI2.0011.R4b.SM.F3K4R","GTEX.1QP6S.0011.R4b.SM.F33ZY","GTEX.1R46S.0011.R4b.SM.F2TBF","GTEX.1RDX4.0011.R4b.SM.F3K43","GTEX.1RLM8.0011.R4a.SM.F2TBL","GTEX.1RQEC.0011.R4b.SM.F342C","GTEX.1RQED.0011.R4b.SM.F2I2X","GTEX.N7MT.0011.R4a.SM.2I3G9","GTEX.NL4W.0011.R4a.SM.2I5GZ","GTEX.NPJ7.0011.R4a.SM.2I3GJ","GTEX.NPJ8.0011.R4a.SM.2HML3","GTEX.OHPN.0011.R4A.SM.2I5FD","GTEX.PVOW.0011.R4A.SM.H6Q8O","GTEX.Q2AG.0011.R4A.SM.2HMKA","GTEX.QVJO.0011.R4A.SM.2S1QL","GTEX.QVUS.0011.R4A.SM.3GAE7","GTEX.RNOR.0011.R4A.SM.3GAD3","GTEX.S7SE.0011.R4A.SM.2XCDB","GTEX.TSE9.0011.R4A.SM.3DB7H","GTEX.WHSE.0011.R4A.SM.3P5ZN","GTEX.WVLH.0011.R4A.SM.3MJFS","GTEX.WZTO.0011.R4A.SM.3NMC7","GTEX.X4XX.0011.R4B.SM.46MWL","GTEX.X585.0011.R4B.SM.46MVH","GTEX.XLM4.0011.R4B.SM.4AT5C","GTEX.YFC4.0011.R4a.SM.4RGLQ","GTEX.ZAB4.0011.R4a.SM.4SOKB","GTEX.ZAK1.0011.R4a.SM.6AJBK","GTEX.ZVZQ.0011.R4b.SM.57WCZ","GTEX.ZYY3.0011.R4a.SM.GQ1CY","GTEX.ZZPT.0011.R4a.SM.GPRX4"
"608",0.595573,0.494533,0.341825,0.641844,0.325599,0.258934,0.296546,0.469129,0.235092,0.494409,0.770264,0.850757,1.36056,0.466554,0.172064,0.548044,0.142037,0.126302,0.437087,0.679758,0.353403,0.419182,0.624419,0.11384,0.370162,0.502605,0.158818,0.591584,0.547238,0.701969,0.378304,0.950283,0.230284,0.478524,0.407687,2.29416,0.098217,1.59213,0.583408,0.479055,0.564942,1.08964,0.119008,0.706625,0.112916,0.144324,0.382338,0.287148,0.990426,0.963144,0.332381,1.03709,0.85315,0.144975,0.418818,1.81471,0.233107,2.00125,1.16671,0.118428,1.20097,0.452387,0.355001,0.243662,0.297152,0.139826,0.97069,0.48425,1.05277,0.584415,0.178172,0.084893,0.099982,0.364197,0.284819,1.74755,0.9074,0.531606,1.02093,0.358973,0.95299,0.426352,0.844463,0.110932,0.841076,0.267289,0.40129,0.27842,0.146749,1.49359,0.965418,0.366112,0.730075,0.22751,1.36231,0.250261,0.394541,1.6325,0.320665,2.32871,0.469578,0.145776,0.359953,1.81974,0.786192,0.436707,0.332536,0.123941,1.91083,0.252921,2.02078,0.643032,0.512433,3.78205,0.3022,0.443761,0.569388,0.445827,0.087816,0.945004,0.301267,0.647382,0.254142,0.267813,0.680049,0.131823,0.57401,0.351759,1.67314,1.55058,0.11962,0.105997,1.72035,0.179274,0.899847,0.187547,0.861914,0.125974,0.60719,0.315301,0.852076,0.024917,3.46313,0.14323,0.209126,0.392359,0.222072,0.536278,1.35766,1.01929,0.199036,3.80046,0.176577,0.478564,0.275363,0.138208,1.19809,0.915265,0.828851,2.72119,1.02144,0.291737,0.545231,1.13446,0.894042,0.937084,0.607903,0.490674,0.387597,0.824629,0.693599,0.753596,3.01431,1.2274,1.11892,0.531223,0.326089,0.637894,0.688772,0.712458
"609",0.081429,0.012474,0.096933,0.035262,0.072546,0.047746,0.084093,0.053149,0.130048,0.048069,0.134845,0.047787,0.079575,0.035139,0.012779,0.099343,0.055848,0.02666,0,0.433397,0.265751,0,0.059625,0.023413,0.101508,0.16503,0.212316,0.035948,0.098481,0.28031,0.036648,0.062735,0.032406,0.127943,0.013625,0.299562,0.02626,0.073395,0.028361,0.089884,0.078906,0.139682,0.031819,0.177978,0,0.078605,0.051854,0.088586,0.142461,0.384197,0.101564,0.196724,0.092476,0.037271,0.147341,0.156516,0.019477,0.116659,0.052872,0.090469,0.115598,0,0.118646,0.274843,0.051258,0.116829,0.136597,0.150282,0.112093,0.086808,0.952756,0.068094,0.036453,0.042337,0.083581,0.084441,0.023785,0.082001,0.134046,0.068556,0.350352,0.056997,0,0,0.027094,0.214395,0.11294,0.056395,0.034119,0.079234,0.184374,0.163146,0,0.101382,0.16651,0.081106,0.040573,0.14796,0.029908,0.056093,0.100889,0.01624,0.14306,0.175332,0.065108,0.036488,0.009879,0.07249,0,0.230535,0.105527,0.058281,0.141359,0.037177,0.073454,0.057043,0.054371,0.045846,0.075469,0.292263,0.376765,0.03361,0.042469,0.01053,0.212412,0,0.127894,0,0,0.018759,0.058151,0.0218,0.037702,0.041681,0.22644,0.162232,0.128028,0.03062,0.056632,0.115709,0.074695,0.058293,0.185187,0.042551,0,0.02969,0.092774,0.314747,0.181499,0.733732,0.190058,0.02667,0.015737,0,0.103073,0.035193,0.184808,0.040117,0.077564,0.121261,0.140052,0.086669,0.041258,0.028888,0.042184,0.309501,0.088656,0.197686,0.328589,0.112109,0.083214,0.073003,0.040704,0.022174,0.156821,0.034642,0.244122,0.11263,0.25355,0.119056
"610",0,0.016546,0.036736,0,0,0,0,0,0.02875,0,0.03252,0.025355,0.090472,0,0,0,0,0,0,0,0,0,0,0,0,0.062543,0,0,0,0,0,0,0,0,0,0,0.017416,0,0,0.014903,0,0,0,0,0,0,0.009826,0.052224,0,0.082639,0,0,0,0,0,0.020761,0,0.020632,0.035065,0,0,0,0,0,0,0,0.045296,0.030667,0.033041,0,0,0,0,0,0,0.037335,0,0.018128,0,0,0.028165,0,0.016455,0,0,0.023698,0,0,0,0,0,0,0,0,0.013804,0,0,0,0,0,0,0,0,0.058141,0.012337,0,0,0,0,0,0,0.019326,0.014423,0.049312,0,0,0,0,0,0,0.086164,0,0,0,0.13524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02675,0,0.151259,0,0,0,0,0,0.020428,0,0.029395,0.048253,0,0.04311,0.036484,0,0,0,0.039198,0.023838,0.033527,0,0,0,0.053991,0,0,0.04595,0,0,0.088504,0
"611",0.018868,0.026013,0.144388,0.049024,0.012607,0.174244,0.025052,0.820186,0.0678,0.300729,0.383461,0.328861,0.237064,0.201514,0.386415,0.6474,0.419272,0.074129,4.56274,0.466478,0.369463,0.584309,0.093256,0.061032,0,0.024582,0.382385,0.224898,0.293388,0.508308,0.573183,4.35,0.033789,0.303194,0.454629,0.818064,0,0.363509,0.340077,0.960647,0.19981,1.16517,0.099533,0.171301,0.049704,0.186274,0.061791,0.246316,0.436892,0.173233,5.25531,0.039071,0.361589,0.217629,0.686222,0.195838,0.030463,0.308153,0.192952,0.129706,0.388384,0.097014,0.024742,0.063684,0.053446,0.14618,1.5133,0.024107,0.025973,0.113143,0.232836,0.094668,0.671497,0.022072,0.038733,0.880464,0.24801,0.840772,0.165182,0.339545,0.28782,0.089145,0.025871,0.953555,1.03114,0.689275,0.058881,0.282252,0.747081,0.991407,0.755252,0.085055,2.01167,0.277491,0.206172,0.147995,0.063457,0.269984,0.04158,1.25748,0.748066,0.406401,0,0.685565,0.649777,0.342415,0.545937,0.021596,0.202661,0.288453,0.27508,0.227883,0.294788,0.368258,0.48507,0.214121,0.24094,0.191215,0.244818,0.058982,0.772154,0.534432,0.044282,0.417231,0.292355,0.447894,0.040006,0.45968,0.068595,0.948667,0.348642,0.045462,0.255528,0.06519,0.08854,0.061512,0.053397,0,0.078733,0.07756,0.720427,0.173663,0.463425,0.488039,0.273287,0,0.058041,0.07293,0.336441,0.131153,0.079269,0.667409,0.098454,0.279244,0.122827,0.110087,0.385397,0.12549,0.138643,0.531039,0.146031,0.090369,0.057359,0.090363,0.058646,0.399551,0.308135,6.04324,1.51542,1.25987,0.223113,0.685081,1.10348,0.462407,0.163516,0.180606,0,0.134215,0.25046,0.070937
"612",2.12063,0.57721,2.9392,1.50164,0.267584,0.672412,1.53475,0.299403,1.55895,0.809945,55.7756,1.08641,6.65543,7.00767,0.282811,0.986841,0.786518,0.795617,0.49636,8.10067,12.7873,0.213298,1.07964,0.412169,0.319099,0.474317,41.1429,0.57859,0.750077,2.501,2.24879,2.50855,23.6338,154.562,581.783,57.0973,1.20195,16.2244,1.84017,0.644232,0.873127,1193.42,0.368096,9.26856,0.77523,17.094,18.9571,0.405959,403.708,3.69769,0.970597,1.64912,2.13183,35.6631,1.51181,1.96808,0.538797,1.79158,5.47818,0.455035,16.7579,0.569371,1.88575,7.94615,0.696093,0.258552,4.41425,1.09312,4.18463,0.731342,1.96177,0.593656,0.391143,0.681421,1.1117,1.99617,3.14638,2.5984,1.76522,0.793083,1.47382,0.129005,3.23219,0.596723,2.00323,0.50323,0.653266,2.38266,0.291732,2.43899,0.887608,1.00521,307.339,0.535422,11.6098,0.377344,25.8555,41.0796,0.752144,2.10187,0.473616,0.62079,0.824216,1.56532,1.09469,244.934,0.377631,0.343769,6.24264,0.649335,0.583846,0.747495,0.68912,759.829,0.640386,0.378719,321.708,0.722532,0.784486,4.6471,0.74494,1.87643,0.128164,0.233041,1.31624,0.177275,2.00701,0.591305,2.63607,94.986,0.628837,1.38158,2.579,0.429765,31.9327,0.56377,2.06062,1.01646,5.57341,0.806462,547.613,0.326707,138.841,0.856069,0.544887,286.152,0.373303,13.9136,4.05729,24.9897,0.497089,2.01215,0.585736,0.179601,0.370307,0.247817,1.31684,3.58156,1.51591,5.25741,2.81769,0.959021,0.387364,2.32476,2.92797,2.03113,0.683733,154.515,15.2558,0.971123,0.849042,3.99499,9.21282,1.31602,4.53844,0.714388,18.6461,1.0197,0.993379,3.31918
"613",0.309068,0.426109,0.780505,1.22464,0.371727,0.08155,0.574523,0.254179,0.481265,0.348935,0.565322,0.587669,0.330078,0.180051,0.087307,0.190887,0.095388,0.121428,1.68555,0.453698,0.050434,0.310423,0.483741,0.23994,0.411768,0.140936,0.725273,0.276298,0.240295,0.145712,0.375565,0.214304,0.359769,0.178795,2.46686,0.998942,0.134558,0.454424,0.653951,0.460567,0.231037,0.579403,0.244562,0.537823,0.339245,0.353951,0.354265,0.084059,0.515275,0.673946,0.281892,0.496009,0.342222,0.20371,0.352323,0.427728,0.299399,0.385223,0.135458,0.173837,0.438758,0.225131,0.648472,0.173864,0.218871,0.35918,0.524942,1.79678,0.829639,0.685744,0.305121,0,0.207539,0.289248,0.222067,0.384603,0.162503,0.746978,0.395462,0.673291,0.544001,0.170364,0.86875,0.422159,0.185105,0.396704,0.108507,0.693522,0.55361,0.324798,0.719799,0.243822,3.76047,0.389614,0.302174,0.31169,0.34649,0.600199,0.102166,0.934113,0.574398,0.249642,0.399841,0.898401,0.190635,0.851736,0.776169,0.477564,0.711371,1.20751,0.198264,0.871005,0.724324,0.095247,0.355469,0.37023,0.766136,2.6885,0.343738,0.708522,1.26484,0.416191,0.145074,0.251798,0.594993,0.300997,0.830087,0.200797,0.149818,0.256327,0.173813,0.14894,0.837145,0.587322,0.410932,0.403044,0.284273,0.209195,0.274061,0.84699,2.26453,0.19913,1.10705,1.59888,0.059688,0.304265,0.602143,0.537589,1.65334,0.93096,0.259696,0.18221,0.806373,0.152473,0.1509,0.090165,0.789133,0.291211,0.321734,0.372805,0.149506,0.14803,1.1275,0.542745,0.672464,0.125864,0.252373,0.414386,0.625988,0.680827,0.345171,0.723201,0.834268,0.605963,0.515097,0.177507,0.238264,0.439708,0.136757,0.580996
"614",19.9235,12.5643,4.88307,31.6596,7.3707,16.1873,8.15701,20.4566,12.7453,14.0654,7.01302,12.1006,58.0829,3.29547,11.7691,11.0171,10.4334,11.0347,14.7352,14.6326,16.1448,5.53962,21.4731,2.26168,5.94994,16.5607,3.87379,19.6552,14.0652,10.6069,11.0946,14.0912,10.6067,4.27604,29.6462,70.9047,2.98001,37.1009,16.4644,9.67314,8.49963,28.2961,4.11812,16.5889,3.54669,15.977,5.18265,1.23697,4.63694,15.8345,10.311,18.1862,17.6492,7.80187,8.56738,34.6713,13.2431,14.5294,21.7433,1.56965,21.1044,4.43568,3.53844,38.3204,14.4456,5.91666,36.3503,8.52155,45.5546,26.5406,35.6578,11.4312,24.0223,17.1529,7.03737,81.252,15.8157,34.4533,17.4401,12.6983,11.2712,7.96469,46.05,23.2035,42.8664,9.65136,6.92455,11.9954,43.7253,22.4713,19.6876,14.1148,45.2348,6.82208,29.5338,17.4188,4.64219,18.3515,8.50822,31.5901,11.985,23.5771,13.9291,3.88476,12.5785,33.8782,13.1376,4.09848,52.5756,8.50412,2.4544,16.5341,16.7042,52.1248,13.7548,17.2689,2.11613,25.7122,3.17718,22.4937,27.1468,31.3948,4.69984,3.29848,11.2673,10.7635,62.0597,20.3421,24.1238,6.26321,2.72682,0.838256,57.812,7.2121,45.0481,8.35435,9.07732,23.8348,19.7753,15.2544,20.6655,2.18681,38.1048,21.0304,11.471,30.9819,8.28316,24.5331,45.732,98.9331,1.56856,30.0649,21.4596,2.51165,6.71144,3.4491,45.2948,30.4,25.6054,17.9229,35.5294,17.1708,9.02853,28.3386,32.6516,16.8077,9.50628,9.6239,93.398,10.4323,2.05138,17.7737,152.429,12.7684,12.1506,8.25223,18.6103,11.2269,3.75459,21.1828
"615",0.01229,0,0.094051,0.063866,0.229938,0.08107,0.048955,0.086635,0.088327,0.097944,0.033304,0.168773,0.154418,0.071597,0,0.08434,0.015172,0.0845,0.070553,0.151926,0,0.041146,0.222732,0.23853,0.551543,0.400307,0.314623,0.170908,0.057332,0,0.019912,0,0.110048,0.173794,0.129559,0.135639,0.178357,0.049849,0.057787,0.15262,0.045936,0.081317,0.129667,0,0.140296,0.02912,0.090561,0.066852,0.091066,0.014105,0.086226,0.12725,0.157021,0.070879,0.36026,0.212607,0.132284,0.16903,0.053865,0.261143,0.069789,0.094789,0.161165,0.096792,0.156661,0.126958,0.046387,0.062812,0.033836,0.294795,0.040444,0,0,0.071887,0.239684,0,0.096929,0.241341,0.165532,0.256093,0.072107,0.174202,0.050555,0,0.092009,0.072807,0.05753,0.091926,0.046346,0.021526,0.178892,0.027702,0.046248,0.120501,0.098955,0.068857,0.027556,0.200984,0.081252,0.019049,0.1675,0.04412,0.317993,0.133968,0.063172,0.016522,0.067096,0.365739,0.056575,0.041754,0.028669,0,0.044312,0.277749,0.049889,0.092982,0.129247,0.249106,0.170859,0.051226,0.052943,0,0.317286,0.014304,0.023083,0.029923,0.034746,0.079847,0.074469,0.025482,0.098738,0.088838,0.128035,0,0.076897,0.100169,0.104346,0.311948,0.166675,0.089815,0.025366,0.033936,0.050311,0.144499,0.023735,0.04033,0.252044,0.142515,0,0.199336,0.172113,0.036228,0.021377,0,0.080007,0.143416,0.06276,0.068117,0.165566,0.09883,0.154572,0.058864,0.168131,0.098101,0.076401,0.100099,0.280997,0.06103,0.257507,0.194587,0.387549,0.237997,0.24881,0.09036,0.245794,0.047057,0.5211,0.196706,0.090635,0.138619
"616",2.73043,2.8778,3.26069,3.44918,2.05969,2.9576,2.61888,3.14457,2.86601,3.58844,3.28084,2.70211,4.28829,1.31856,1.39545,2.07592,1.88498,2.70656,2.5007,3.56958,3.95134,2.54394,4.12559,1.50612,2.20178,3.27185,5.8172,3.16892,2.16196,4.05058,1.95581,3.96709,3.31989,2.51711,3.79812,3.94238,3.46195,4.85608,4.04296,3.7833,1.47262,6.60832,1.3772,7.07265,1.5553,1.80466,2.22963,1.17645,2.41583,2.51103,1.98119,3.56358,3.07841,2.84451,3.22957,4.02731,2.49419,4.21233,2.57708,1.46389,3.50385,1.34543,2.34148,2.85369,3.88754,2.09223,3.03745,5.5222,7.14637,2.09406,5.20786,1.59981,3.75382,3.76154,2.19784,3.73304,2.93734,4.25468,2.45815,3.88601,4.65837,2.46129,3.82759,3.0376,6.6111,3.5543,0.751181,2.52598,3.45473,5.21022,3.40436,3.98412,3.10494,1.78139,2.23149,1.8478,1.75606,5.00863,1.48054,3.77535,3.09364,3.33395,3.54785,1.77534,2.99158,4.71372,2.53802,1.61604,2.56894,3.91188,2.7195,4.48381,2.41365,7.26304,2.90701,1.75316,3.26543,3.27688,2.15101,4.2977,4.34893,3.60006,1.37017,2.75552,4.24089,2.32236,5.61171,3.66454,2.06805,3.29245,2.92098,1.79623,5.06768,2.78879,3.77083,1.93259,3.41629,2.07304,2.62355,1.91989,6.49557,0.859756,9.88309,6.91051,2.9904,5.33276,5.23852,4.78399,5.64551,4.87808,2.3496,1.28142,4.71172,1.85509,2.83577,0.590428,3.29007,2.83551,2.53873,2.15233,1.44939,3.18335,4.48891,4.70879,3.50083,3.9971,3.50863,3.66799,7.73831,3.90263,5.2302,3.7453,5.08321,6.30423,3.41054,3.1776,3.96749,2.58118,2.43752,3.3633
"617",1.78248,7.56382,7.47935,11.8858,4.81891,5.92268,2.69765,5.49673,3.80532,4.00175,2.76131,5.0522,2.25147,0.805604,0.57036,0.987235,1.10999,3.65337,4.39187,4.31914,2.25484,1.55264,7.6562,1.51442,6.47726,7.30813,10.2905,7.71515,3.77243,1.47462,2.55317,3.19924,1.78533,1.81289,8.1718,14.4744,2.51352,3.57008,11.61,11.5063,3.59251,3.31547,2.06922,5.04111,1.79791,1.1711,1.85716,0.669266,1.58959,2.80242,2.47459,6.14749,3.48787,3.21003,8.43259,6.07972,4.3329,9.78977,2.90826,2.01892,8.46911,2.81712,3.01178,1.38428,6.69793,7.49971,5.70368,12.0363,5.15932,4.59714,3.20797,0.878516,2.0761,6.22241,4.30684,4.46565,4.06394,6.74796,5.56638,8.00812,5.38263,4.4568,4.55502,8.82094,7.95939,11.8241,1.88783,2.92605,4.81524,8.63106,20.2282,9.34373,8.28249,1.61731,2.77601,2.38265,2.97799,8.98346,1.60948,10.6792,3.31075,4.41694,6.57558,2.68236,4.01507,7.56177,5.91796,1.81991,2.44465,3.83706,0.923581,11.4514,4.11386,6.69547,7.25266,4.34799,14.6786,9.80488,2.1257,4.83575,7.85527,1.61142,1.0551,1.03177,2.8471,5.64945,7.82651,5.95932,1.81601,1.21993,5.35809,0.771555,4.21343,1.43156,5.7244,1.84106,2.30799,1.09437,3.08381,4.51016,9.10286,0.96695,11.1388,9.64401,3.99072,4.58622,5.99112,5.6216,4.41603,6.54963,2.42553,1.53908,3.22658,0.544732,12.0606,1.46644,5.00491,4.03916,5.76072,2.79487,2.1823,2.51207,13.7677,7.21219,3.51545,4.2654,9.19671,5.51136,12.4843,5.93537,18.5742,4.38344,8.25325,9.78064,9.48521,4.86196,4.56624,5.03816,2.07066,1.99266
