"","GTEX.1117F.2426.SM.5EGGH","GTEX.113JC.2226.SM.5EGJG","GTEX.11DXX.1526.SM.5H115","GTEX.11EM3.1926.SM.5987U","GTEX.11EMC.1826.SM.5A5JT","GTEX.11GSP.2426.SM.5N9BD","GTEX.11I78.2126.SM.5A5K8","GTEX.11P81.1626.SM.5BC52","GTEX.11ZTS.2326.SM.5EQMY","GTEX.11ZTT.1726.SM.5EQL4","GTEX.12WSD.2826.SM.59HKT","GTEX.12WSG.2126.SM.5EGJ7","GTEX.12WSK.2026.SM.5CVNB","GTEX.12ZZX.2126.SM.5LZVL","GTEX.1313W.2826.SM.5P9G1","GTEX.131XG.2026.SM.5GCN5","GTEX.131YS.2326.SM.5IJFJ","GTEX.132AR.1526.SM.5KM1L","GTEX.1399S.2226.SM.5IFEW","GTEX.1399U.1326.SM.5IJET","GTEX.139D8.2526.SM.5N9G3","GTEX.13D11.1226.SM.5IFGA","GTEX.13FTX.1026.SM.5J2O5","GTEX.13N11.1126.SM.5KM41","GTEX.13OVI.1026.SM.5L3EM","GTEX.13OVJ.2326.SM.5IJGA","GTEX.13PL7.2026.SM.5IFGK","GTEX.13QBU.1626.SM.5LU4S","GTEX.13S7M.1726.SM.5RQK3","GTEX.13U4I.1926.SM.5LU39","GTEX.13VXT.1626.SM.5IJES","GTEX.145LS.2426.SM.5TDCZ","GTEX.145ME.1326.SM.5O98Q","GTEX.14AS3.1826.SM.5TDD8","GTEX.14BIM.2226.SM.5MR5Z","GTEX.14BIN.1526.SM.5P9FL","GTEX.14BMU.1826.SM.5RQII","GTEX.14JG6.0826.SM.6AJB9","GTEX.14PHW.2426.SM.69LPU","GTEX.14PJ6.1526.SM.6AJ9M","GTEX.14PJM.2826.SM.69LPV","GTEX.14PKU.1426.SM.HAV11","GTEX.14PKV.1426.SM.5YYB9","GTEX.14PN3.1726.SM.GRR3A","GTEX.15DCD.2226.SM.HL9TD","GTEX.15DZA.1326.SM.68722","GTEX.15ER7.2426.SM.793B9","GTEX.15ETS.1526.SM.6LPKM","GTEX.15FZZ.1026.SM.6AJBI","GTEX.15SHU.2826.SM.H7OGU","GTEX.16A39.0726.SM.7KUEB","GTEX.16MT8.2326.SM.HL9UH","GTEX.16NGA.0626.SM.72D72","GTEX.16NPV.2226.SM.H7OF9","GTEX.1A32A.2826.SM.72D5S","GTEX.1A8FM.2326.SM.7MKGC","GTEX.1AMEY.0626.SM.72D6B","GTEX.1B932.2726.SM.731ER","GTEX.1B97J.0226.SM.79392","GTEX.1C475.0626.SM.73KV9","GTEX.1CAMS.2026.SM.79395","GTEX.1CB4H.2726.SM.7EWFF","GTEX.1GF9U.1826.SM.7P8T7","GTEX.1GMR8.2426.SM.7MKH3","GTEX.1GN1U.2526.SM.7MKH4","GTEX.1GN1W.1326.SM.9JGHZ","GTEX.1GZ4H.0826.SM.9OSXK","GTEX.1GZHY.2526.SM.9OSW6","GTEX.1HBPH.2826.SM.9WYUU","GTEX.1HCU6.2426.SM.GA8Z1","GTEX.1HCUA.1226.SM.9WPP5","GTEX.1HSGN.2326.SM.A9G1D","GTEX.1I4MK.1426.SM.B2LWU","GTEX.1ICG6.1426.SM.A96T1","GTEX.1IDJI.1726.SM.C1YQE","GTEX.1IKOE.2426.SM.ARU7W","GTEX.1J1OQ.1726.SM.CL55N","GTEX.1J8QM.1526.SM.GA912","GTEX.1JN76.1626.SM.CNNQ3","GTEX.1K9T9.2526.SM.D3L9B","GTEX.1KANC.1126.SM.CY8I7","GTEX.1LGOU.1226.SM.D3L8L","GTEX.1LGRB.2226.SM.CNNQI","GTEX.1LH75.1626.SM.EWROL","GTEX.1LVAM.2026.SM.HAUZI","GTEX.1MA7W.1526.SM.DHXKS","GTEX.1MCC2.1226.SM.HL9S3","GTEX.1MCYP.1226.SM.DTX8H","GTEX.1NV5F.1726.SM.EXOIZ","GTEX.1PBJI.2326.SM.E6CP6","GTEX.1QP28.1526.SM.E76P6","GTEX.1R9JW.1326.SM.E6CQ7","GTEX.1R9PN.0526.SM.DTX86","GTEX.1RDX4.0726.SM.E8VO8","GTEX.1S5ZU.2726.SM.G8LM5","GTEX.1S82U.1226.SM.E9TKB","GTEX.N7MT.0726.SM.3TW8S","GTEX.OHPK.2026.SM.3MJH7","GTEX.OHPL.2026.SM.3TW8R","GTEX.OHPN.1926.SM.E9TI9","GTEX.P4PP.2026.SM.3P61N","GTEX.P4QT.2026.SM.3NMCJ","GTEX.P78B.2526.SM.3P5ZY","GTEX.POMQ.1226.SM.3P61F","GTEX.PWCY.1426.SM.48TCT","GTEX.PWN1.2026.SM.48TD9","GTEX.PX3G.2026.SM.48U1H","GTEX.Q734.1626.SM.48U1B","GTEX.QCQG.1326.SM.48U24","GTEX.QDT8.2426.SM.HL9U1","GTEX.R55G.1626.SM.48FF4","GTEX.RTLS.2426.SM.46MUO","GTEX.RU1J.1026.SM.46MUR","GTEX.RU72.2626.SM.CY8HD","GTEX.RWS6.1326.SM.47JXB","GTEX.S32W.1426.SM.4AD66","GTEX.S341.1026.SM.4AD71","GTEX.S4UY.1226.SM.4AD51","GTEX.S7SF.0826.SM.4AD4W","GTEX.T2IS.2226.SM.4DM65","GTEX.T5JW.1526.SM.4DM5E","GTEX.T6MO.1526.SM.4DM57","GTEX.TMMY.2226.SM.4DXTN","GTEX.TSE9.2626.SM.4DXV2","GTEX.U3ZN.0726.SM.4DXT5","GTEX.W5WG.1326.SM.4LMI9","GTEX.W5X1.2126.SM.GOQYC","GTEX.WEY5.0726.SM.4LMID","GTEX.WI4N.2426.SM.4M9QO","GTEX.WWYW.2826.SM.4MVOQ","GTEX.WXYG.1326.SM.4ONCN","GTEX.WYBS.2726.SM.GPI8I","GTEX.WYVS.1226.SM.4ONCL","GTEX.XUW1.0226.SM.4BOOS","GTEX.XUZC.0926.SM.4BOQF","GTEX.XV7Q.1526.SM.4BRWB","GTEX.XYKS.1626.SM.4BRUQ","GTEX.Y114.1826.SM.4TT87","GTEX.Y3IK.2126.SM.4YCDS","GTEX.YFC4.2826.SM.5P9FR","GTEX.YJ8O.1126.SM.5P9IS","GTEX.ZAJG.2826.SM.5HL8D","GTEX.ZAK1.2526.SM.5S2N7","GTEX.ZC5H.2126.SM.EY5XK","GTEX.ZLWG.1026.SM.4WWC4","GTEX.ZP4G.0726.SM.4WWF2","GTEX.ZPIC.1226.SM.DO91X","GTEX.ZTPG.2026.SM.5O999","GTEX.ZV6S.1526.SM.5NQ7O","GTEX.ZVT2.0426.SM.5E44S","GTEX.ZXES.0726.SM.5E451","GTEX.ZYVF.0526.SM.5E43E"
"803",332.08,325.131,491.974,233.639,323.276,267.762,355.688,262.334,329.038,368.031,401.32,374.271,422.806,227.699,278.067,242.12,353.57,224.316,204.04,263.244,273.147,282.801,246.561,186.037,122.18,350.102,254.843,422.136,327.803,258.399,322.74,348.569,373.298,182.521,350.762,322.974,458.883,249.046,133.389,525.994,315.757,428.815,313.801,308.162,238.584,203.138,220.201,184.164,391.293,250.782,138.658,242.327,278.622,129.448,288.89,230.776,316.214,205.218,395.921,258.571,195.456,247.484,172.454,216.176,280.146,347.215,134.294,183.835,464.816,312.826,333.811,272.895,259.332,346.825,229.928,287.267,262.843,373.877,286.369,361.397,295.113,264.401,198.792,165.386,451.728,269.15,179.558,531.87,145.634,203.535,484.743,212.326,230.038,184.785,236.763,291.926,229.702,99.7195,400.121,187.877,386.712,189.881,270.406,259.096,123.669,438.03,237.898,265.144,294.472,187.278,309.347,353.565,316.147,205.95,345.014,338.278,302.25,309.177,152.661,313.422,393.455,200.424,175.239,178.093,326.409,345.258,262.493,358.699,226.271,287.652,361.529,153.604,260.305,407.079,209.432,245.403,232.331,385.499,308.147,210.604,310.526,170.394,295.777,225.519,363.9,448.471,288.414,91.3135,245.282,332.448,250.07,291.86
"804",13.9571,37.616,12.9966,7.47642,15.1651,20.7092,4.17878,16.4673,44.9323,15.0842,45.5088,27.2667,4.47433,18.2024,26.4414,6.38742,31.8984,2.49366,14.4217,7.89552,13.8281,8.65007,10.7816,5.86327,7.00564,13.2511,15.0043,5.42868,25.3439,12.7321,7.96419,14.0357,8.88167,2.39123,14.0948,26.0701,6.11848,23.2535,8.3625,11.6902,12.3916,8.51496,12.6803,9.46593,7.2783,1.81973,24.0963,10.6089,12.6828,11.355,5.59612,10.2348,13.6471,12.1316,16.6537,4.39964,4.66741,3.27087,8.76915,11.4273,5.20273,7.39831,4.8272,15.8927,11.5065,5.79127,6.18838,11.8034,17.2368,5.07796,11.95,12.1337,4.02482,10.6296,14.5999,8.69882,7.32087,3.85859,9.76853,9.84549,14.1767,6.42841,7.71395,1.92427,4.92278,13.1347,4.28841,7.58819,11.4453,6.00081,12.946,13.2307,21.9929,26.3397,10.3692,9.27591,8.01047,17.1813,9.97458,6.21033,4.50609,12.0524,18.1212,21.3989,2.43042,13.2775,9.08056,12.2809,1.483,9.07879,8.59212,16.6316,12.5242,12.5035,2.94944,3.01911,5.15423,11.1778,7.09289,16.168,13.2711,11.5857,8.9663,4.57913,16.1202,7.69299,15.8426,14.6327,4.27279,8.75536,4.34815,7.72286,16.5015,9.623,4.6708,1.19196,4.58574,10.7736,13.308,22.9778,20.2353,4.09493,16.8178,13.9783,15.9039,8.986,10.4844,3.75723,4.05012,11.4644,11.0751,12.6093
"805",26.9841,125.843,116.391,54.9296,102.48,84.5639,176.401,32.0683,86.7085,55.7254,105.289,87.9886,82.9507,166.741,157.004,90.702,146.52,41.5831,130.362,109.603,77.2564,71.8769,91.6827,60.4536,89.9276,66.5937,106.068,85.3383,102.433,93.5615,141.292,163.554,62.6702,93.5877,107.965,130.235,163.385,99.043,87.6312,57.9865,82.4793,68.2004,95.3278,116.252,99.3125,89.4837,117.982,78.754,49.4855,107.372,63.6591,60.5909,149.386,64.5275,89.2217,146.342,40.3025,69.6547,37.0253,81.365,47.3962,107.119,60.8764,83.1437,112.114,123.88,112.776,93.5214,73.1858,191.089,132.362,65.9438,138.781,79.6013,81.0058,72.3902,51.212,84.606,71.4138,109.941,95.2194,56.5057,105.548,47.5365,83.6708,116.65,175.802,99.4031,60.5248,75.0752,158.46,183.482,126.981,58.4289,112.48,52.1674,97.7508,8.36151,69.23,61.3185,253.005,67.8651,117.847,73.5641,69.8186,119.684,252.848,112.216,93.7484,98.0673,50.5281,104.917,60.1591,122.73,130.827,73.8752,63.4503,77.8146,80.1004,101.961,54.3327,67.8827,93.6892,110.227,97.0838,127.111,90.2213,95.2225,72.5879,64.9069,110.273,65.2973,81.1528,132.342,42.9288,86.335,64.4283,31.2675,76.3454,94.2174,85.3456,43.047,188.607,94.3109,111.066,69.6093,97.501,69.5177,115.942,65.3513,115.133,155.958
"806",14.916,9.49641,1.89748,4.46402,8.17437,9.4478,2.06213,9.59467,10.591,5.68344,10.8007,7.35277,6.19009,21.7667,10.8899,1.55377,12.8527,9.56406,2.45666,3.17467,17.6654,4.40578,6.0734,4.16258,6.54292,5.78095,13.0904,2.23317,14.3247,10.9496,19.2617,22.1387,4.58947,11.07,7.58376,18.2279,5.45055,6.85469,9.08073,1.99423,7.15203,2.54274,2.80837,3.56402,17.5516,2.35439,10.7816,3.24454,3.24331,10.2562,7.56586,8.45853,8.57823,11.3855,6.43264,15.3632,3.92001,5.87639,1.96403,2.55958,1.4626,9.34953,6.55175,23.3457,8.88231,3.31149,13.3896,24.1224,9.63964,19.802,7.73727,3.57511,1.07073,2.68882,6.25989,5.26994,1.83361,4.1924,3.83588,7.06907,5.01998,6.46805,4.37452,5.00124,3.97901,3.34391,12.854,2.20341,17.0132,10.2042,1.89728,8.50078,7.94096,9.4872,12.5319,2.00492,13.7681,9.29249,3.45108,14.623,4.96644,10.0212,18.4153,3.11485,18.4682,3.51813,8.31053,14.5592,4.0361,10.7222,2.75421,13.1513,4.52618,14.6393,6.16058,5.65883,5.80754,7.2848,4.83452,10.0658,6.2542,5.45779,11.7593,12.8662,8.50823,5.36779,5.90317,3.30983,13.163,28.0921,2.99784,10.3224,10.551,4.0525,4.72718,5.7777,7.99124,5.29038,5.29347,20.4631,11.2462,13.9629,15.9047,28.0366,5.87899,3.05477,2.66881,4.95023,2.41703,2.06496,3.14476,10.0858
"807",1.25576,0.205168,0.422495,0.162348,0.832568,0.30542,0.374978,0.670376,0.391703,0.183277,0.404023,0.122788,0.112405,0.169631,0.377184,0.792573,0.198342,0.066253,1.16694,0.25657,0.056576,0.978024,0.283985,3.07653,1.89391,0.28366,0.734077,0.198896,0.236576,0.0212,0.569905,0.540648,0.340633,0.260985,0.225148,0.15961,0.04655,0.41092,1.88713,0.064309,0.570962,0.038665,0.067342,0.255402,0.112424,0.302204,0.260535,0.159696,0.131873,1.89027,0.912958,0.542134,0.153681,0.655227,0.633228,6.89045,0.300792,0.211364,0.161115,0.311371,0.651331,2.57949,0.127647,0.249383,0.352892,0.410263,0.645444,0.077923,0.066776,0.173659,0.187131,0.548092,0.196338,1.55309,5.19774,0.294229,0.440936,0.029042,0.545882,0.018997,0.166918,0.244395,0.714293,0.525715,0.08457,1.27232,0.147721,0.041628,0.393616,0.073406,0.267098,1.28004,0.065719,1.44679,0,0.069443,1.46712,0.140446,0.127817,4.88139,0.725268,0.435889,0.189944,0.083705,0.213223,0.099699,0.202104,0.192671,0.41176,0.319121,0.020442,0.518937,0.169311,0.176315,0.049881,0.150586,0.439659,0.141929,0.30699,0.184574,0.462616,0.775608,0.210975,0.569944,0.365826,0.262944,0.345729,0.089718,0.89345,0.109122,0.140176,1.3375,0.069979,0.394772,0.17085,0.266066,0.224605,3.43431,1.16674,0.363563,0.155426,0.987394,0.142469,0.098476,0.501792,0.223184,0.033277,0.994904,0.359601,0.498351,0.554889,0.489069
"808",21.9246,2.87043,1.36862,2.66447,1.94815,12.6547,0.336294,2.9136,4.42631,1.49576,2.66322,0.886476,2.64623,1.22466,0.957459,0.497567,0.373549,2.24599,1.2019,0.06903,0,0.47029,1.33712,3.78397,2.33222,3.42538,0.935241,1.03013,0.891115,0.678777,0.23,0.539066,0.555996,0.109229,0.636052,2.10422,0.08767,0.154782,0.846225,4.40057,8.65382,1.23795,21.2438,1.05823,0.564625,2.9542,1.27577,0.350892,6.49885,1.01088,2.14929,4.8267,0.347325,0.976939,26.5849,0.690276,1.45165,1.99037,62.2655,2.82216,1.84004,1.00948,9.81653,4.18441,2.30062,3.11562,2.59329,0.843854,2.76679,0.624391,0.509072,1.10107,0.14791,11.6072,1.10254,3.23248,4.76735,0.054696,0.14687,1.35955,1.37536,1.03564,3.52216,8.05744,0.079638,0.577407,0.278211,0.2744,3.4725,17.8803,0.107795,5.54057,10.4793,3.60638,1.42131,16.2611,1.23721,3.76928,6.66006,4.19111,0.893114,12.1088,0.953954,5.20235,0.200788,0.98579,0.519047,2.21753,0,0.980612,0.230997,0.977344,0.903476,1.75799,0,0.972367,0.681912,0.748448,5.36124,0.34762,1.49361,1.31939,0.943684,2.14682,0.746396,0.270119,2.43649,0.844859,133.992,27.6933,0.176001,4.34435,6.50192,0.446098,21.3577,0.578189,1.3844,4.45078,4.11228,2.95674,0.552922,130.856,1.44893,6.95496,2.13665,0.560447,0.28203,30.6303,2.48328,25.889,0.905714,1.31585
"809",0.119404,0.029462,0.076444,0.058282,0.114121,0.09868,0.215385,0.10367,0.084372,0.184228,0.045124,0.154282,0.103572,0.042628,0.090664,0.71923,0.229276,0.36628,0.128296,0.036843,0,0.282379,0.059471,0.063112,0.073221,0.192883,0.043405,0.049982,0.029725,0.351622,0.040919,0.415582,0.285333,1.98212,0.13579,0.136372,0.023396,0,0.011291,0.129285,0.02733,0.174896,0,0.044927,0.291935,0.940245,0.078566,0.026754,0.066278,0,0.55444,0.099081,0,0,0.119346,0.405256,0.075588,0.165247,0,0,0,0.101021,0.010692,0.193705,0.30015,0.13303,0.151385,0.401428,0.067123,0.317382,0,0.009182,0.305903,0.01239,0.017832,0.024646,0.090286,0.199481,0.039194,0.410547,0,0.130508,0.026109,0.027333,0.198354,0.161791,0.111365,0.209219,0.135357,0.799354,0.134242,0.06772,0,0.042773,0.055778,0.046535,0,0.352938,0.123127,0.658438,0.287406,0.009128,0.063643,0.462767,0.57601,0.125271,0.212387,0.064557,0.183954,0.109739,0.020548,0.052163,0.085095,0.239781,0.363512,0.637904,0,0,0.140265,0.510212,0,0,0.053017,0.222795,0.122574,0,0.739887,0,0.116418,0.109688,0,0.038969,0.035171,0.052909,0,0.627469,0.22577,0.01709,0.268068,0,0.052077,0.060766,0.37234,0.123734,0.02193,0.059824,0.03345,0,0.008606,0.041745,0.065073,0
"810",48.4757,13.0034,4.97296,26.3012,8.05221,4.6912,12.4084,71.6986,16.9412,12.7914,29.9254,29.6699,116.509,57.3393,5.04841,64.3858,4.22019,48.3891,18.0772,8.75287,19.4657,75.7169,36.2387,73.3813,36.6316,24.2101,24.8266,53.8847,10.8774,81.6281,21.5616,23.8998,38.7319,25.9931,5.91175,3.41414,22.5752,56.8005,2.69519,39.8366,9.35453,23.193,50.7977,10.5651,12.639,6.74282,22.7342,36.2986,54.2773,27.4684,100.485,38.0416,41.1525,9.39322,6.50977,9.92781,29.6386,15.3896,56.8557,29.3154,45.7408,3.41229,43.6051,16.011,18.1571,7.15961,24.6178,20.4604,46.7057,5.71761,12.7074,33.952,7.57738,5.46855,41.9216,47.7856,5.74821,19.02,9.9439,46.2034,59.1773,38.1709,28.9267,34.5505,22.9236,18.0952,8.23395,26.831,12.3095,9.63715,15.3739,49.3328,19.2393,167.958,3.89377,50.8764,4.06438,79.7154,10.1021,8.59163,3.28336,44.8312,12.8029,47.4435,69.1686,20.2543,13.8282,19.2862,3.28803,5.28454,48.8162,11.5702,36.0889,9.76616,35.9329,79.6392,80.8738,77.5529,13.9925,5.95355,51.3854,24.2673,34.8016,4.84981,22.6683,5.24846,29.0058,41.1495,33.1444,3.73592,31.5708,21.0389,37.3299,6.43382,11.5535,10.3078,14.0505,98.1723,27.0701,8.24813,24.7639,5.90683,11.803,23.5444,13.0621,53.2468,27.908,21.8078,10.291,9.58836,12.5602,12.889
"811",7.08402,3.05883,3.59397,3.83615,1.63941,6.52953,1.3361,3.45241,2.80976,8.30051,3.40325,1.57159,1.66002,1.39176,3.39066,2.03753,3.39784,2.30476,5.49323,3.2478,4.60474,2.62241,3.16878,6.55254,4.15962,2.03709,4.67654,1.86033,0.291152,4.13285,4.40865,8.14101,2.72768,10.9062,4.6994,3.61432,4.94975,5.93373,1.19442,2.23714,5.51435,2.01761,3.51398,4.65195,15.3855,4.05215,5.33541,6.70844,9.56456,2.06786,6.21708,4.60974,1.81569,1.55901,1.61057,1.20284,4.072,5.27185,5.1395,4.90498,2.50095,6.46456,3.39323,3.83921,2.45881,2.05872,2.37244,2.83862,4.38297,0.714992,1.88334,1.69083,1.50778,6.79599,1.46712,4.29698,5.17734,3.54555,4.19723,5.72318,9.44954,3.03783,2.63403,8.42429,5.77295,5.97659,3.1633,4.95916,2.28442,5.73357,3.56891,3.9798,2.89009,1.29875,1.3549,10.0732,3.96686,6.32617,4.80298,12.227,1.12602,4.39885,4.48824,11.1421,2.15178,2.74846,7.56132,4.55267,4.90984,4.53098,4.468,1.89041,3.16722,8.20985,0.982207,2.45687,4.12497,2.0122,7.52873,4.17963,4.81497,5.22222,1.81751,2.99275,3.66178,3.57728,5.70974,5.25578,2.867,1.1818,4.14031,3.9696,5.60371,1.39922,5.9715,1.85384,2.05053,3.71604,8.23797,8.98121,5.10084,21.2681,1.06604,3.53885,5.28409,5.97683,2.45725,3.83818,3.40559,5.19274,2.47664,0.917169
"812",65.2848,27.127,44.8205,40.9021,34.7703,24.0398,27.9895,56.0527,28.3017,39.1897,21.0641,42.8975,37.5651,41.4531,31.887,29.7342,30.147,18.3069,59.8969,56.1355,33.5803,46.7589,55.2475,50.5543,55.5013,38.5127,42.1392,35.2859,28.3507,42.8342,27.1727,26.2512,76.2053,95.5832,50.4861,29.4511,56.0988,59.185,47.7056,33.2365,16.0976,46.1824,27.8277,45.1661,27.2642,25.8861,27.9907,68.4876,38.8067,41.7523,45.1898,39.9581,111.534,33.1378,36.1532,24.7018,58.2854,17.8893,47.3128,66.8704,78.6659,76.7018,31.5618,35.4441,45.8417,39.4113,32.0573,35.5627,23.5152,32.3975,59.6544,74.6945,36.159,28.6055,38.0655,42.8817,39.2372,39.1606,74.2743,28.1156,33.3365,49.9219,55.6932,44.332,28.1057,36.2453,24.4778,31.7155,36.9674,21.1238,37.7235,43.3556,26.2166,27.124,35.3334,23.8972,49.1786,69.0186,38.6012,27.2406,23.7992,69.8186,63.0541,47.7067,37.0296,61.9263,52.5787,48.6387,27.4304,28.704,44.6859,42.5073,45.5414,38.0281,22.6439,32.1229,59.3665,70.5751,60.4583,56.2478,46.3357,54.421,67.6812,33.1009,67.2496,35.3365,44.3262,49.3206,48.3925,37.6292,57.4689,28.2565,47.3896,38.2795,40.98,23.5384,53.9013,71.5607,32.9668,41.0291,33.2902,18.8987,28.1952,51.1069,53.635,49.6068,40.3039,31.809,33.4517,49.9444,59.5986,37.49
"813",1.18026,0.14989,0.172852,0.16605,1.31604,1.33879,0.200896,0.31646,2.83307,1.72876,0.596897,1.73731,1.16884,0.549414,0.855437,1.03583,1.0549,1.17457,1.2495,0.712285,1.44667,1.06418,0.193641,2.05498,0.521527,1.27998,1.74454,0.991731,0.66542,1.0842,0.541265,0.813202,0.27872,1.30502,0.921129,2.02429,0.571339,0.560388,0.551476,0.306951,2.36374,0.118641,0.017219,0.992659,0.498279,4.63643,0.532952,1.11614,0.53952,0.310295,0.077815,4.30995,0.345809,1.47996,0.782598,1.52448,0.307651,0.408348,0.758032,0.298567,0.732802,0.856596,0.152317,1.90143,0.694115,0.55498,0.484119,0.75715,1.66194,0.871948,0.552927,0.317668,0.702854,0.756431,0.290308,0.526642,0.033407,0.762403,0.451982,0.233158,0.36279,0.781151,0.491482,0.426454,0.288329,0.141109,0.604357,0.851541,1.67394,4.22949,0.097568,0.045938,0.044812,0.413468,0.022702,0.378808,1.18702,0.287298,0.163414,0.422177,0.256779,0.53871,1.14407,0.256842,13.5758,0.229439,0.80806,1.62031,0.959287,0.395114,0.627242,1.40654,0.346344,1.16688,1.32648,0.748096,0.714205,1.68392,0.79925,0.534886,0.506963,0.716525,0.350652,0.734074,0.93542,0.317838,1.06084,0.389998,1.52304,0.390636,0.430117,0.693914,0.930473,0.134591,0.109217,0.900132,0.355033,0.173892,1.2104,3.02554,1.76634,0.474039,1.71947,0.956855,0.602493,0.319583,0.136145,0.083069,0.315259,0.530953,0.340526,1.69123
"814",0.503861,0,0.304655,0.147563,0.481566,0.254472,1.17397,0.300757,0.118677,0.23754,0.428434,0.043402,0.158928,0.17988,0,0.513615,0.462716,13.2315,0.812073,0.505276,0.179985,1.63291,0.025095,0.044387,0,0.26541,0.847115,0.052728,0.125435,0.112407,0.582755,0.404693,0.096324,7.87211,0.04775,0.169253,0.098725,0,0.142939,0,0.172989,0.307511,0.07141,0.108333,0.695429,28.3076,0.110511,0.112897,0,0.123733,0.24203,0.052263,0.19556,0.376359,0.111915,1.68419,0,3.63597,0,0.082546,0.138137,1.10124,0.360958,0.793353,0.949928,8.16774,0.707257,0.123947,0.047207,0.452008,0,0.038747,0.770343,0.052283,0.60197,0.052001,0.069271,0.20531,0.05513,0.322311,0,0.259162,0.041316,0.076894,1.85338,1.69056,8.20434,9.15966,0.043937,2.02386,0.080925,0.142883,0.092919,0,0,0,0.650169,0.223398,0.158129,0.780255,1.46423,0.038519,0.223801,0.21303,1.3849,0.185015,0.662429,0.908053,1.81933,0,0.065031,0.055029,0.059847,6.35691,1.53395,0.250932,0.082275,0.210706,0.473511,0.94601,4.34502,1.08778,7.91415,1.27591,5.36635,0.101393,0.023653,0.095139,0.17545,0.289288,0.173419,0.123332,0.296829,0.16745,0.090587,18.5779,0.129914,0.072115,0.106049,0.070096,0.073252,0.085474,0.120861,0.313278,0.092541,0.063112,0.035288,0.172248,1.87033,0.154134,0.176525,0.395138
"815",0.021491,0,0.021402,0,0,0.027628,0.011307,0,0.053149,0.025789,0.071063,0,0.023725,0.035804,0.010384,0,0.037677,0.027968,0,0.023209,0,0,0.104895,0,0,0.158483,0.027342,0,0,0,0,0.020138,0.014379,0.018362,0.114051,0,0.014738,0.017346,0,0.013574,0,0,0,0,0.011865,0,0.032994,0,0,0,0.012043,0,0,0.017287,0,0.015472,0,0.044612,0.040807,0,0,0.042424,0.121239,0.028711,0,0,0,0.012335,0,0.039986,0,0.011568,0,0,0.022466,0,0.020682,0.00613,0,0,0,0.019344,0,0.045915,0,0.019413,0,0,0,0.030987,0,0.01422,0.055484,0,0,0,0.013865,0.011116,0.006744,0.022727,0,0,0.013364,0.021201,0,0,0.034902,0.027111,0,0,0,0,0.017868,0.006567,0.015792,0,0.098256,0.035948,0,0.019479,0,0,0.100192,0,0,0.015136,0,0.014202,0,0,0,0.024548,0,0,0,0.025919,0.051717,0.010765,0.021108,0.010464,0,0.025519,0,0.031178,0.055258,0.018843,0.021071,0,0.054214,0.013148,0.023424,0.029493
"816",0.407863,0.044028,0.186167,0.487748,0.138962,0.12016,0.18776,0.361494,0.210145,0.295707,0.12363,0.020494,0.037522,0.297284,0.16423,0.220478,0.158903,0.86253,0.401715,0.137647,0.21719,1.34412,0.308096,0.953637,0.194529,0.158745,0.151352,0.174286,0,0.753705,1.32491,0.652902,0.26153,1.14709,0.169105,0.583419,0.675952,0.301778,0.247482,0.096603,0.027228,0.522737,0.185458,0.140674,0.72243,0.77822,0.208729,0.173254,0.341164,0.058426,0.552377,0.074034,1.61599,0.232395,0,0.734087,0.301227,0.458618,0.435641,0.993931,0.065227,0.234839,0.255663,0.249744,1.01943,0.357843,0.991113,2.28255,0.167182,1.08299,0.145757,0.155517,0.235947,0.246879,0.124358,0.122773,0.065418,0.310227,0.286352,0.209266,0.188055,0.826027,0.130059,0.081694,0.472866,0.798271,1.03554,0.250128,0.736505,1.00466,0.257932,0.832108,0.230348,0.14915,0.32231,0.104315,0.131574,2.83937,0.213336,1.20414,0.216498,0.309202,1.17302,0.804733,0.934202,0.549139,6.81709,0.525252,0.297813,0.218662,0.174008,0.142914,0.381501,1.3035,0.536995,0.19389,0.116549,0.255842,1.78871,0.616138,0.231643,0.162863,0.21128,1.24724,1.74019,0.119693,0.16753,0.292006,0.281678,0.15026,0.175473,0.097061,0.478882,0.144959,0.331502,0.481661,0.184034,0.366062,0.26707,0.562683,0.570721,0.272431,0.456559,0.468438,0.163865,0.186256,0.133302,0.335503,0.128615,0.187152,0.351938,0.058307
