"","GTEX.N7MS.2126.SM.GRR2X","GTEX.N7MT.1826.SM.GQ1C9","GTEX.NPJ8.1126.SM.GNTAI","GTEX.O5YT.1926.SM.H6Q82","GTEX.OHPK.1926.SM.H7OF2","GTEX.OHPL.1926.SM.HAV18","GTEX.OHPM.1926.SM.H7OG1","GTEX.OIZF.1926.SM.7PBZS","GTEX.OIZH.1926.SM.GPRXO","GTEX.OIZI.1926.SM.H7OGY","GTEX.OOBJ.1926.SM.GRR1P","GTEX.OOBK.1926.SM.HAUZL","GTEX.OXRK.1926.SM.GRR1N","GTEX.P44H.2226.SM.E9U4P","GTEX.P4PP.1926.SM.HAUZM","GTEX.P4PQ.1926.SM.GRR14","GTEX.P4QS.1926.SM.GQ1BY","GTEX.P4QT.1926.SM.HAUYQ","GTEX.P78B.2126.SM.GQ1C3","GTEX.PLZ5.1326.SM.GQ1C2","GTEX.PLZ6.1026.SM.GQ1C8","GTEX.POMQ.0926.SM.H6Q6H","GTEX.PW2O.1026.SM.GPRWA","GTEX.PWCY.1126.SM.H7OGX","GTEX.PWN1.1926.SM.HAUZN","GTEX.PX3G.1926.SM.GQ1ED","GTEX.Q2AH.1326.SM.GPRWF","GTEX.Q2AI.1026.SM.GRR3I","GTEX.Q734.1226.SM.GRR21","GTEX.QCQG.0826.SM.GPI8H","GTEX.QDT8.2826.SM.GOQYY","GTEX.QDVJ.1526.SM.GPI84","GTEX.QDVN.1426.SM.GPRWL","GTEX.QEG4.2126.SM.GQ1CE","GTEX.QEG5.2326.SM.GRR2Z","GTEX.QEL4.1826.SM.EZ6KU","GTEX.QLQ7.1226.SM.GOQYE","GTEX.QLQW.0826.SM.H7OG2","GTEX.QMRM.1326.SM.HAUYS","GTEX.QV31.0926.SM.GQ1C6","GTEX.QV44.1426.SM.GPI8D","GTEX.QXCU.2226.SM.GPI87","GTEX.R45C.2426.SM.HL11G","GTEX.R53T.1426.SM.H7OG3","GTEX.R55C.1226.SM.GOQY7","GTEX.R55G.1326.SM.HAUYU","GTEX.REY6.2026.SM.GPRYL","GTEX.RM2N.1026.SM.GOQY8","GTEX.RN64.2426.SM.EZ6L2","GTEX.RNOR.2126.SM.EXURR","GTEX.RUSQ.1326.SM.GQ1EA","GTEX.RWS6.1426.SM.GPRWQ","GTEX.RWSA.2126.SM.H7OG7","GTEX.S32W.1126.SM.4AD5V","GTEX.S33H.1926.SM.EYYVH","GTEX.S3XE.1226.SM.4AD4L","GTEX.S4P3.0826.SM.H7OF3","GTEX.S4Q7.0926.SM.4AD5D","GTEX.S4UY.0926.SM.4AD6O","GTEX.S7SF.1126.SM.GQ1CH","GTEX.S95S.0626.SM.EZ6L8","GTEX.SE5C.1026.SM.4BRUG","GTEX.SNMC.0826.SM.4DM66","GTEX.SNOS.0526.SM.4DM54","GTEX.SUCS.1226.SM.GPI9A","GTEX.T2IS.2526.SM.GRR23","GTEX.T5JC.1126.SM.GPIA1","GTEX.T5JW.1026.SM.EZ6LR","GTEX.T6MN.2226.SM.EVYAM","GTEX.T6MO.0926.SM.GPRWN","GTEX.T8EM.1726.SM.GPRWO","GTEX.TKQ2.0526.SM.GRR15","GTEX.TMMY.1526.SM.4DXST","GTEX.U3ZH.0826.SM.H6Q7I","GTEX.U3ZM.0826.SM.4DXU6","GTEX.U3ZN.1226.SM.4DXUD","GTEX.U4B1.1226.SM.4DXT7"
"404",1.2655,0.867996,0.796677,7.12427,0.288701,3.17421,2.11172,1.72557,6.00574,0.910098,0.421483,2.97464,0.546973,0.605089,1.55053,0.438081,0.695778,0.690491,2.06834,0.480355,0.093002,1.17492,1.8759,2.0234,3.23064,4.36692,0.666205,1.96274,1.08255,0.562175,1.80872,0.213463,0.432716,1.76901,0.359676,0.307712,1.48309,1.41819,1.44663,0.220489,0.992031,0.420269,0.819581,1.57403,1.31147,0.980403,1.07584,1.07986,3.05712,2.94821,1.97316,0.35239,1.58803,3.58663,3.47117,1.51011,1.07694,1.27409,1.39759,2.41849,0.426862,0.441443,1.1505,1.41741,0.094634,1.32007,1.0355,1.29208,2.41039,2.50848,0.901846,1.10177,0.172219,1.47976,0.273704,1.2466,0.374157
"405",254.486,197.4,23.8801,159.869,60.0017,89.045,210.384,157.227,173.994,159.585,177.99,165.337,48.0505,207.936,183.881,81.6015,41.728,137.251,146.177,90.5179,80.967,72.3858,107.605,133.846,139.242,141.092,145.145,155.853,101.729,111.765,108.097,146.161,29.888,170.479,103.723,329.109,349.987,271.522,141.156,83.6701,159.232,117.853,202.395,62.9564,196.689,107.379,234.825,195.593,298.709,201.768,67.3319,119.945,122.392,102.393,175.819,156.437,214.955,102.616,187.648,135.22,358.284,200.785,142.34,119.344,44.0746,82.9279,115.19,182.135,202.536,74.3805,355.785,32.1741,65.4145,235.965,84.6856,82.8281,299.263
"406",0.860581,0.42546,0.695224,0.739027,0.451428,0.823572,0.407916,0.303105,0.565977,0.661327,0.484432,0.725475,0.352328,0.968676,0.647621,0.652273,0.449827,0.347646,0.803,0.657977,0.531117,1.06473,1.07803,0.840271,1.08418,0.840253,0.591679,1.01188,0.629891,0.417296,0.377973,0.368016,0.343166,1.24454,0.564725,0.552607,0.927902,0.619698,0.68196,0.35901,0.392524,0.344163,1.03845,0.907996,0.899406,0.451502,0.965087,0.483561,1.46191,0.981901,0.973893,0.659603,1.03771,0.767743,1.30305,0.342171,0.855996,1.41362,1.40553,0.964449,1.04937,0.389379,1.40166,0.771678,0.509847,0.565423,0.467404,1.22059,0.828305,1.01691,0.527778,0.495518,0.254494,2.2354,0.320873,0.86434,0.417389
"407",0.031072,0.010746,0,0.007624,0,0.011906,0.018673,0.004111,0,0.037991,0.007096,0.018323,0.00759,0,0.005046,0.012572,0,0,0.009969,0.008309,0,0.023776,0.004645,0.009325,0,0.024618,0,0,0.008544,0,0,0,0,0.020034,0.016221,0,0.003776,0.012379,0,0,0,0,0.018703,0.015115,0.00915,0.008479,0,0,0,0.021153,0,0.006357,0.008086,0.045594,0,0,0.013246,0.007965,0.01337,0,0,0,0.038741,0.065941,0,0.005177,0.004755,0,0.005141,0,0,0,0.031067,0,0,0,0
"408",8.3554,6.53154,4.91548,1.4284,2.27185,2.62834,2.99419,0.82402,2.69167,3.93142,4.56073,2.95397,2.11655,5.46944,1.89091,0.712146,3.41492,1.94998,5.23396,4.48936,2.65444,2.81783,7.12368,2.33627,1.45864,4.68382,1.66613,3.83698,7.42668,3.95231,2.64946,2.41944,3.30933,11.5008,6.13121,4.39133,4.21162,4.02732,3.59106,3.72366,4.13838,9.50947,1.05943,4.7912,2.4119,4.84001,3.84996,3.0093,7.38706,3.28109,4.26813,2.35433,3.94591,1.82107,4.13287,2.51635,2.00077,1.59635,4.74775,5.51851,5.32787,4.7447,7.9759,5.17172,3.51458,5.34579,11.0839,1.88277,3.53953,3.15621,1.61606,5.45957,5.92221,12.011,3.88529,5.10685,3.66315
"409",382.002,618.262,656.378,1057.77,1053.2,733.115,442.638,2248.71,1453.14,1685.21,1994.78,1169.45,2077.03,1179.78,847.854,1830.8,1762.91,816.141,1105.69,548.012,1458.88,373.62,913.897,994.965,505.738,584.639,2130.69,732.358,668.769,1148.87,1034.21,1279.24,1037.54,467.809,688.758,1394.97,1594.35,649.497,685.249,1317.24,999.219,1412.23,265.935,234.181,1295.84,1580.67,799.93,869.59,764.588,379.328,566.111,1381.6,1032.56,2067.59,204.061,1019.12,1742.08,1572.65,700.068,813.086,1671.9,1011.09,652.241,501.083,1362.45,1276.57,1040.35,865.89,358.345,793.318,2147.33,2574.08,1566.64,299.063,1264.64,365.978,1204.83
"410",2.11672,3.29453,0.242705,1.85838,0.64923,2.34215,2.81174,0.110709,1.44554,1.20686,0.539441,3.16862,0.455611,0.225808,3.13388,0.19749,0.044809,0.800823,1.1912,0.456826,0.131767,1.26983,2.55358,2.87988,2.42401,1.61814,0.325358,2.56626,0.172551,1.28325,0.263474,0.148196,0.361718,1.14079,0.673396,0.383747,1.75812,1.31948,1.5212,0.232126,2.12558,0.9676,0.36375,3.4215,0.564622,1.67448,0.182789,1.33127,0.806209,0.493656,1.38653,0.231806,0.635067,1.67966,0.558567,2.49718,0.398796,1.79622,3.72027,2.91419,0.212796,0.174543,5.68888,0.565471,0.611738,0.752186,0.326767,1.58406,0.790316,4.41503,0.228589,0.702943,0.51415,3.10072,1.33787,3.26845,0.53791
"411",4.71758,7.42874,3.36395,4.32264,5.8742,1.78126,4.10402,6.40554,5.12028,4.91469,19.1146,1.38488,7.60442,6.821,3.05119,6.65923,11.574,5.28254,6.36697,10.5026,7.24779,2.97827,7.89802,2.03981,1.30135,4.49173,5.96436,4.35815,12.5798,4.89844,5.26419,9.245,4.05936,4.85786,6.89562,6.49838,4.76859,8.11076,7.62412,8.40301,6.69054,5.10621,4.16208,3.59096,9.25185,6.24264,10.7354,7.90746,6.14444,3.80203,1.44094,12.2263,4.75558,2.83055,2.77806,3.8677,10.05,7.6428,1.83477,4.14138,8.11086,15.9978,2.17858,1.44827,6.86637,6.74096,6.67969,2.06402,3.66047,1.25837,4.01025,11.9703,12.8864,3.92286,7.37486,2.23333,11.019
"412",286.088,82.7149,179.592,770.994,143.185,158.942,239.28,280.352,344.011,91.8949,258.692,244.827,640.458,130.221,253.965,156.134,271.329,149.793,156.604,290.433,172.034,270.067,121.198,219.465,389.014,459.459,217.12,219.498,303.121,152.128,525.741,116.14,337.311,184.626,82.0614,172.267,706.278,505.084,440.795,204.243,144.759,147.591,249.263,226.709,209.386,344.239,130.2,564.029,111.795,242.374,76.1537,327.927,148.974,296.356,267.165,160.141,360.049,370.378,403.887,428.244,237.202,267.308,223.054,171.474,280.58,63.4059,62.0689,583.417,166.909,303.3,531.988,142.895,247.732,186.839,246.105,451.741,224.79
"413",2.57334,11.7115,1.92001,0.721888,0.245746,4.64732,1.16914,2.46283,3.00009,0.936027,0.479957,3.04505,14.931,2.21476,0.85812,3.09357,0.192932,1.78927,11.1728,0.33719,0.255305,7.00201,1.32836,1.38752,2.28674,1.44299,1.20691,1.1704,1.61797,1.65758,11.7694,0.604223,1.75277,1.99378,12.2716,2.09616,0.496147,1.06848,0.482615,0.343738,1.01193,1.79465,3.78294,2.5119,0.548097,0.802903,2.36909,0.410652,5.51772,6.80165,6.54267,3.07101,1.78126,4.31721,11.0886,2.33728,0.699631,2.33941,0.878418,16.0911,1.15734,0.651321,3.70574,1.31066,0.461841,16.0257,2.13167,1.78519,6.6169,0.537766,3.35142,1.71996,0.150085,4.79059,0.293866,2.44673,0.214823
"414",27.9738,54.1952,28.9474,40.4822,14.6211,90.776,26.0963,52.8022,85.1958,26.9499,12.5882,71.3088,73.0484,20.9356,36.0427,27.7189,117.199,27.855,57.2278,17.5879,6.41957,54.8874,16.1075,58.251,54.5462,20.6831,67.9208,36.7684,14.5036,19.1218,49.2621,60.2264,39.8229,19.4509,60.7467,21.6204,76.0822,42.7356,50.4304,11.1133,15.08,37.7865,47.5015,48.7533,25.4355,24.1602,21.8096,28.1082,33.0363,35.3916,60.7901,23.6423,64.6635,59.6644,49.9642,40.6797,18.1213,42.095,26.6045,43.417,35.8,14.3667,39.7279,52.5528,24.691,21.7571,32.5155,53.2388,55.9288,38.6858,66.1968,9.19123,32.3326,27.3556,33.3527,29.0661,32.0565
"415",12.2079,16.7811,12.4541,6.77091,5.8215,5.77173,6.24637,2.86221,4.86915,6.12537,4.87275,6.00684,5.94007,12.5975,6.42471,8.53798,2.3804,4.59919,5.8349,2.85275,2.89622,8.27065,8.51583,4.31316,7.20196,8.16816,3.17572,5.34865,10.7248,4.87775,7.93244,1.98584,8.89134,9.78005,5.90741,4.25573,9.51982,9.16901,6.1119,5.02473,4.54733,4.00147,12.5753,6.77047,4.96276,4.88237,7.41282,4.48082,6.09119,15.7701,5.39556,5.22886,23.3267,7.08401,11.7147,5.72852,17.18,6.69373,6.80561,5.49071,6.88977,3.36895,7.33163,6.46839,3.55248,6.89945,20.7089,5.82172,10.4256,6.16664,9.27263,6.53628,5.5738,11.5181,7.09489,8.42406,6.34463
"416",3.34059,5.45714,2.07475,2.12074,6.64972,6.76963,4.23049,7.62727,4.43153,4.02388,7.70219,1.98158,7.18865,3.84107,2.94809,12.4987,7.39677,3.32497,4.02335,4.5023,6.59986,3.17039,3.85275,2.93704,2.8557,4.40515,3.41063,3.73619,5.72006,4.2816,5.48969,6.08266,4.0512,3.06009,1.69997,4.50815,5.22838,5.97143,3.56811,6.71708,4.71652,4.90354,3.30865,2.43088,6.50819,5.20437,4.98721,3.74644,2.83792,3.70258,1.09773,7.17951,5.16559,2.66029,3.73087,3.89974,18.4156,3.90714,2.60858,2.39058,6.78864,9.89325,1.2634,1.5754,4.87127,5.24642,6.08315,4.32756,5.96153,1.58784,8.02573,8.35305,8.93638,2.75881,11.984,1.65012,9.17184
"417",0.012441,0.025098,0.007736,0.032052,0.09901,0.085277,0.04187,0.111389,0.022782,0.110917,0.049724,0.017119,0.053183,0.114726,0.018858,0.039153,0.037311,0.057671,0.037254,0.019407,0,0.08441,0.017357,0.047916,0.043641,0.034499,0.1429,0.029782,0.011973,0.027634,0.009237,0.010073,0.035735,0.023397,0,0.011344,0.031748,0.077101,0.026666,0.021677,0.038372,0.02479,0,0.084728,0,0.023766,0.005159,0.074452,0.008775,0.304336,0.056318,0.053451,0.10576,0.042597,0,0,0.0495,0.171144,0.074945,0.139993,0.009326,0.054501,0.036194,0.035204,0.055822,0.019346,0,0.055683,0,0,0.024402,0.032293,0.007256,0.025927,0.03229,0.031971,0.006491
"418",215.438,0.162456,270.293,152.192,0.054932,0.205705,126.555,154.623,147.042,158.83,164.391,151.724,0.049177,152.262,0.043594,144.89,153.722,0.066659,0.129179,188.896,166.972,0.225941,158.896,0.140978,0.067257,0.177225,163.079,160.981,0.092261,0.127765,0.555204,157.812,177.819,198.95,181.575,174.431,179.664,138.436,169.585,170.759,145.254,152.44,0.134649,0.212188,184.11,0.091568,168.625,190.91,227.16,0.292378,171.527,0.027458,184.098,0.032824,162.002,129.789,0.057215,140.433,0.202127,0.046232,141.53,0.111992,177.508,158.774,147.4,0,178.797,0.01609,134.827,0.053032,182.254,140.572,0.301936,191.692,133.824,0.221723,122.119
"419",9.4682,15.0528,7.94696,14.6474,14.1438,12.3037,13.127,12.1001,9.26672,11.3994,11.2496,13.8394,6.35228,12.8485,13.7441,10.0599,9.3684,10.6283,8.88186,8.95892,8.70727,14.4989,9.65863,13.1874,18.185,13.2919,10.277,12.3581,11.4112,6.23549,9.26661,9.51643,7.41069,7.03842,7.45664,8.78223,12.1857,11.2845,10.298,10.9373,9.77783,12.4271,12.6798,13.9134,10.5532,8.8638,12.4194,9.95151,6.68863,10.6407,10.0375,9.71953,12.6514,13.3379,9.54625,13.0601,17.384,15.9589,13.5884,8.51241,13.282,8.62474,10.0271,15.5685,10.1294,7.59209,7.31506,11.5198,10.4108,10.4578,9.27378,12.7984,16.3068,14.5095,13.681,12.2321,15.517
"420",2.5527,4.1377,0.986433,2.65969,1.46606,1.76352,2.57576,1.72773,1.79784,1.51825,0.863272,2.15531,2.12135,4.96573,1.54229,9.59793,0.873273,1.85405,1.19264,1.20294,0.51655,17.5931,1.30749,1.87502,3.25606,2.21097,2.49886,2.8443,1.30561,4.19298,3.44931,0.552837,4.7024,1.22865,0.68493,0.504589,5.32962,3.74191,2.75481,1.19742,1.28006,1.05375,2.10604,3.35833,2.59401,1.04858,0.599625,1.82492,0.953752,4.66153,1.85853,1.62331,3.00781,2.27667,2.52322,0.766854,3.36474,8.85615,2.27163,9.35451,1.69599,0.599525,1.03215,2.80334,1.89221,0.791092,0.205555,1.86504,1.74713,1.19319,6.09224,1.28579,0.702762,3.33869,1.27871,1.96104,1.64854
"421",0.722452,0.374766,0.398774,0.557101,0.591361,0.579989,0.483788,0.286766,0.242986,1.05682,0.506769,0.547742,0.567231,3.87481,0.435789,0.598552,0.630078,0.243476,0.413888,0.482981,0.658245,0.900285,0.478248,0.542029,0.568895,0.749533,0.232852,0.767634,0.822961,0.294737,1.41215,0.465564,1.16154,0.648802,0.336734,0.295766,0.940589,0.726395,0.20146,0.372481,0.27284,0.594913,0.952565,1.07939,0.607803,0.450634,1.4124,0.79408,0.764346,1.82672,0.717465,0.548974,1.07428,0.731967,0.48921,0.579088,0.293307,0.52909,0.488486,0.604357,0.464167,0.107646,1.28679,1.25157,0.27288,0.361087,0.410622,0.903217,0.444008,0.788406,0.520535,0.34443,0.180582,1.42871,0.183676,0.824062,0.784652
"422",6.93595,6.79022,4.99492,7.28849,8.81512,2.3135,3.44177,5.21667,3.40948,6.87622,9.37232,2.57076,6.65074,7.08838,2.91613,6.25353,3.73539,4.51214,6.44016,5.13308,5.57207,4.01677,6.45931,2.48816,4.5272,7.13979,5.73,3.9466,9.30769,5.15077,8.74976,4.39749,7.93169,4.60483,5.27197,5.66995,4.14487,5.50206,3.9218,7.21988,4.06869,6.28173,7.26439,3.20836,6.11991,3.85187,7.81213,5.72679,6.42217,9.72374,3.06684,8.38412,3.30076,5.55943,6.72795,3.55536,11.4322,7.45542,4.71616,3.98373,5.88414,4.54466,3.24441,2.62967,5.51823,8.45293,4.96797,6.03931,8.19765,1.8724,6.51862,11.3784,6.66203,8.39399,9.05665,3.73426,8.17138
"423",6.63445,4.12799,2.83777,2.422,7.55418,2.06124,2.07793,3.60065,1.31071,5.23499,2.68097,1.96269,3.74335,4.09801,1.52632,7.22602,2.04849,2.01277,3.35896,3.02389,6.7804,0.822667,3.11933,2.17017,0.761931,5.51413,2.00378,1.44474,4.6252,2.86441,6.38497,2.96209,2.46538,3.86546,3.57187,5.39603,3.17007,3.13528,1.5713,6.45904,2.86437,9.21697,3.59129,2.3645,4.39438,3.12999,4.96424,4.38064,6.53965,5.00914,0.814867,5.40817,6.37437,3.43743,3.22796,1.74239,6.88661,1.42394,1.26726,0.967762,5.5576,2.64982,1.13074,0.704155,5.249,6.73791,4.04704,3.24951,3.94026,0.878314,2.35498,6.09151,3.22003,3.7745,6.22436,1.49325,3.06264
"424",31.5354,13.0131,22.3547,13.1058,13.1151,9.76001,4.97192,9.97456,5.47798,33.7177,9.66799,5.28138,30.266,12.3925,1.94632,24.211,10.4759,9.48824,17.1987,6.70256,7.00133,15.1656,21.9018,8.08276,7.32933,21.4061,6.55492,11.634,23.0847,11.5924,15.7256,5.67896,10.9227,14.1249,10.6458,9.29961,18.9632,16.6852,9.27761,10.9536,10.1563,18.6805,18.4097,1.67685,10.5109,18.4802,12.299,7.43625,23.9957,73.9001,2.89585,6.16912,71.8637,8.69823,41.4147,3.0504,18.7142,10.1076,4.51904,9.42522,9.72844,10.1882,10.0419,11.486,22.8284,54.8116,53.5288,11.7566,46.4839,3.27573,25.8463,28.0614,7.66622,24.7638,14.5918,5.71238,8.18361
"425",4.23363,2.12409,4.40538,4.94171,2.79309,6.22991,6.61333,1.69305,3.69546,2.43281,0.625385,4.54247,1.11898,2.76446,7.16525,1.60156,14.8508,2.96149,1.80629,1.35503,0.743568,5.14626,2.82318,3.44076,14.5427,9.75926,0.808349,6.30114,2.05473,2.89902,1.86483,0.612741,2.20517,7.62327,0.901782,1.22011,6.38128,7.22523,6.5647,2.15937,15.9919,1.6828,2.83444,16.1712,1.49961,4.35095,2.39245,3.46406,3.98403,3.16377,4.07117,1.04713,2.5573,1.91516,23.5336,9.89901,0.814577,8.38344,10.428,4.88366,1.7018,2.19947,20.118,7.37071,1.29179,2.90783,1.00254,6.81105,4.56487,11.2849,2.89988,1.87895,2.07258,7.41303,0.819818,9.99148,0.972834
"426",0.528967,0.687108,0.186506,0.376697,0.455866,0.530587,0.716418,0.740854,0.590623,0.317457,0.041251,0.532557,0.860348,0.436224,0.557338,2.08287,0,0.1682,0.318711,0.386406,0.106666,0.359344,0.350992,1.09767,0.678833,0.429302,0.5557,0.880181,0.173825,0.171939,9.29648,0.125351,2.6363,0.436718,0.212154,0.188225,0.559682,0.503708,0.456273,0.202307,0.343201,0.327771,0.253686,1.07631,0.345707,0.566845,0.288915,0.386032,0.64154,0.713162,1.25563,0.055428,1.31607,0.574247,0.376713,0.696754,0.192493,1.52783,0.466308,0.674014,0.348145,0.584013,0.731902,4.65452,0.130246,0.075231,0.096738,0.378939,0.08966,0.725578,4.06907,0.200929,0.135444,1.31741,0.080363,0.721095,0.525053
"427",0.202113,0.5382,1.33835,0.329773,0.65624,0.596296,0.187053,0.374386,0.25907,0.389205,0.113089,0.417142,0.259191,0.186374,0.091906,1.2403,0.136377,0.333762,0.045389,0.151333,0.10026,0.584587,0.190333,0.254751,0.638062,0.41099,0.522324,0.453573,0.116703,0.448924,2.85869,0.171824,1.74154,0.820977,0.793954,0.46073,0.481368,0.281818,0.146205,0.316927,0.233759,0.54368,0.283869,0.774237,0.208297,0,0.603473,0.403163,1.283,1.50246,0.320214,0.260496,2.39305,0.484398,1.20712,0.173649,0.361864,0.725288,0.304376,0.194933,0.272696,0.206589,3.43972,1.28675,0,0.094283,1.19073,0.18657,1.00662,0.130437,0.499492,0.19673,0,0.568599,0.188841,0.428485,0.253086
"428",0.567215,1.13546,0.396757,0.430894,0.22917,0.13653,0.330388,0.707194,0.23969,0.840213,0.819599,0.270157,0.87661,0.97233,0.272808,0.432528,3.01771,0.51195,0.612413,1.12302,1.10023,0.233704,0.616335,0.641615,0.038262,0.504115,0.281897,0.293751,0.671835,0.242283,0.753191,0.5564,0.161127,0.492311,0.338811,0.437633,0.50103,0.46643,0.157813,0.399105,0.454174,0.293423,0.520892,0.074285,0.674506,0.20837,1.13993,0.870346,0.392378,0.686125,0.271573,0.312421,0.635829,0.672245,0.434319,0.133883,0.802889,0.352293,0.361396,0.543559,0.686809,0.414127,0.285601,0.370378,0.440476,0.763266,0.397264,0.256306,0.631712,0.100567,0.359433,0.828163,2.02308,0.704668,0.44164,0.252275,0.239033
"429",9.71874,10.4989,10.8273,7.77746,6.83118,3.60688,3.40305,4.52701,6.70093,8.21164,7.21866,3.6082,8.68921,16.2005,3.10461,8.37468,5.21182,4.27068,6.98681,9.44958,5.46079,5.54084,5.84502,3.30859,4.4904,4.51306,9.17859,6.12409,10.5575,9.49523,14.113,4.64846,10.6709,9.01668,12.5122,6.42353,11.1045,8.04865,5.60403,7.20036,5.16261,11.579,11.5579,5.03706,6.5566,5.78992,7.30996,8.64084,9.19335,14.0884,5.37921,7.48119,8.08382,8.03103,11.8006,3.39005,6.11709,10.1714,6.51188,4.9553,9.9038,5.74757,4.01761,2.338,5.88297,6.39395,10.5711,5.56018,13.1499,2.72765,9.4165,5.2762,5.58382,6.46716,5.27564,5.67211,11.5691
"430",1.1863,0.593905,0.973167,0.512037,0.44485,0.144374,0.365795,0.247358,0.648279,0.578088,0.903572,0.166647,0.796504,0.210003,0.204762,1.36628,0.230502,0.226726,0.725313,0.197647,0.518638,0.272796,0.675887,0.411003,0.196079,1.26873,0.240769,0.657896,1.77524,0.744963,0.449619,0.150864,1.2615,1.48571,0.272356,0.396436,0.322269,0.409925,0.399373,0.270537,0.373543,0.566199,0.462341,1.88755,0.307251,0.3856,0.672255,0.284956,1.01853,2.16058,0.063259,0.320207,2.40984,0.637961,2.01138,0.335426,0.704282,0.300893,0.13095,0.424318,0.49582,0.253943,0.853763,0.052723,0.125404,1.3183,1.5435,0.172002,1.82726,0.440922,0.497035,0.241824,0.097806,1.00957,0.357861,0.167587,0.349985
"431",5.30329,8.39418,8.56052,7.88229,3.50618,11.1239,7.20773,7.55663,3.92181,5.01894,5.05432,12.6294,7.4985,3.13482,3.71006,2.88858,2.52326,36.8744,8.24525,5.34539,4.04729,54.4081,3.62827,5.57041,7.51256,3.95919,8.49266,6.40845,7.06663,7.47541,8.85943,7.92712,11.2987,8.05517,9.68966,6.32359,4.51098,10.2388,6.8857,3.19844,10.616,3.65789,7.16202,8.85543,2.52257,6.42906,2.79137,6.71341,4.31601,6.99825,84.4836,4.96577,3.7155,11.1738,10.2872,2.75389,2.23174,7.31962,5.52918,15.2463,3.6694,3.27628,10.2361,3.89579,7.20705,4.99541,3.60506,3.08106,5.19756,8.8385,7.92139,5.75767,3.92579,8.92626,6.03498,7.46921,7.02392
"432",31.4334,47.5021,36.3428,52.5378,62.8761,39.7898,43.8279,40.7725,50.1355,51.254,60.5341,41.1288,34.1725,38.036,31.6531,63.0794,55.9307,48.8875,41.2338,49.2389,53.1668,33.9382,35.6227,31.3422,60.4329,42.7834,60.3312,41.0962,50.7399,32.9068,33.6606,51.0743,29.7744,30.6228,39.4884,43.1733,54.7792,58.1635,47.2956,56.1889,48.4037,38.3081,39.5313,46.3053,48.9442,41.4535,60.7451,50.4585,25.8291,36.5851,23.3291,54.8793,38.9732,45.9813,33.9779,41.4688,65.5939,60.9273,37.9994,35.9519,51.1593,55.3475,45.0274,39.3034,51.6302,44.1271,45.1942,40.887,39.3051,39.9377,32.7222,56.4463,60.4911,35.5875,51.1061,38.6396,64.8188
"433",78.9366,127.701,37.6808,131.937,29.4897,74.4287,63.9569,27.1634,111.166,52.9877,37.0255,59.0381,66.9012,50.5317,73.9181,44.5011,38.4551,49.952,34.261,34.0228,15.7446,92.3381,48.7977,90.0959,158.005,140.744,19.2222,78.603,82.4964,43.7596,84.543,6.80433,50.7045,91.1141,20.4492,30.2681,202.594,95.8234,57.5899,34.5089,42.0432,46.2271,110.165,62.8301,55.2467,60.195,63.1244,78.8079,24.5728,104.861,51.0202,39.4012,74.3139,34.7174,129.692,81.2924,59.2859,117.044,98.3175,99.0026,64.2356,21.9697,116.562,120.014,20.6679,31.4731,86.5404,117.607,133.503,100.785,138.492,28.9825,59.6458,125.031,39.1171,100.73,48.706
"434",26.1152,23.4338,26.9596,11.064,7.5131,6.10119,8.54982,9.41186,15.5887,12.0937,28.1004,5.8533,14.6836,15.8163,7.55474,17.5374,11.2606,16.6284,22.2524,31.5454,8.62331,10.9818,17.4931,6.84462,8.74589,18.5469,18.4406,11.6456,36.5561,18.3131,36.4636,21.0158,26.7665,25.779,9.61022,31.9464,15.9526,14.9959,22.0683,12.4785,26.9415,23.8411,17.7884,15.4578,18.622,13.1785,18.2778,20.9146,35.9427,33.3906,12.568,17.9953,18.9451,8.57067,23.4675,8.24199,15.226,7.37889,13.5983,17.7961,20.8299,30.6202,14.7166,6.49285,12.6021,17.377,25.7499,10.8452,35.8859,7.85778,21.9891,12.5213,14.1652,19.0652,14.9273,12.1953,26.9456
"435",2.42713,1.55332,4.51104,21.0168,1.42534,10.2823,2.40002,4.30214,3.16731,1.02223,0.886422,17.8351,1.82461,3.31218,1.03074,6.93367,1.87461,21.8105,6.71941,1.52096,0.472834,90.7485,1.70769,2.90102,4.79509,3.4876,43.5189,10.6621,3.76544,3.32293,1.14183,7.62343,13.6678,1.4716,4.68312,0.769507,4.11718,5.53677,5.80766,1.25163,5.50141,0.885952,5.00563,2.18489,1.28664,2.67128,0.746218,2.74074,0.745275,1.64847,40.7823,1.44826,1.63889,7.22354,5.07268,5.20474,0.742297,18.0078,6.08148,52.5528,1.57621,1.33414,5.32619,8.45145,7.17005,0.488029,0.268951,4.51843,2.36694,4.21177,6.83715,0.99116,1.64744,4.71637,2.16131,5.05419,5.98246
