"","GTEX.1117F.0011.R2b.SM.GI4VL","GTEX.111FC.0011.R2a.SM.GIN8S","GTEX.117XS.0011.R2b.SM.GI4VT","GTEX.1192X.0011.R2b.SM.GI4VV","GTEX.11DZ1.0011.R2a.SM.DNZZM","GTEX.11EMC.0011.R2b.SM.DO114","GTEX.11GS4.0011.R2a.SM.DO942","GTEX.11GSO.0011.R2a.SM.57WDF","GTEX.11GSP.0011.R2b.SM.9QEGE","GTEX.11NUK.0011.R2a.SM.GINAO","GTEX.11PRG.0011.R2a.SM.69LQ5","GTEX.11TTK.0011.R2b.SM.GJ3PU","GTEX.11TUW.0011.R2b.SM.DO92T","GTEX.11UD1.0011.R2b.SM.5BC6O","GTEX.11WQC.0011.R2a.SM.DO927","GTEX.11ZTS.0011.R2b.SM.5BC75","GTEX.12696.0011.R2b.SM.GHWPY","GTEX.12WSA.0011.R2a.SM.57WDK","GTEX.12WSD.0011.R2a.SM.5LZWB","GTEX.12WSF.0011.R2a.SM.5DUVU","GTEX.12WSH.0011.R2a.SM.5GU68","GTEX.12ZZX.0011.R2a.SM.5EGLG","GTEX.1313W.0011.R2a.SM.5EGLF","GTEX.131XH.0011.R2b.SM.5DUVY","GTEX.132Q8.0011.R2b.SM.5EQ5Z","GTEX.1399T.0011.R2b.SM.5DUXM","GTEX.139TS.0011.R2b.SM.5J1MX","GTEX.13CF2.0011.R2a.SM.5L3DC","GTEX.13FXS.0011.R2b.SM.5K7XX","GTEX.13G51.0011.R2b.SM.5LZXS","GTEX.13N2G.0011.R2a.SM.5MR4Q","GTEX.13NYB.0011.R2a.SM.5MR3C","GTEX.13NYS.0011.R2b.SM.5MR4G","GTEX.13O3O.0011.R2b.SM.5P9H1","GTEX.13O3Q.0011.R2b.SM.5KM3K","GTEX.13OVJ.0011.R2b.SM.5L3GP","GTEX.13OVL.0011.R2b.SM.H65ZN","GTEX.13OW6.0011.R2a.SM.5L3HG","GTEX.13OW7.0011.R2b.SM.H6Q8E","GTEX.13OW8.0011.R2a.SM.5L3G2","GTEX.13PDP.0011.R2b.SM.5O9DH","GTEX.13QJC.0011.R2b.SM.5PNUN","GTEX.13RTJ.0011.R2a.SM.5PNW9","GTEX.13SLW.0011.R2b.SM.5O9C6","GTEX.13SLX.0011.R2b.SM.5S2VP","GTEX.13X6I.0011.R2b.SM.5PNWQ","GTEX.13X6K.0011.R2b.SM.5P9K3","GTEX.1445S.0011.R2b.SM.5PNUH","GTEX.145LS.0011.R2a.SM.5PNZI","GTEX.147GR.0011.R2b.SM.5S2RQ","GTEX.14ASI.0011.R2b.SM.5YY9H","GTEX.14BIM.0011.R2b.SM.69LQ6","GTEX.14BIN.0011.R2a.SM.5S2RJ","GTEX.14C5O.0011.R2a.SM.5ZZV2","GTEX.14JG1.0011.R2a.SM.5ZZVE","GTEX.14PJO.0011.R2a.SM.5ZZVF","GTEX.14PN4.0011.R2a.SM.6EU2Y","GTEX.15CHQ.0011.R2b.SM.6AJAD","GTEX.15DCD.0011.R2b.SM.6LPIE","GTEX.15DYW.0011.R2b.SM.7KUKY","GTEX.15EO6.0011.R2a.SM.6M46R","GTEX.15ER7.0011.R2a.SM.6M46O","GTEX.15G19.0011.R2b.SM.H6Q7S","GTEX.15RJE.0011.R2b.SM.79OMP","GTEX.15SHU.0011.R2a.SM.GPRXS","GTEX.16GPK.0011.R2a.SM.GRR1F","GTEX.16Z82.0011.R2b.SM.79OK9","GTEX.17EVP.0011.R2a.SM.7LG4W","GTEX.17HG3.0011.R2a.SM.7MGVX","GTEX.1A3MX.0011.R2b.SM.7EWFL","GTEX.1A8G7.0011.R2a.SM.7IGQI","GTEX.1B8L1.0011.R2a.SM.9OSVL","GTEX.1B8SG.0011.R2b.SM.79OOT","GTEX.1B933.0011.R2b.SM.7IGNM","GTEX.1B996.0011.R2a.SM.7IGON","GTEX.1C6VR.0011.R2a.SM.7RHGZ","GTEX.1CB4G.0011.R2a.SM.9QEGQ","GTEX.1CB4J.0011.R2a.SM.9WG5N","GTEX.1E1VI.0011.R2a.SM.9QEGS","GTEX.1EKGG.0011.R2a.SM.CE6R8","GTEX.1EMGI.0011.R2b.SM.9OSVS","GTEX.1EU9M.0011.R2b.SM.9QEH7","GTEX.1F48J.0011.R2a.SM.CL535","GTEX.1F6I4.0011.R2a.SM.CL536","GTEX.1F6IF.0011.R2b.SM.9QEHB","GTEX.1F75B.0011.R2a.SM.ARL8I","GTEX.1GMR8.0011.R2a.SM.CE6RD","GTEX.1GN1U.0011.R2a.SM.CL53A","GTEX.1GN2E.0011.R2a.SM.9WG7D","GTEX.1GN73.0011.R2a.SM.CJI2V","GTEX.1GTWX.0011.R2b.SM.ADEH5","GTEX.1GZ2Q.0011.R2b.SM.9OSWO","GTEX.1H1DG.0011.R2a.SM.ADEIQ","GTEX.1H1ZS.0011.R2b.SM.CL54Q","GTEX.1H23P.0011.R2a.SM.CKZP3","GTEX.1H3O1.0011.R2b.SM.CKZOT","GTEX.1H3VE.0011.R2a.SM.CE6SA","GTEX.1HB9E.0011.R2b.SM.A96RW","GTEX.1HBPH.0011.R2a.SM.GQ1DS","GTEX.1HFI6.0011.R2a.SM.CMKH5","GTEX.1HR98.0011.R2a.SM.ARL7A","GTEX.1HSMO.0011.R2a.SM.CL553","GTEX.1HT8W.0011.R2a.SM.CMKH9","GTEX.1I19N.0011.R2b.SM.GPRYG","GTEX.1I1CD.0011.R2a.SM.CM2T3","GTEX.1I1GS.0011.R2b.SM.CMKHG","GTEX.1I1GV.0011.R2a.SM.ARZLF","GTEX.1IDJH.0011.R2a.SM.GPI9D","GTEX.1IGQW.0011.R2b.SM.D4P26","GTEX.1IKJJ.0011.R2b.SM.ARZLJ","GTEX.1IL2U.0011.R2a.SM.ARU6V","GTEX.1IY9M.0011.R2a.SM.D4P29","GTEX.1J1OQ.0011.R2b.SM.ARU88","GTEX.1J8Q2.0011.R2b.SM.EAZ2X","GTEX.1JJ6O.0011.R2a.SM.EY5ZO","GTEX.1JMPZ.0011.R2a.SM.G8LLS","GTEX.1JMQJ.0011.R2a.SM.F6493","GTEX.1JMQK.0011.R2a.SM.EYYXQ","GTEX.1JN1M.0011.R2b.SM.G9EPE","GTEX.1KD4Q.0011.R2a.SM.F649I","GTEX.1KD5A.0011.R2b.SM.G9EPP","GTEX.1KWVE.0011.R2a.SM.G8OLX","GTEX.1LB8K.0011.R2a.SM.EZ6MQ","GTEX.1LG7Y.0011.R2b.SM.G8LMM","GTEX.1LH75.0011.R2b.SM.EYYWQ","GTEX.1LKK1.0011.R2b.SM.G8OLT","GTEX.1LSNL.0011.R2a.SM.EZ6MK","GTEX.1LSVX.0011.R2a.SM.G8OL9","GTEX.1LVA9.0011.R2a.SM.EZ6MJ","GTEX.1LVAO.0011.R2a.SM.EYYX1","GTEX.1MA7X.0011.R2b.SM.EZ6MT","GTEX.1MCQQ.0011.R2a.SM.F649V","GTEX.1MJK2.0011.R2b.SM.EXUS5","GTEX.1N2EE.0011.R2a.SM.F649F","GTEX.1N2EF.0011.R2b.SM.F6482","GTEX.1N5O9.0011.R2a.SM.G8LM1","GTEX.1NV5F.0011.R2a.SM.G8LME","GTEX.1NV8Z.0011.R2b.SM.F648N","GTEX.1O9I2.0011.R2b.SM.F3K53","GTEX.1P4AB.0011.R2a.SM.F649K","GTEX.1PIIG.0011.R2b.SM.F648W","GTEX.1POEN.0011.R2b.SM.G8LLP","GTEX.1PPGY.0011.R2b.SM.F33YW","GTEX.1PWST.0011.R2b.SM.F3K5I","GTEX.1QMI2.0011.R2b.SM.F648R","GTEX.1R9K4.0011.R2b.SM.G8LLF","GTEX.1R9PO.0011.R2a.SM.F2TBH","GTEX.1RDX4.0011.R2b.SM.F649Z","GTEX.1RLM8.0011.R2a.SM.EZ6N4","GTEX.1RQEC.0011.R2b.SM.EY5ZT","GTEX.1RQED.0011.R2a.SM.F3K5T","GTEX.NPJ7.0011.R2a.SM.2I3GF","GTEX.OHPN.0011.R2A.SM.2I5FB","GTEX.Q2AG.0011.R2A.SM.2HMIT","GTEX.QDT8.0011.R2A.SM.32PKQ","GTEX.QMR6.0011.R2A.SM.32PKV","GTEX.QVJO.0011.R2A.SM.2S1QK","GTEX.R55E.0011.R2A.SM.EYYV9","GTEX.RN5K.0011.R2A.SM.GQ1CA","GTEX.RU72.0011.R2A.SM.2TF6O","GTEX.S7SE.0011.R2A.SM.2XCDC","GTEX.T2IS.0011.R2A.SM.32QPF","GTEX.T6MN.0011.R2A.SM.32QOW","GTEX.UTHO.0011.R2A.SM.3GIKC","GTEX.WHSE.0011.R2A.SM.3P5ZL","GTEX.WL46.0011.R2A.SM.3LK6O","GTEX.WVLH.0011.R2A.SM.3MJFJ","GTEX.X4EP.0011.R2B.SM.3P625","GTEX.X4XX.0011.R2A.SM.3P623","GTEX.X585.0011.R2B.SM.46MVF","GTEX.XLM4.0011.R2B.SM.4AT5Z","GTEX.XMD1.0011.R2B.SM.4AT5N","GTEX.YFC4.0011.R2a.SM.4V6DZ","GTEX.YJ89.0011.R2b.SM.4RGLT","GTEX.Z93S.0011.R2a.SM.4RGNG","GTEX.ZAB4.0011.R2a.SM.4RGNP","GTEX.ZAJG.0011.R2a.SM.GNTAX","GTEX.ZAK1.0011.R2a.SM.GPRX1","GTEX.ZDXO.0011.R2b.SM.4WKFG","GTEX.ZE9C.0011.R2a.SM.4WKGH","GTEX.ZV68.0011.R2a.SM.4YCDK","GTEX.ZYY3.0011.R2a.SM.GNTB2","GTEX.ZZPT.0011.R2a.SM.GNTB1"
"582",0.92806,5.13949,5.65998,5.22959,2.14991,5.48487,2.51572,4.77092,4.66834,3.41262,3.41312,6.28455,4.10535,3.83682,3.80532,2.71668,1.80051,1.33004,1.93271,6.39893,3.19417,5.69011,6.52773,5.46988,5.05765,6.35844,3.14175,3.07151,5.54611,5.97937,5.03033,8.45388,1.82536,6.60391,5.40863,10.7296,4.01258,6.55173,3.63239,5.09877,2.91188,5.2598,3.44772,2.34962,5.79559,4.03603,6.95273,2.74988,10.6868,3.48129,6.75838,5.35009,3.70171,11.3759,4.89863,2.4573,4.29663,7.74413,7.34763,4.23983,2.75836,3.97302,4.14763,3.77492,3.13931,3.90225,5.6708,6.19987,4.19313,2.84241,2.63236,6.13352,5.89271,5.16103,4.33252,3.28504,5.08346,1.20935,3.03464,7.04159,4.54727,5.00025,1.04104,6.88421,2.86369,2.76036,4.04261,4.0916,1.71988,6.57708,2.10478,5.00336,2.57457,1.41221,1.20955,3.59529,1.45912,2.48988,2.23283,4.94487,4.65449,1.16899,7.64021,2.01261,1.64483,1.51991,3.51455,2.02236,2.1559,4.23873,5.34544,5.40676,5.53931,1.59961,3.63764,4.9167,4.74815,1.35104,1.81141,2.68492,3.77508,4.68979,1.66897,2.77816,8.69726,0.64435,5.57593,2.27085,2.8214,1.9715,3.18842,5.15671,3.7027,7.75317,2.40191,1.17292,1.21916,4.97853,2.10029,2.40429,7.44013,3.80913,4.61059,1.04689,4.56193,1.55166,4.7795,2.1254,0.932494,3.11453,6.52292,6.87431,2.83077,4.5134,2.86746,3.47771,7.98752,4.22468,8.52889,2.28445,4.84794,8.49777,5.54682,3.03365,5.40966,4.34864,6.20507,3.62419,3.41296,7.83579,6.10681,1.75534,11.5545,2.3413,1.10846,2.94839,2.23395,5.2511,2.69433,1.84835,1.26675,2.10486,2.32241
"583",0.017616,0,0,0,0.227922,0.2195,0,0,0.013253,0,0,0,0.098895,0.56066,0.02506,0.453984,0.481412,0.025624,0.287851,0.144971,0.275477,0,0.024661,0.05269,0,0,0,0,0,0.09176,0.054335,0.274864,0.207894,0.479025,0.180998,0.062292,8.59612,0.070769,0.045594,0,0.013955,0,0.02915,0.032379,0,0,0.018593,0.104142,0.146661,0.507164,0,0.023122,0.526996,0,0,0.113882,0.066287,0.035531,0.485149,0.129511,0.011975,0.036457,0.024372,0.518696,0,0.172236,0.178928,0.018756,0.095889,0.563951,0.093303,0.118755,0.333859,0.1597,0.12336,0.017917,0.086718,0,0.020652,0.025039,0.436288,0.019133,0.034455,0.026765,0.353641,0,0.192185,0,0,0.020723,0.01964,0.397075,0.098062,0.094987,0.032526,0,0,0,0.017754,0,0,0.07738,0.483484,0,0,0,0.040384,0,0.033528,0,0.057181,0.194679,0,0.695459,0,0,0.048706,0.040873,0.22268,0,0.100298,0,0.010844,0.02831,0.030178,0,0.01863,0.052973,0,0.019525,0,0,0,0.09876,0.315603,0,0.023371,0,0.044851,0,0,0.127432,0,0.087181,0,0.095881,0.094371,0.02365,0,0.014853,0,0.066383,0.041759,0.129847,0,0,0,0,0.094905,0,0,0,0,0,0.256956,0,0.260045,0.757235,0.866899,0.459205,0.061502,0.135946,0.413479,0.735106,0,0.040922,0,0,0.161428,0.171672,0,0.136129,0.061766
"584",45.7542,52.7364,89.6057,98.7362,45.4865,23.6742,49.7472,45.9212,95.7501,73.4828,33.3003,52.5623,50.9731,60.0219,37.9091,45.0882,130.267,50.9504,16.2469,28.8742,36.5068,85.2197,67.869,46.3658,63.2024,58.462,17.4933,39.873,49.2925,55.147,65.0512,33.1804,58.8233,50.6706,58.5588,82.1022,36.2099,66.8271,88.7232,41.1575,17.9041,43.9644,61.6967,53.8014,50.6093,39.507,62.9409,36.2031,50.2726,36.6889,36.629,40.9967,36.1108,65.1008,55.586,36.5487,55.4953,82.6827,48.3903,52.0725,85.692,82.3822,15.2891,55.6086,68.4082,29.243,50.319,43.1033,21.4066,62.1427,24.493,82.8365,46.601,80.4693,82.6062,36.3047,48.0088,22.287,31.425,63.7227,57.6245,38.1404,42.7692,83.164,56.8612,19.5146,41.7705,36.6305,28.4435,58.754,45.2767,52.1824,39.369,89.2599,16.8392,57.4017,34.949,52.4436,29.3951,50.791,47.0616,76.8475,57.8858,23.1761,23.7439,50.3218,51.7014,14.3761,38.6853,58.3862,25.9911,42.7853,19.6451,42.1702,27.456,60.0354,45.0643,72.8054,69.389,47.503,27.5775,69.9147,16.7203,50.5838,69.5995,24.0864,50.1941,53.9422,24.689,47.9824,37.7832,47.523,118.183,53.7993,79.7601,11.2537,34.0891,49.1391,83.3955,48.8572,54.267,65.7474,55.3997,56.901,55.0718,30.9102,86.9181,28.8897,29.7268,43.2708,37.4769,32.6391,18.9107,41.3956,85.105,101.533,92.0308,65.7541,145.225,26.9322,64.6246,44.7018,75.1798,27.6486,54.3439,80.0858,105.327,35.6003,19.7898,65.3408,52.4166,33.9827,128.876,26.6753,64.6784,49.7728,26.4733,45.0034,18.2812,14.4152,27.8925,27.2911,47.6878
"585",31.0983,138.486,93.126,117.715,69.8152,46.1463,83.5702,71.6672,51.3838,61.1624,79.6211,87.1694,65.5552,152.598,108.033,66.193,154.195,74.8506,29.9772,80.0757,62.7311,69.5781,85.1785,81.3601,116.284,116.822,101.636,40.8808,91.388,119.199,93.0793,277.093,59.226,48.97,82.5216,106.205,53.9479,101.459,62.4922,67.0722,96.1323,94.7167,119.226,73.0857,75.1878,131.132,164.664,57.9923,140.898,74.0194,102.199,66.5193,79.511,93.9793,86.6296,44.512,224.267,177.023,112.417,73.5328,131.038,82.9932,116.763,118.858,60.6173,136.249,67.4084,77.6339,64.1776,96.7856,64.8241,104,91.9134,97.3295,123.136,61.9089,103.72,92.463,52.2091,100.492,90,79.0296,105.314,112.567,76.9862,48.3978,62.4827,48.7338,26.9885,112.637,56.3464,49.3287,176.274,32.6539,83.9991,78.1577,48.8437,110.023,71.1243,227.858,144.381,60.2845,76.3092,55.6514,53.226,88.2946,184.223,65.8624,70.1849,105.793,124.852,144.314,126.388,19.7101,52.0408,136.156,161.946,265.538,105.852,39.9869,136.151,98.3914,84.3881,99.3799,101.34,10.5726,110.529,155.492,58.8284,89.2635,67.3842,47.1595,25.3118,147.947,70.9879,25.7218,80.3342,157.126,50.3219,509.936,109.764,103.152,75.9857,56.587,72.5661,58.4883,104.488,62.2191,16.2925,53.21,89.9397,242.998,146.003,168.104,132.664,146.373,185.801,239.807,265.719,85.824,131.294,229.411,100.7,171.54,69.6867,77.8916,65.8942,93.289,194.265,232.42,109.28,87.7895,190.363,48.6003,44.802,88.9403,121.619,149.489,46.8391,76.9055,32.3805,101.547,69.1138
"586",14.5279,17.7846,27.3879,35.201,26.2145,10.0667,24.964,18.403,31.3297,19.9679,14.0984,20.1181,21.2761,51.04,21.0642,37.8283,42.9038,24.7169,8.73917,14.1348,26.6403,24.0411,23.5135,30.7589,36.9428,18.9075,27.3245,15.4172,22.8112,20.8805,28.7507,54.3975,28.7868,17.177,23.2815,28.0085,9.49068,27.3096,27.5438,14.2427,13.4323,32.4203,25.1513,17.1849,26.7379,26.26,20.3546,23.8061,29.4637,23.0291,19.2231,16.933,15.6146,29.1038,32.5942,15.2835,25.361,38.4869,23.6748,16.2471,32.3594,33.5902,24.0891,23.0846,22.6902,22.4383,24.8627,22.3286,11.2953,27.5536,14.8534,24.8929,17.8395,29.9255,32.1014,17.5498,25.4851,31.6855,12.9598,19.0934,20.169,15.5871,18.5211,30.4982,28.2681,12.5135,10.5975,21.362,10.3774,21.5863,28.8766,13.69,36.4562,16.8178,8.14167,16.4193,9.54098,30.7894,9.42455,33.961,32.0561,39.0669,20.1708,11.2146,13.7205,20.9324,36.6138,9.47863,19.2254,29.7112,12.5431,32.2885,10.0098,26.3015,17.1831,18.235,27.1011,51.5441,55.7391,15.3394,22.3119,32.6893,32.3585,29.4149,23.394,21.1773,23.2863,33.3769,27.6639,17.3334,17.2421,17.236,27.804,23.32,25.4033,21.482,22.0586,26.8681,27.3463,43.1994,21.3322,47.353,18.4485,19.6821,17.987,24.5282,33.0847,18.8561,11.6165,18.2989,16.3748,44.3272,16.3789,52.0721,38.0335,35.8505,20.728,24.0038,32.0147,16.0547,37.3747,30.1575,30.8039,50.0331,24.5764,24.5491,19.6744,53.7101,82.9534,44.7062,22.7872,18.8846,40.3645,12.3989,25.3823,54.048,32.964,41.3737,11.8922,27.9951,19.3941,26.3593,26.0203
"587",0.063825,0,0.049214,0.010952,0.024835,0.086559,0.051319,0,0.15091,0.061804,0.039618,0.07972,0.025593,0.16582,0.103765,0.06482,0.08592,0.053049,0.045842,0.023087,0.07129,0.05963,0.025528,0.036361,0.032805,0.04978,0,0.09171,0.08453,0.063324,0.014061,0.284527,0.053801,0.11443,0.053532,0.096722,0.038479,0.164827,0,0.024216,0.043337,0,0,0.016759,0.086469,0.101538,0,0.040426,0.050606,0.067741,0.033977,0.023935,0.081828,0.049138,0.058009,0.065492,0.034309,0.147119,0.147707,0.041251,0.061978,0.037739,0,0,0.026548,0.047544,0.185218,0.145617,0,0.04026,0.024146,0,0.060104,0.082657,0.031924,0.064913,0.112208,0.07777,0.12827,0.038879,0.018065,0.20796,0.017833,0,0.026148,0.187187,0.018086,0.148931,0.114357,0.010726,0.04066,0.039146,0,0,0.050505,0.052906,0.04534,0,0.21135,0.019664,0.144471,0.100125,0.134745,0.175927,0.031698,0.120004,0.041804,0.111354,0.286327,0.077407,0.201248,0.01832,0.021007,0.095988,0.025581,0.095905,0.13865,0.148083,0.100847,0.073969,0.025956,0.081734,0.089799,0.043958,0.124956,0.15246,0.202489,0.041126,0.029606,0.040423,0.165553,0.070228,0.069356,0.071562,0.019217,0.184377,0.036289,0.088205,0.15476,0.151375,0.078667,0.16489,0.041131,0.135368,0.131194,0.132336,0.068957,0.085686,0.09137,0.0615,0.063233,0.085896,0.021613,0,0.050949,0.058206,0.018572,0.034188,0,0.192782,0.467827,0.263973,0.292864,0,0.240657,0.087595,0,0.749018,0.152384,0.036565,0.063664,0.11258,0.056318,0.031706,0.064582,0.169441,0.141934,0.095532,0.087949,0.095689,0.142101,0.070457,0.05115
"588",0,0,0.052482,0.011679,0.052968,0,0,0,0.01463,0.021969,0,0,0.204691,0.022104,0,0.069124,0.219899,0,0,0,0,0.031795,0.013611,0.038776,0,0.017695,0.019606,0,0.045071,0,0.02999,0.060684,0,0.030507,0,0,0.020517,0.03906,0,0.012912,0.015405,0.030424,0,0,0,0,0.030788,0.01437,0.026983,0,0.072465,0.025524,0.029087,0,0,0.027936,0.128053,0.039222,0,0.021995,0,0,0,0,0,0.012675,0.017956,0.020705,0,0.010733,0,0.029132,0,0,0.034044,0,0.071795,0.138223,0.022798,0.02764,0,0,0.057052,0.073864,0,0,0.019286,0,0,0.05719,0.119239,0,0.072166,0.022469,0.053858,0.033851,0,0.068226,0.048996,0.02097,0,0,0,0,0,0.029532,0,0.02375,0,0.06191,0.037872,0.039073,0,0.040944,0.04092,0.038352,0,0.157915,0.076816,0.01972,0,0.029054,0,0,0,0.07651,0,0.087714,0.021048,0.021553,0,0,0,0.021804,0.03074,0,0,0.129334,0,0.026904,0.018642,0,0,0,0.043047,0.282244,0.067407,0.052214,0.017716,0,0.033716,0.146559,0.023049,0,0.010866,0.015518,0,0,0,0,0.211068,0.02252,0,0,0.013507,0.046705,0,0.241482,0.018056,0,0,0,0,0.020287,0,0.090346,0.02752,0.067917,0,0,0,0,0
"589",0,0.025658,0.008864,0,0.161039,0.023386,0.018487,0.102824,0.029653,0.037107,0.038058,0.057436,0.101415,0,0.028035,0.116753,0.049523,0,0.024771,0.099803,0,0.042962,0.082766,0.117888,0,0.071731,0.033115,0,0.175093,0.091247,0.101308,0.081998,0.358549,0.082444,0.019284,0.139372,0.013862,0,0.102013,0.061065,0.005204,0.102776,0.065221,0.078482,0.083065,0.024385,0.013867,0.165047,0.01823,0.207425,0.081598,0,0.058955,0.023602,0.083588,0.056623,0.024719,0.079497,0.170271,0.05201,0.080376,0.067975,0,0.070336,0.019127,0.051382,0.109182,0.055954,0.007946,0.08702,0.05219,0,0.054129,0.221194,0.069002,0.013362,0.040421,0,0.038506,0.018674,0.071585,0,0,0.099807,0.122454,0.044955,0.117272,0.040238,0.017655,0.077277,0.014647,0.018803,0.109702,0.020241,0.012129,0.022871,0.0245,0.248912,0.026482,0.715458,0.059479,0.36069,0.138686,0.108644,0.015225,0.059857,0.030119,0.016046,0.056261,0.390389,0.034116,0.039598,0,0.089904,0.027646,0,0.036325,0,0.103797,0.279786,0.018701,0.039258,0.008087,0.052785,0.090028,0,0.041682,0.029631,0.00711,0.021843,0.089458,0.008433,0.674585,0.044193,0.034614,0.02214,0,0.007944,0.0223,0.036354,0.113355,0.02376,0,0,0.029084,0,0.078663,0.035277,0.011969,0.033232,0.034169,0.061886,0,0.135577,0.022025,0.041936,0.187327,0.123159,0.094374,0.121533,0.233348,0.182579,0.135041,0.014269,0.073005,0.520658,0.457705,0.13805,0.146386,0.263444,0.011467,0,0.089266,0.004569,0.186119,0.091559,0.055778,0.045886,0.025346,0.039395,0.040952,0.012691,0.046066
"590",0,0.009439,0.013044,0,0.013165,0.051619,0.047606,0.012609,0,0.021841,0.014001,0.035215,0.142447,0.021975,0.013751,0.01718,0.018218,0.028121,0.042525,0.012238,0.060464,0.047414,0.10149,0,0.095642,0.035184,0.038982,0.048614,0.039207,0.016784,0,0.045247,0.00713,0.020219,0.042565,0.076907,0,0.029124,0.025019,0.006418,0.007657,0.015123,0.015995,0,0,0.053824,0.051013,0,0.026825,0.017954,0.048028,0.012688,0.014459,0.095507,0,0.076376,0.036373,0.048741,0.015659,0.027333,0.013141,0,0.02006,0.01035,0.007036,0.119712,0.089256,0.07719,0.04677,0.005335,0,0.028962,0.01593,0,0.025384,0.009831,0.047584,0.054966,0.022665,0,0.019152,0.010499,0.051992,0.029373,0,0.011025,0,0.044407,0.00866,0.028428,0.070048,0.003458,0,0.014892,0.02231,0.022436,0,0.013566,0.009742,0.072965,0.043761,0.005308,0.030611,0.033306,0.005601,0.024466,0.055399,0.011805,0.009199,0.020516,0.043927,0.063123,0.005568,0.010176,0.054241,0.088966,0.040089,0.056069,0.015274,0.009802,0.020638,0.057768,0.035701,0.031069,0.057958,0.02377,0.010223,0.014534,0.010462,0.112495,0.008776,0,0,0.070449,0.030561,0.048868,0,0,0.114851,0.013374,0.009267,0,0.014535,0.083716,0.010699,0.140298,0.042645,0.051909,0.008806,0.012225,0.033519,0.063745,0.154669,0.049875,0.054015,0.069422,0.059068,0.012082,0.017359,0,0.019076,0.022389,0.031049,0.052492,0.060427,0.005804,0.034246,0.101569,0.107702,0.009691,0.042184,0.014919,0.041795,0.026891,0.041081,0.022455,0,0.10128,0.018648,0.036231,0.010043,0.079365,0.081342
"591",10.2736,14.295,15.5465,18.5336,14.2863,9.35113,22.7854,15.3765,32.2376,10.8441,9.14544,25.3036,26.2996,30.6475,15.7375,27.8295,48.2251,12.4619,3.39225,12.4265,19.0314,22.8332,14.3283,26.3995,20.8174,14.6422,21.5621,11.012,18.382,13.3947,20.7713,43.361,11.831,14.8719,13.0237,26.1312,10.1809,16.4418,19.7692,11.9014,16.3675,15.9536,13.4818,8.40014,23.9246,12.263,19.5905,16.8578,23.8465,20.9734,20.3354,9.90853,11.444,22.5947,23.2045,14.3745,20.9093,30.2466,16.5603,12.2389,15.4723,16.1499,28.6904,20.65,18.8485,24.0967,26.7537,22.0527,11.4412,16.0345,9.84414,15.1422,16.5528,21.9603,12.9039,11.5491,24.7846,45.207,14.2528,16.9183,16.2308,16.7992,17.0808,23.4809,19.0756,9.52488,8.74961,19.9493,3.98028,14.0021,22.6371,9.48287,50.2191,13.8266,6.45215,17.9943,6.21965,25.2975,12.3681,24.4764,21.151,32.4608,19.082,19.1066,8.09918,21.8719,29.3588,9.6705,10.2003,25.3981,10.5783,25.2337,12.7146,17.9988,19.0729,19.2152,22.1742,24.5154,54.2902,11.3862,17.1416,31.5728,29.5737,21.0313,16.3125,18.8701,20.8943,35.3524,21.3985,14.6178,15.8683,17.2575,9.90146,25.4215,50.484,18.5564,17.4972,32.7124,20.0089,28.6734,33.1461,59.1209,16.8645,24.6965,16.9648,33.6511,36.7062,12.6472,5.91473,13.889,21.6966,36.8903,12.2368,42.0939,17.8409,21.1195,11.513,16.4205,36.2117,13.29,31.152,20.61,22.9149,30.2514,32.4868,9.75353,9.77191,44.823,68.9111,26.037,17.889,14.579,35.919,6.2773,8.36779,49.4445,41.2194,50.5522,12.9427,34.0112,14.3909,20.2158,24.0138
